doi,search_record_class,search_record_class_label,recommended_action,remove_as_container,classification_confidence,record_level_form,doi_pattern_family,doi_individual_locator_evidence,requested_title,study_year,study_journal,publication_type,authors,abstract_present,abstract_char_count,abstract_excerpt,metadata_provider,metadata_provider_chain,title_container_signal,title_matches_manifest,artifact_identity_status,artifact_document_doi,artifact_document_title,artifact_title_similarity,target_title_exact_in_artifact,target_doi_literal_in_artifact,current_kg_finding_count,artifact_scope_assessment,decision_reason,caveats,separate_evidence_screening_note
10.1093/ijnp/pyae059.037,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,ROLE OF KLOTHO ON ANTIDEPRESSANT AND ANTISUICIDAL EFFECTS OF LOW-DOSE KETAMINE INFUSION AMONG PATIENTS WITH TREATMENT-RESISTANT DEPRESSION AND SUICIDAL IDEATION,2025,The International Journal of Neuropsychopharmacology,article,Mu‐Hong Chen; Hui-Ju Wu,True,1537,"Abstract Objective Previous studies have found an association between klotho, an anti-aging hormone, and major depressive disorder. However, whether low-dose ketamine infusion alters klotho levels among patients with treatment-resistant depression (TRD) remains unknown. Methods In total, 48 patients with TRD and strong suicidal ideation were randomly assigned to a single 0.5 mg/kg ketamine or 0.045 mg/kg midazolam regimen and were subjected to a 2-week follow-up. Depressive and suicidal symptoms",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1002/hup.1019,ROLE OF KLOTHO ON ANTIDEPRESSANT AND ANTISUICIDAL EFFECTS OF LOW-DOSE KETAMINE INFUSION AMONG PATIENTS WITH TREATMENT-RESISTANT DEPRESSION AND SUICIDAL IDEATION,1.0,True,False,4,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.084,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,"SLOW BUT STEADY: ORAL KETAMINE AS AN EFFECTIVE ADJUNCT IN DEPRESSION, ANXIETY AND PTSD.",2025,International Journal of Neuropsychopharmacology,journal-article,*William Sulis,True,873,"Abstract Intravenous and intranasal Ketamine have become important options for the rapid relief of symptoms in PTSD, Suicidality and in Treatment Resistant Depression and Anxiety. However, they are costly, require at least an out- patient clinic setting and have relatively short lived benefits. I present a pilot study examining 8 patients treated with oral Ketamine, 5 mg/kg for 12 treatments. Treatment was well tolerated with mild to moderate hypertension and drowsiness the main side effects. Tr",crossref,pmc|unpaywall|crossref,False,True,verified_title_only,,"SLOW BUT STEADY: ORAL KETAMINE AS AN EFFECTIVE ADJUNCT IN DEPRESSION, ANXIETY AND PTSD",1.0,True,False,0,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.087,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,NEW DEVELOPMENTS IN THE MULTI-OMICS PREDICTION OF TREATMENT RESPONSE PREDICTION IN PSYCHIATRY,2025,The International Journal of Neuropsychopharmacology,article,Bernhard T. Baune,True,3256,"Abstract The role of pharmacogenomics is to create an effective therapeutic strategy based on the genomic profile of a patient in order to improve response as well as remission and in particular to reduce relapse. To date, in the psychiatric field, although genomic studies on psychotropic medications have provided important insights into the molecular components involved in clinical outcomes, unfortunately findings have not identified biomarkers with a clear clinical utility (1). Studies using p",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1111/jnc.15946,NEW DEVELOPMENTS IN THE MULTIOMICS PREDICTION OF TREATMENT RESPONSE PREDICTION IN PSYCHIATRY,0.9946,True,False,0,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.125,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,BEHAVIORAL AND ELECTROPHYSIOLOGICAL EFFECTS OF LYSERGIC ACID DIETHYLAMIDE (LSD) IN A MOUSE MODEL OF ALCOHOL USE DISORDER (AUD).,2025,International Journal of Neuropsychopharmacology,journal-article,*Danilo De Gregorio; Carolina Giulia Ferroni; Noemi Nicosia; Margherita Spadaccini,True,3270,"Abstract Introduction Alcohol use disorder (AUD) is a major problem that causes significant health and social problem. Pharmacological treatments for AUD are limited in their effectiveness, and new drugs are required (ref). Recently, the potential use of psychedelics as novel therapies in treating mental diseases has come to the forefront in psychiatry. For instance, lysergic acid diethylamide (LSD) is a psychedelic acting as partial agonist of 5-HT2A receptors and exerts its mechanism of action",crossref,pmc|unpaywall|crossref,False,True,verified_title_only,,BEHAVIORAL AND ELECTROPHYSIOLOGICAL EFFECTS OF LYSERGIC ACID DIETHYLAMIDE (LSD) IN A MOUSE MODEL OF ALCOHOL USE DISORDER (AUD),1.0,True,False,5,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.134,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,PSILOCYBIN MITIGATES BEHAVIORAL DESPAIR AND COGNITIVE RECOGNITION IMPAIRMENTS BY REGULATING THE HYPOTHALAMIC- PITUITARY-ADRENAL (HPA) AXIS VIA THE BRAIN-DERIVED NEUROTROPHIC FACTOR (BDNF) SIGNALING PATHWAY MEDIATED BY THE ENDOCANNABINOID SYSTEM (ECS).,2025,International Journal of Neuropsychopharmacology,journal-article,*Zitong Wang; Yanbo Zhang; Xin-Min Li,True,4342,"Abstract Background Dr. George Engel introduced the biopsychosocial model into the field of psychiatry 40 years ago, highlighting the profound connection between social environment and mental health. Factors have been categorized into biological, psychological, and socio-environmental domains. Numerous animal models have been developed to investigate the pathophysiology and treatment of depression; however, none have effectively encapsulated the biopsychosocial model.Several studies have undersc",crossref,pmc|unpaywall|crossref,False,True,verified_title_only,,PSILOCYBIN MITIGATES BEHAVIORAL DESPAIR AND COGNITIVE RECOGNITION IMPAIRMENTS BY REGULATING THE HYPOTHALAMIC-PITUITARY-ADRENAL (HPA) AXIS VIA THE BRAIN-DERIVED NEUROTROPHIC FACTOR (BDNF) SIGNALING PATHWAY MEDIATED BY THE ENDOCANNABINOID SYSTEM (ECS),1.0,True,False,6,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.135,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,ADIPONECTIN ELICITS RAPID-ANTIDEPRESSANT EFFECTS IN CHRONICALLY STRESSED MICE IN ASSOCIATION WITH INCREASED GLUTAMATERGIC ACTIVITY IN THE MPFC,2025,The International Journal of Neuropsychopharmacology,article,Douglas Affonso Formolo; Tong Cheng; Suk‐Yu Yau,True,4791,"Abstract Background Depression is a pervasive disease and a worldwide health challenge 1. First-line antidepressants have a delayed therapeutic onset and low remission rates 2,3, while rapid-acting antidepressants (e.g., ketamine) have psychomimetic side effects that hinder their widespread use 4. Adiponectin is an adipocyte-related hormone that has been implicated in depression 5 and is shown to elicit rapid antidepressant effects in pre-clinical studies 6. Despite its promise as a target in de",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1007/s12035-019-01644-3,ADIPONECTIN ELICITS RAPID-ANTIDEPRESSANT EFFECTS IN CHRONICALLY STRESSED MICE IN ASSOCIATION WITH INCREASED GLUTAMATERGIC ACTIVITY IN THE MPFC,1.0,True,False,0,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.161,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,EXPLORING THE NEUROBIOLOGICAL AND PSYCHOLOGICAL MECHANISMS OF KETAMINE IN PROBLEMATIC GAMBLING: A MECHANISTIC STUDY,2025,The International Journal of Neuropsychopharmacology,article,Joy Krecké; Jessica Ottewill; Sarah Statton; Simon Depla; F C Fraser; Alex D. Shaw; Celia J. A. Morgan,True,3299,"Abstract Background Ketamine, an NMDA-receptor antagonist approved for depression treatment, exhibits a wide spectrum of applicability in psychiatric disorders. With established efficacy in addressing substance addictions1, ketamine's potential could extend to encompass behavioural addictions such as gambling disorder. Aims &amp; Objectives We explored the impact of ketamine on gambling cue reactivity, craving, cognition, and mood in individuals at risk of gambling disorder, aiming to assess its",openalex,pmc|openalex,False,True,identity_unverified,,THE NEURAL BASIS OF GAMING DISORDER AND THEIR COMORBIDITIES,0.2759,True,True,4,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.183,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,PHARMACOGENETIC TESTING IN TREATMENT-RESISTANT PANIC DISORDER: A PILOT STUDY,2025,The International Journal of Neuropsychopharmacology,article,Rafael C. Freire; Marcos Fidry; Morena Mourao Zugliani; Mariana Costa do Cabo; Clara V. Faria; Antônio Egídio Nardi,True,5261,"Abstract Background Pharmacological treatment is considered effective in the treatment of panic disorder (PD). However, about 20 to 40% of PD patients do not respond to the first pharmacological treatment. Trials with multiple drugs are often required before response to treatment is achieved. Pharmacogenetic testing is a promising new tool to aid clinicians in finding the right medication and the right dose for each patient. It could be especially useful in the treatment of treatment-resistant p",openalex,pmc|openalex,False,True,identity_unverified,,NEUROPSYCHOLOGICAL FEATURES AS MEDIATORS BETWEEN PSYCHOPATHOLOGIES AND HEART RATE VARIABILITY: THE SEX DEFFERENCES,0.2827,True,True,0,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.237,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,ASSOCIATIONS BETWEEN ESCITALOPRAM AND PSILOCYBIN THERAPY AND BRAIN RESTING-STATE FUNCTIONAL CONNECTIVITY IN MAJOR DEPRESSIVE DISORDER,2025,The International Journal of Neuropsychopharmacology,article,Rebecca Harding; Natalie Ertl; Rayyan Zafar,True,3430,"Abstract Major Depressive Disorder (MDD) is a highly prevalent mental health condition characterized by symptoms including anhedonia, which is defined as diminished pleasure, and impulsivity, which has been linked to increased substance abuse, self-harm and suicidal tendencies. Both anhedonia and impulsivity have been contributed to alterations in reward system function, with the striatum being a central hub involved in processing and regulating reward-related information. Selective serotonin re",openalex,pmc|openalex,False,True,identity_mismatch,10.1038/s41380-022-01661-0,HISTORY OF PERIPARTUM DEPRESSION MODERATES THE ASSOCIATION BETWEEN ESTRADIOL PRS AND BASAL GANGLIA VOLUMES IN MAJOR DEPRESSIVE DISORDER,0.5149,True,True,11,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.238,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,ALTERED PATTERNS OF ASSOCIATION BETWEEN TSPO BINDING AND MGLUR5 AVAILABILITY IN VIVO IN DRUG-NAIVE PATIENTS WITH MAJOR DEPRESSIVE DISORDER: A PRELIMINARY DUAL-TRACER PET STUDY,2025,The International Journal of Neuropsychopharmacology,article,Jong‐Hoon Kim; Yo‐Han Joo; Jeong-Hee Kim; Young‐Don Son,True,5313,"Abstract Background Based on the monoamine theory of major depressive disorder (MDD), symptoms are derived from a deficiency or imbalance in monoaminergic neurotransmission. The limitation of such a model (1) may highlight the need for alternative neurobiological constructs. Accumulating data indicate that neuroinflammation and its interactions with glutamatergic signaling may present a compelling alternative model for understanding the pathophysiology of MDD and its therapeutic approaches (2-4)",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1016/j.bbi.2019.06.015,ALTERED PATTERNS OF ASSOCIATION BETWEEN TSPO BINDING AND MGLUR5 AVAILABILITY IN VIVO IN DRUG-NAIVE PATIENTS WITH MAJOR DEPRESSIVE DISORDER: A PRELIMINARY DUAL-TRACER PET STUDY,1.0,True,False,0,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.240,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,MAGNETIC SUBCORTICAL SUSCEPTIBILITY IS ASSOCIATED WITH THE TREATMENT OUTCOME OF REPEATED KETAMINE INFUSION FOR PATIENTS WITH TREATMENT-RESISTANT DEPRESSION,2025,The International Journal of Neuropsychopharmacology,article,Kengo Yonezawa; Hideaki Tani; Shuhei Shibukawa; Yohei Ohtani; Kie Nomoto‐Takahashi; Taisuke Yatomi; Shiori Honda; Shinsuke Koike; Hiroyuki Uchida; Shinichiro Nakajima,True,5568,"Abstract Background Whereas ketamine has displayed robust antidepressant effects in treatment-resistant depression (TRD) (Han et al., 2016), only 30-40% of patients with TRD respond to ketamine therapy (Wilkinson et al., 2018; Sakurai et al., 2020). Several postmortem studies have shown decreased myelination in patients with depression (Hamidi, Drevets and Price, 2004; Altshuler et al., 2010), and an animal study suggested that increased myelination may underlie the antidepressant effects of ket",openalex,pmc|openalex,False,True,identity_mismatch,10.1016/j.bbi.2019.06.015,REGIONAL HOMOGENEITY CHANGES IN CEREBRAL AND CEREBELLAR REGIONS ASSOCIATED WITH DEFAULT-MODE NETWORK FOLLOWING PROLONGED INTERMITTENT THETA-BURST STIMULATION,0.3195,True,True,7,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.247,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,CURRENT POST-TRAUMATIC STRESS-RELATED SYMPTOMS AND DEPRESSION OUTCOMES FROM REPETITIVE TRANSCRANIAL MAGNETIC STIMULATION IN CIVILIANS,2025,International Journal of Neuropsychopharmacology,journal-article,*Enoch Ng; Peter Giacobbe,True,3932,Abstract Background There are mixed results on the impact of co-morbid post-traumatic stress disorder (PTSD) on the effect of repetitive transcranial magnetic stimulation (rTMS) for major depressive disorder (MDD) in military veterans. Some find PTSD status does not affect improvement in depressive symptoms while others find PTSD predicts poorer response and remission [1–3]. The impact of PTSD symptoms on the anti-depressive effects of rTMS for civilians remains poorly studied. Aims & Objectives,crossref,pmc|unpaywall|crossref,False,True,verified_title_only,,CURRENT POST-TRAUMATIC STRESS-RELATED SYMPTOMS AND DEPRESSION OUTCOMES FROM REPETITIVE TRANSCRANIAL MAGNETIC STIMULATION IN CIVILIANS,1.0,True,False,0,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.262,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,CONTRIBUTION OF 5-HT2AR TO THE ANTI-ANHEDONIC AND NEUROPLASTICITY EFFECTS OF PSYCHEDELICS.,2025,International Journal of Neuropsychopharmacology,journal-article,*Ichiro Horinokita; Hiroyuki Koike; Mikio Suzuki; Takashi Futamura,True,3412,"Abstract Background Recently, serotonergic psychedelics have attracted clinical and preclinical attention for their fast-acting and sustained antidepressant effects. Recent studies emphasize the importance of 5- HT2A receptor agonism in the therapeutic effects of psychedelics, as the underlying mechanism for these clinically meaningful improvements is still poorly understood. Aims In this study, we used a pharmacological approach to investigate whether 5-HT2AR stimulation is involved in the anti",crossref,pmc|unpaywall|crossref,False,True,verified_title_only,,CONTRIBUTION OF 5-HT2AR TO THE ANTI-ANHEDONIC AND NEUROPLASTICITY EFFECTS OF PSYCHEDELICS,1.0,True,False,8,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.263,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,EFFECTS OF SODIUM BENZOATE ON BEHAVIORAL AND SYNAPTIC DEFICITS INDUCED BY SUBCHRONIC KETAMINE EXPOSURE IN MICE,2025,The International Journal of Neuropsychopharmacology,article,Ming-Huan Chan; Y Y Liu; Hwei‐Hsien Chen,True,2164,"Abstract Background Ketamine, an N-methyl-D-aspartate receptor (NMDAR) blocker, has been used as a dissociative anesthetic and currently become a popular recreational abused substance. Repeated and chronic use of ketamine leads to behavioral disturbances, including social deficits and cognitive impairments in memory. Previous studies indicate that enhancement of NMDAR function reveals the beneficial effects on ketamine-induced abnormal behavioral and neurochemical responses. Sodium benzoate (SB)",openalex,pmc|openalex,False,True,identity_unverified,,CONTRIBUTION OF 5-HT2AR TO THE ANTI-ANHEDONIC AND NEUROPLASTICITY EFFECTS OF PSYCHEDELICS,0.16,True,True,6,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.264,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,THE PROTOTYPICAL PSYCHEDELIC AGENT LSD PRODUCES RAPID ANTIDEPRESSANT EFFECTS VIA 5-HT2B RECEPTOR ACTIVATION,2025,The International Journal of Neuropsychopharmacology,article,Amel Bouloufa; Sarah Delcourte; Renaud Rovera; Ouria Dkhissi‐Benyahya; Nasser Haddjeri,True,3067,"Abstract Background Recent clinical trials reveal that serotonergic psychedelics, including the prototypical hallucinogen lysergic acid diethylamide (LSD), present a promising potential for treating psychiatric disorders, including treatment-resistant depression. LSD is a potent 5-HT receptors ligand endowed with high affinity for most of all 5-HT subtypes and is regularly used as a valuable pharmacological tool to characterize 5-HT1A and 5-HT2A receptor mediations [1]. Notably, a crystal struct",openalex,pmc|openalex,False,True,identity_unverified,,CONTRIBUTION OF 5-HT2AR TO THE ANTI-ANHEDONIC AND NEUROPLASTICITY EFFECTS OF PSYCHEDELICS,0.2335,True,True,8,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1093/ijnp/pyae059.305,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,oxford_ijnp_item,terminal abstract number after the supplement/article code,ARIPIPRAZOLE'S POTENTIAL ROLE IN SKIN CANCER: INVESTIGATING PYROPTOSIS AND IMMUNE PATHWAYS.,2025,International Journal of Neuropsychopharmacology,journal-article,*Po-Hsun Hou; Yu-Chen Lin; Yu-Teng Chang,True,3785,"Abstract Background Skin cancer, driven by UV radiation exposure, is an escalating public health concern1. Aripiprazole, a second-generation antipsychotic, acts as a serotonin 5-HT1A partial dopamine D2 agonist and a 5-HT2A antagonist2.Although primarily used for the treatment of mental health disorders3, aripiprazole has shown promise as an anti-cancer agent in certain studies4. This study aims to investigate the effect of aripiprazole on skin cancer cells, specifically delving into pyroptosis,",crossref,pmc|unpaywall|crossref,False,True,verified_title_only,,ARIPIPRAZOLE'S POTENTIAL ROLE IN SKIN CANCER: INVESTIGATING PYROPTOSIS AND IMMUNE PATHWAYS,1.0,False,False,0,acquired file does not reliably isolate the target item from the larger container,"The DOI has a terminal abstract number after the supplement/article code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
