doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,old_artifact_pdf_basename_matches_active,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,same_hash_quarantined_pdf_paths
10.1007/s40265-025-02172-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_025_02172_2.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s40265-025-02172-2__c72a59fa69.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s40265-025-02172-2__c72a59fa69.pdf,f8dfbec3c1bc167d2ec645904cd591931338bde3b31dda2675e1575430cd5804,452697,[],"[{""row_index"": 7033, ""doi"": ""10.1007/s40265-025-02172-2"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.5056/jnm14116,The Effect of Emotional Stress and Depression on the Prevalence of Digestive Diseases,0.3584,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1007/s40272-024-00639-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40272_024_00639_5.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1371/journal.pone.0274330,Incidence rate of psychiatric disorders in 2020: The pivotal role played by SARS-CoV-2 infection,0.2963,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40519-020-01000-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40519_020_01000_8.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.12688/f1000research.19997.2,The use of electron microscopy in the diagnosis of focal segmental glomerulosclerosis: are current pathological techniques missing important abnormalities in the glomerular basement membrane?,0.2318,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s43440-021-00342-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s43440_021_00342_z.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.molcel.2010.09.026,"Regulation of the mTOR complex 1 pathway by nutrients, growth factors, and stress",0.2732,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s43440-024-00588-3,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s43440_024_00588_3.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fnins.2021.700822,Partial mGlu 5 Negative Allosteric Modulator M-5MPEP Demonstrates Antidepressant-Like Effects on Sleep Without Affecting Cognition or Quantitative EEG,0.4698,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s43440-025-00808-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s43440_025_00808_4.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41398-018-0161-3,mGluR5 mediates post-radiotherapy fatigue development in cancer patients,0.3164,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1016/j.annemergmed.2006.09.018,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_annemergmed_2006_09_018.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.annemergmed.2006.09.018__2ebea80ced.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,
10.1016/j.banm.2020.09.039,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1016_j_banm_2020_09_039.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1016_j_banm_2020_09_039.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1016_j.banm.2020.09.039__0993c7f693.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.banm.2020.09.039__0993c7f693.pdf,6d0e54578c831338d7a964bf75a53977d4264b7452a6829e4110e6ba83d215b0,1177814,[],"[{""row_index"": 9099, ""doi"": ""10.1016/j.banm.2020.09.039"", ""pdf_download_status"": ""downloaded"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1016_j_banm_2020_09_039.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,unresolved,10.1016/j.banm.2020.09.038,Disponible en ligne sur,0.2278,refetch_europepmc_jats:9977542,quarantine_candidate_clear_candidate_references,[]
10.1016/j.bpsc.2021.10.005,"[""quarantined"", ""replaced""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_bpsc_2021_10_005.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.bpsc.2021.10.005__8644f73b31.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,
10.1016/j.cub.2012.02.033,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_cub_2012_02_033.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.cub.2012.02.033__171fb11607.pdf,False,,,,0,[],[],[],"[""identity_mismatch""]",repository_or_nested_document,,,,,,no_active_pdf,
10.1016/j.drugpo.2014.07.004,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_drugpo_2014_07_004.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.drugpo.2014.07.004__1949d90567.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",no_header_wrong_or_ancillary,,,,,,no_active_pdf,
10.1016/j.eurpsy.2016.01.1060,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_eurpsy_2016_01_1060.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.eurpsy.2016.01.1060__c8bc54a4f1.pdf,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi"", ""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1016/j.eurpsy.2017.11.007,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_eurpsy_2017_11_007.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1016_j.eurpsy.2017.11.007__f6ffd1539b.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.eurpsy.2017.11.007__f6ffd1539b.pdf,cd005b28aa6f1ccb45a2630ad1c48c1c870481817bb749d71e9b4f4dbf46cd43,3464442,[],"[{""row_index"": 11753, ""doi"": ""10.1016/j.eurpsy.2017.11.007"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,quarantine_candidate_clear_candidate_references,[]
10.1016/j.forsciint.2005.04.019,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_forsciint_2005_04_019.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.forsciint.2005.04.019__b6312f684d.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",no_header_wrong_or_ancillary,,,,,,no_active_pdf,
10.1016/j.jpain.2016.01.394,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_jpain_2016_01_394.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.jpain.2016.01.394__dfd7734bfd.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,
10.1016/j.neuropharm.2015.09.004,"[""quarantined"", ""replaced""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_j_neuropharm_2015_09_004.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.neuropharm.2015.09.004__94d8c9c2b8.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,
10.1016/j.neuropharm.2016.08.004,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1016_j_neuropharm_2016_08_004.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1016_j_neuropharm_2016_08_004.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1016_j.neuropharm.2016.08.004__f6400810c0.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_j.neuropharm.2016.08.004__f6400810c0.pdf,71d6c2ef085cb4997a0d9e16be4bda7add2825bb09acb17c015d7ee4df705ab8,2034082,[],"[{""row_index"": 14301, ""doi"": ""10.1016/j.neuropharm.2016.08.004"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1016_j_neuropharm_2016_08_004.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,unresolved,,Elsevier Editorial System(tm) for Neuropharmacology Manuscript Draft,0.1887,refetch_europepmc_jats:5084681,quarantine_candidate_clear_candidate_references,[]
10.1016/s0893-133x(99)00006-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_s0893_133x_99_00006_8.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_s0893-133x_99_00006-8__527b1b1c95.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",no_header_wrong_or_ancillary,,,,,,no_active_pdf,
10.1016/s0924-9338(09)70667-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_s0924_9338_09_70667_4.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1016_s0924-9338_09_70667-4__f758bed462.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_s0924-9338_09_70667-4__f758bed462.pdf,62676490e828697256ddb56acd17551a6892853610230e3a8c1e86ab07451655,40733,[],"[{""row_index"": 17890, ""doi"": ""10.1016/s0924-9338(09)70667-4"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}, {""row_index"": 17903, ""doi"": ""10.1016/s0924-9338/09/70667-4"", ""pdf_download_status"": """", ""flag_has_local_pdf"": true, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]","[""10.1016/s0924-9338/09/70667-4""]","[""unsegmented_proceedings_container""]",proceedings_container,,,,,,manual_review_cross_doi_candidate_reference,[]
10.1016/s0924-9338(15)30573-3,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_s0924_9338_15_30573_3.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_s0924-9338_15_30573-3__c30e1994fb.pdf,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi"", ""unsegmented_proceedings_container""]",proceedings_container,valid_known_alias,10.1038/npp.2016.184,Temporal Dynamics of Antidepressant Ketamine Effects on Glutamine Cycling Follow Regional Fingerprints of AMPA and NMDA Receptor Densities,1.0,keep_current_artifact,no_active_pdf,
10.1016/s2215-0366(18)30170-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1016_s2215_0366_18_30170_6.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1016_s2215-0366_18_30170-6__cb34e02700.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1016_s2215-0366_18_30170-6__cb34e02700.pdf,693116e03177626944cb3adfd94b1b8b657a7e4840d51e9198188ba4e8e8a2cc,149869,[],"[{""row_index"": 18240, ""doi"": ""10.1016/s2215-0366(18)30170-6"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}, {""row_index"": 18279, ""doi"": ""10.1016/s2215-0366/18/30170-6"", ""pdf_download_status"": """", ""flag_has_local_pdf"": true, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]","[""10.1016/s2215-0366/18/30170-6""]","[""identity_unverified""]",,,,,,,manual_review_cross_doi_candidate_reference,[]
10.1017/cts.2019.110,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1017_cts_2019_110.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1017_cts.2019.110__344177d856.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1017_cts.2019.110__344177d856.pdf,cf71eab7bedc63490675dc65294247b88fe93802a1463db8a6325136d5a54237,44387,[],"[{""row_index"": 18417, ""doi"": ""10.1017/cts.2019.110"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,Heart Rate Variability as a Predictor of Post-Operative Cognitive Dysfunction in Older Adults,0.3398,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1017/cts.2019.99,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1017_cts_2019_99.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1017_cts.2019.99__fbcc59f6e2.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1017_cts.2019.99__fbcc59f6e2.pdf,a23b5af20a655960ae01b42b572e2fe46b4264b71b4cb395e1978d034e811b81,78601,[],"[{""row_index"": 18418, ""doi"": ""10.1017/cts.2019.99"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,quarantine_candidate_clear_candidate_references,[]
