SEARCH_TARGET_DOI,SEARCH_TARGET_TITLE,NEEDS_ARTIFACT,CURRENT_STATE,WHY_IN_QUEUE,ACTION_CATEGORY,PRIOR_BAD_ARTIFACT_DOI_DO_NOT_SEARCH,PRIOR_BAD_ARTIFACT_TITLE_DO_NOT_SEARCH,OLD_ARTIFACT_PROBLEM,EXACT_PDF_URLS_TO_TRY_FIRST,OTHER_CANDIDATE_URLS_REQUIRING_VALIDATION,PMCID_IF_ANY,PMC_LANDING_IF_ANY,DOI_LANDING,PRIOR_QUARANTINED_ARTIFACT_PATH,PRIOR_QUARANTINED_PDF_PATH,PRIORITY_TIER,KG_FINDING_COUNT,RELEVANCE_FLAGS,ACCEPTANCE_RULE
10.1192/j.eurpsy.2023.1792,Intranasal esketamine + Intensive CBT: a 12 months follow-up of two complicated cases of Treatment Resistant Depression at high suicidal risk,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,10.1192/j.eurpsy.2023.1792,Intranasal esketamine þ Intensive CBT: a 12 months follow-up of two complicated cases of Treatment Resistant Depression at high suicidal risk,unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC10479075 | https://pmc.ncbi.nlm.nih.gov/articles/PMC10479075/pdf/S0924933823017923a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/BDE7B852C5186C7A39ED812BABFFF83C/S0924933823017923a.pdf/div-class-title-intranasal-esketamine-intensive-cbt-a-12-months-follow-up-of-two-complicated-cases-of-treatment-resistant-depression-at-high-suicidal-risk-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2023.1792,PMC10479075,https://pmc.ncbi.nlm.nih.gov/articles/PMC10479075/,https://doi.org/10.1192/j.eurpsy.2023.1792,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2023_1792.json,,P0_existing_kg_and_retained,9,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1192/j.eurpsy.2024.1744,Functional connectivity of the amygdala subregions and the antidepressant effects of repeated ketamine infusions in major depressive disorder,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,10.1192/j.eurpsy.2024.1744,Functional connectivity of the amygdala subregions and the antidepressant effects of repeated ketamine infusions in major depressive disorder,unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11059247 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11059247/pdf/S0924933824017449a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/8FF1D3362FB36199D15F9BAC5C313DAC/S0924933824017449a.pdf/div-class-title-functional-connectivity-of-the-amygdala-subregions-and-the-antidepressant-effects-of-repeated-ketamine-infusions-in-major-depressive-disorder-div.pdf | https://doi.org/10.1192/j.eurpsy.2024.1744,PMC11059247,https://pmc.ncbi.nlm.nih.gov/articles/PMC11059247/,https://doi.org/10.1192/j.eurpsy.2024.1744,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1744.json,,P0_existing_kg_and_retained,9,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.56126/75.s1.22,Ketamine Infusion Therapy in chronic pain,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,,Master thesis | Original study,unsegmented_proceedings_container | proceedings_container,,http://www.actaanaesthesiologica.be/assets/396/ActaAnaesthBelg-74-s1-115.pdf | https://doi.org/10.56126/75.s1.22,,,https://doi.org/10.56126/75.s1.22,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_56126_75_s1_22.json,,P0_existing_kg_and_retained,8,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1192/j.eurpsy.2022.1731,MDMA-Assisted Therapy for Treatment-Resistant Posttraumatic Stress Disorder (PTSD) – One step further toward a patient-centered treatment pathway,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,10.1192/j.eurpsy.2022.1731,MDMA-Assisted Therapy for Treatment-Resistant Posttraumatic Stress Disorder (PTSD) -One step further toward a patient-centered treatment pathway,unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC9567733 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/CEF12354C3E0313E0D5DF8326CFCDAD7/S092493382201731Xa.pdf/div-class-title-mdma-assisted-therapy-for-treatment-resistant-posttraumatic-stress-disorder-ptsd-one-step-further-toward-a-patient-centered-treatment-pathway-div.pdf | https://doi.org/10.1192/j.eurpsy.2022.1731,PMC9567733,https://pmc.ncbi.nlm.nih.gov/articles/PMC9567733/,https://doi.org/10.1192/j.eurpsy.2022.1731,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2022_1731.json,,P0_existing_kg_and_retained,7,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s00213-024-06573-1,Synergistic use of deep TMS therapy with IV ketamine infusions for major depressive disorder: a pilot study,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1016/j.heliyon.2019.e02187,Combination therapy with transcranial magnetic stimulation and ketamine for treatment-resistant depression: A long-term retrospective review of clinical use,identity_mismatch,,,,,https://doi.org/10.1007/s00213-024-06573-1,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_024_06573_1.json,,P0_existing_kg_and_retained,6,flag_in_curated_claims,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.34172/ddj.2023.437,The Effect of Intravenous Ketamine on Suicidal Ideation in Depressed Patients: A Randomized Clinical Trial,True,quarantined_no_active_artifact,Replace the known wrong PDF with the independently identified exact article PDF.,manual_replace_known_wrong_pdf,10.1016/j.clinthera.2024.12.006,Health Care Resource Use and Medical Costs Among Patients With Major Depressive Disorder and Acute Suicidal Ideation or Behavior Initiated on Esketamine Nasal Spray or Traditional Treatments in the United States ✩,identity_mismatch | manual_wrong_pdf,https://ddj.hums.ac.ir/PDF/ddj-12-106.pdf,,,,https://doi.org/10.34172/ddj.2023.437,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_34172_ddj_2023_437.json,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_pdfs/10.34172_ddj.2023.437__1118e5eb68.pdf,P0_existing_kg_and_retained,6,flag_in_curated_claims,"Replace the known wrong PDF with the independently identified exact article PDF. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1093/ijnp/pyae059.561,"MODULATION OF THE ANTIDEPRESSANT RESPONSE OF KETAMINE BY AN IMMUNOSUPPRESSANT RAPAMYCIN: A PROSPECTIVE RANDOMIZED, DOUBLE-BLIND, PLACEBO CONTROLLED STUDY IN THE PATIENTS WITH REFRACTORY DEPRESSION.",True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,,"MODULATION OF THE ANTIDEPRESSANT RESPONSE OF KETAMINE BY AN IMMUNOSUPPRESSANT RAPAMYCIN: A PROSPECTIVE RANDOMIZED, DOUBLE-BLIND, PLACEBO CONTROLLED STUDY IN THE PATIENTS WITH REFRACTORY DEPRESSION",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11814895 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/81/ce/pyae059.561.PMC11814895.pdf | https://pmc.ncbi.nlm.nih.gov/articles/PMC11814895/pdf/pyae059.561.pdf | https://doi.org/10.1093/ijnp/pyae059.561,PMC11814895,https://pmc.ncbi.nlm.nih.gov/articles/PMC11814895/,https://doi.org/10.1093/ijnp/pyae059.561,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyae059_561.json,,P0_existing_kg_and_retained,4,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1093/ijnp/pyae059.583,"DIFFERENCE IN TREATMENT-RESPONSE OF IPSC-DERIVED NEURONS TO REELIN AND (2R,6R)-HNK FROM PARTICIPANTS WITH TREATMENT- RESISTANT DEPRESSION",True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,,"DIFFERENCE IN TREATMENT-RESPONSE OF IPSC-DERIVED NEURONS TO REELIN AND (2R,6R)-HNK FROM PARTICIPANTS WITH TREATMENT-RESISTANT DEPRESSION",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11814622 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/be/4b/pyae059.583.PMC11814622.pdf | https://pmc.ncbi.nlm.nih.gov/articles/PMC11814622/pdf/pyae059.583.pdf | https://doi.org/10.1093/ijnp/pyae059.583,PMC11814622,https://pmc.ncbi.nlm.nih.gov/articles/PMC11814622/,https://doi.org/10.1093/ijnp/pyae059.583,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyae059_583.json,,P0_existing_kg_and_retained,4,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1192/j.eurpsy.2024.253,How adults with treatment resistant depression experience their first esketamine nasal spray treatment? Preliminary results from a French qualitative study.,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,10.1192/j.eurpsy.2024.253,How adults with treatment resistant depression experience their first esketamine nasal spray treatment? Preliminary results from a French qualitative study,unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11859045 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11859045/pdf/S0924933824002530a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/FE2BAAADA9356C47BA15C0D193742487/S0924933824002530a.pdf/div-class-title-how-adults-with-treatment-resistant-depression-experience-their-first-esketamine-nasal-spray-treatment-preliminary-results-from-a-french-qualitative-study-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2024.253,PMC11859045,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859045/,https://doi.org/10.1192/j.eurpsy.2024.253,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_253.json,,P0_existing_kg_and_retained,4,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1192/j.eurpsy.2024.875,The Effect of the Apollo Neuro Device on Anxiety Among Participants who Underwent Ketamine Assisted Therapy,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,10.1192/j.eurpsy.2024.875,The Effect of the Apollo Neuro Device on Anxiety Among Participants who Underwent Ketamine Assisted Therapy,unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11862426 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11862426/pdf/S0924933824008757a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/95A46C431D1799293ACE77CBC6559B39/S0924933824008757a.pdf/div-class-title-the-effect-of-the-apollo-neuro-device-on-anxiety-among-participants-who-underwent-ketamine-assisted-therapy-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2024.875,PMC11862426,https://pmc.ncbi.nlm.nih.gov/articles/PMC11862426/,https://doi.org/10.1192/j.eurpsy.2024.875,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_875.json,,P0_existing_kg_and_retained,3,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1192/j.eurpsy.2024.480,Ketamine enhanced ECT in refractory recurrent depression.,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,,,identity_unverified | unsegmented_proceedings_container | proceedings_container,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859476/pdf/S0924933824004802a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D7E48E322481BB9B45B8F845283EA022/S0924933824004802a.pdf/div-class-title-ketamine-enhanced-ect-in-refractory-recurrent-depression-div.pdf | https://europepmc.org/api/getPdf?pmcid=PMC11859476,PMC11859476,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859476/,https://doi.org/10.1192/j.eurpsy.2024.480,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_480.json,,P0_existing_kg_and_retained,2,flag_in_curated_claims,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.5451/unibas-006616893,Pharmacology of novel psychoactive substances,True,quarantined_no_active_artifact,"Acquire the DOI-bearing paper or chapter itself, not a repository wrapper, thesis, or neighboring nested document.",manual_exact_nested_repository_item,10.1124/jpet.114.222356,"Interactions between Bupropion and 3,4-Methylenedioxymethamphetamine in Healthy Subjects",identity_mismatch | repository_or_nested_document,,https://edoc.unibas.ch/43281/1/Diss%20Pflichtex%20AR%20online%20final%2003.06.2016.pdf,,,https://doi.org/10.5451/unibas-006616893,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_5451_unibas_006616893.json,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_pdfs/10.5451_unibas-006616893__a29066c9b4.pdf,P0_existing_kg_and_retained,24,flag_in_claim_stubs,"Acquire the DOI-bearing paper or chapter itself, not a repository wrapper, thesis, or neighboring nested document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s00406-024-01913-w,"Inflammatory cytokines, cortisol, and anhedonia in patients with treatment-resistant depression after consecutive infusions of low-dose esketamine",True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.3389/fpsyt.2024.1334293,Anhedonia and depression severity measures during ketamine administration in treatment-resistant depression,identity_mismatch,,,,,https://doi.org/10.1007/s00406-024-01913-w,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01913_w.json,,P0_existing_kg_and_retained,14,flag_in_claim_stubs,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s00406-023-01735-2,Effects of melancholic features on positive and negative suicidal ideation in patients with treatment-resistant depression and strong suicidal ideation receiving low-dose ketamine infusion,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1136/bmj-2021-067194,"Ketamine for the acute treatment of severe suicidal ideation: double blind, randomised placebo controlled trial",identity_mismatch,,,,,https://doi.org/10.1007/s00406-023-01735-2,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_023_01735_2.json,,P0_existing_kg_and_retained,12,flag_in_claim_stubs,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1093/ijnp/pyae059.262,CONTRIBUTION OF 5-HT2AR TO THE ANTI-ANHEDONIC AND NEUROPLASTICITY EFFECTS OF PSYCHEDELICS.,True,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",manual_exact_item_from_proceedings,,CONTRIBUTION OF 5-HT2AR TO THE ANTI-ANHEDONIC AND NEUROPLASTICITY EFFECTS OF PSYCHEDELICS,unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11814835 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/b2/a0/pyae059.262.PMC11814835.pdf | https://pmc.ncbi.nlm.nih.gov/articles/PMC11814835/pdf/pyae059.262.pdf | https://doi.org/10.1093/ijnp/pyae059.262,PMC11814835,https://pmc.ncbi.nlm.nih.gov/articles/PMC11814835/,https://doi.org/10.1093/ijnp/pyae059.262,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyae059_262.json,,P0_existing_kg_and_retained,8,flag_in_claim_stubs,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
