# discovered queue (mechanistic) generated at 2026-05-17T06:13:07.171744+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1097/00005072-199601000-00012,LSD,5-HT1A,Developmental changes in [3H]lysergic acid diethylamide ([3H]LSD) binding to serotonin receptors in the human brainstem.,1996,Zec N; Filiano JJ; Panigrahy A; White WF; Kinney HC
10.1021/jm960199j,LSD,5-HT2B,"Dihydrobenzofuran analogues of hallucinogens. 3. Models of 4-substituted (2,5-dimethoxyphenyl)alkylamine derivatives with rigidified methoxy groups.",1996,Monte AP; Marona-Lewicka D; Parker MA; Wainscott DB; Nelson DL; Nichols DE
10.1016/0166-4328(96)00105-2,LSD,5-HT6,Effects of altered 5-ht6 expression in the rat: functional studies using antisense oligonucleotides.,1996,Sleight AJ; Monsma FJ Jr; Borroni E; Austin RH; Bourson A
10.1074/jbc.271.25.14672,Bufotenin,5-HT2A,Mapping the binding site pocket of the serotonin 5-Hydroxytryptamine2A receptor. Ser3.36(159) provides a second interaction site for the protonated amine of serotonin but not of lysergic acid diethylamide or bufotenin.,1996,Almaula N; Ebersole BJ; Zhang D; Weinstein H; Sealfon SC
10.1007/BF00171052,LSD,5-HT1D,Pharmacological characterizations of recombinant human 5-HT1D alpha and 5-HT1D beta receptor subtypes coupled to adenylate cyclase inhibition in clonal cell lines: apparent differences in drug intrinsic efficacies between human 5-HT1D subtypes.,1996,Zgombick JM; Schechter LE; Adham N; Kucharewicz SA; Weinshank RL; Branchek TA
10.1111/j.1476-5381.1996.tb15746.x,LSD,NMDA receptor,Regionally different N-methyl-D-aspartate receptors distinguished by ligand binding and quantitative autoradiography of [3H]-CGP 39653 in rat brain.,1996,Mugnaini M; van Amsterdam FT; Ratti E; Trist DG; Bowery NG
10.1016/0091-3057(95)02135-3,DMT,5-HT2A,"Role of 5-HT in stress, anxiety, and depression.",1996,Graeff FG; Guimarães FS; De Andrade TG; Deakin JF
10.1016/0166-4328(96)00080-0,LSD,5-HT2A,Stereoselective pharmacological effects of lysergic acid amides possessing chirality in the amide substituent.,1996,Nichols DE; Monte A; Huang X; Marona-Lewicka D
10.1016/0014-2999(95)00727-x,DMT,5-HT1B,The antiaggressive potency of (-)-penbutolol involves both 5-HT1A and 5-HT1B receptors and beta-adrenoceptors.,1996,Sánchez C; Arnt J; Moltzen EK
10.1007/BF02246545,LSD,5-HT2C,5-HT2C receptor-mediated phosphoinositide turnover and the stimulus effects of m-chlorophenylpiperazine.,1995,Fiorella D; Helsley S; Rabin RA; Winter JC
10.1016/0014-2999(95)00195-q,LSD,5-HT7,Characterization of a postjunctional 5-HT receptor mediating relaxation of guinea-pig isolated ileum.,1995,Carter D; Champney M; Hwang B; Eglen RM
10.1016/0014-5793(95)01389-x,LSD,5-HT5A,Expression of functional mouse 5-HT5A serotonin receptor in the methylotrophic yeast Pichia pastoris: pharmacological characterization and localization.,1995,Weiss HM; Haase W; Michel H; Reiländer H
10.1007/BF02246075,LSD,5-HT2C,Role of 5-HT2A and 5-HT2C receptors in the stimulus effects of hallucinogenic drugs. II: Reassessment of LSD false positives.,1995,Fiorella D; Rabin RA; Winter JC
10.1021/jm00006a015,LSD,5-HT1A,Stereoselective LSD-like activity in a series of d-lysergic acid amides of (R)- and (S)-2-aminoalkanes.,1995,Monte AP; Marona-Lewicka D; Kanthasamy A; Sanders-Bush E; Nichols DE
10.1007/BF02246074,LSD,5-HT2C,The role of the 5-HT2A and 5-HT2C receptors in the stimulus effects of hallucinogenic drugs. I: Antagonist correlation analysis.,1995,Fiorella D; Rabin RA; Winter JC
10.1007/BF02246076,LSD,5-HT2C,The role of the 5-HT2A and 5-HT2C receptors in the stimulus effects of hallucinogenic drugs. III: The mechanistic basis for supersensitivity to the LSD stimulus following serotonin depletion.,1995,Fiorella D; Helsley S; Lorrain DS; Rabin RA; Winter JC
10.1021/jm00051a011,LSD,5-HT2A,"1-(2,5-Dimethoxy-4-(trifluoromethyl)phenyl)-2-aminopropane: a potent serotonin 5-HT2A/2C agonist.",1994,Nichols DE; Frescas S; Marona-Lewicka D; Huang X; Roth BL; Gudelsky GA; Nash JF
10.1097/00001756-199412000-00037,LSD,5-HT6,5-HT6 receptors positively coupled to adenylyl cyclase in striatal neurones in culture.,1994,Sebben M; Ansanay H; Bockaert J; Dumuis A
10.1016/0197-0186(94)90009-4,LSD,5-HT2A,Autoradiographic comparison of [125I]LSD-labeled 5-HT2A receptor distribution in rat and guinea pig brain.,1994,Watts SW; Gackenheimer SL; Gehlert DR; Cohen ML
10.1046/j.1471-4159.1994.62020528.x,DMT,SERT (SLC6A4),Characterization of serotonin transporter in goldfish retina by the binding of [3H]paroxetine and the uptake of [3H]serotonin: modulation by light.,1994,Lima L; Schmeer C
10.1016/0091-3057(94)90172-4,LSD,5-HT1A,Drug discrimination and receptor binding studies of N-isopropyl lysergamide derivatives.,1994,Huang X; Marona-Lewicka D; Pfaff RC; Nichols DE
10.1016/0028-3908(94)90098-1,LSD,5-HT1B,Inhibition by 5-HT of forskolin-induced cAMP formation in the renal opossum epithelial cell line OK: mediation by a 5-HT1B like receptor and antagonism by methiothepin.,1994,Pauwels PJ; Palmier C
10.1016/0014-2999(94)90690-4,LSD,5-HT1B,Involvement of 5-HT2C receptors in mediating the discriminative stimulus properties of m-chlorophenylpiperazine (mCPP).,1994,Callahan PM; Cunningham KA
10.1111/j.1476-5381.1994.tb13159.x,DMT,5-HT1A,The effect of 5-HT1A receptor agonists on locomotor activity in the guinea-pig.,1994,Evenden JL
10.1111/j.1471-4159.1993.tb05865.x,DMT,5-HT1B,A single amino acid difference accounts for the pharmacological distinctions between the rat and human 5-hydroxytryptamine1B receptors.,1993,Parker EM; Grisel DA; Iben LG; Shapiro RA
10.1016/0006-2952(93)90073-6,LSD,5-HT1A,"Activity of serotonin (5-HT) receptor agonists, partial agonists and antagonists at cloned human 5-HT1A receptors that are negatively coupled to adenylate cyclase in permanently transfected HeLa cells.",1993,Pauwels PJ; Van Gompel P; Leysen JE
10.1111/j.1476-5381.1993.tb14010.x,5-MeO-DMT,5-HT2A,Evidence that RU 24969-induced locomotor activity in C57/B1/6 mice is specifically mediated by the 5-HT1B receptor.,1993,Cheetham SC; Heal DJ
10.1016/0006-2952(93)90531-z,LSD,5-HT1D,Identification of 5-hydroxytryptamine1D binding sites in sheep caudate nucleus membranes.,1993,Pauwels PJ; Palmier C; Briley M
10.1016/0014-2999(93)90427-j,DMT,5-HT1A,"Intrathecal 5-methoxy-N,N-dimethyltryptamine in mice modulates 5-HT1 and 5-HT3 receptors.",1993,Alhaider AA; Hamon M; Wilcox GL
10.1016/0091-3057(93)90375-4,DMT,5-HT1A,Modulation of oral movements by intranigral 5-hydroxytryptamine receptor agonists in the rat.,1993,Liminga U; Johnson AE; Andrén PE; Gunne LM
10.1073/pnas.90.6.2184,LSD,5-HT1B,Molecular cloning and functional expression of 5-HT1E-like rat and human 5-hydroxytryptamine receptor genes.,1993,Lovenberg TW; Erlander MG; Baron BM; Racke M; Slone AL; Siegel BW; Craft CM; Burns JE; Danielson PE; Sutcliffe JG
10.1073/pnas.90.18.8547,LSD,5-HT7,"Molecular cloning, characterization, and localization of a high-affinity serotonin receptor (5-HT7) activating cAMP formation.",1993,Ruat M; Traiffort E; Leurs R; Tardivel-Lacombe J; Diaz J; Arrang JM; Schwartz JC
10.1016/0006-8993(93)91535-z,Mescaline,5-HT1A,"Occupancy of central neurotransmitter receptors by risperidone, clozapine and haloperidol, measured ex vivo by quantitative autoradiography.",1993,Schotte A; Janssen PF; Megens AA; Leysen JE
10.1038/npp.1993.32,LSD,5-HT1A,Serotonin uptake sites and serotonin receptors are altered in the limbic system of schizophrenics.,1993,Joyce JN; Shane A; Lexow N; Winokur A; Casanova MF; Kleinman JE
10.1016/0014-2999(93)90142-5,LSD,5-HT1A,Studies of the biochemical basis for the discriminative properties of 8-hydroxy-2-(di-n-propylamino)tetralin.,1993,Rabin RA; Winter JC
10.1073/pnas.90.8.3452,LSD,5-HT1D,Two members of a distinct subfamily of 5-hydroxytryptamine receptors differentially expressed in rat brain.,1993,Erlander MG; Lovenberg TW; Baron BM; de Lecea L; Danielson PE; Racke M; Slone AL; Siegel BW; Foye PE; Cannon K
10.1016/0091-3057(92)90649-z,DMT,5-HT1A,5-HT1A and 5-HT2 receptors mediate discrete behaviors in the Mongolian gerbil.,1992,Eison AS; Wright RN
10.1016/0014-2999(92)90753-q,DMT,5-HT1A,5-HT2/5-HT1C receptor-mediated facilitatory action on unit activity of ventral horn cells in rat spinal cord slices.,1992,Yamazaki J; Fukuda H; Nagao T; Ono H
10.1111/j.1476-5381.1992.tb14206.x,Mescaline,5-HT1A,"Pharmacological characterization of RP 62203, a novel 5-hydroxytryptamine 5-HT2 receptor antagonist.",1992,Doble A; Girdlestone D; Piot O; Allam D; Betschart J; Boireau A; Dupuy A; Guérémy C; Ménager J; Zundel JL
10.1007/BF02801977,LSD,5-HT1B,Serotonin2 receptor agonists and serotonergic anorectic drugs affect rats' performance differently in a five-choice serial reaction time task.,1992,Carli M; Samanin R
10.1021/jm00080a001,LSD,5-HT1A,Stereoselective LSD-like activity in d-lysergic acid amides of (R)- and (S)-2-aminobutane.,1992,Oberlender R; Pfaff RC; Johnson MP; Huang XM; Nichols DE
10.1016/0028-3908(92)90080-9,DMT,5-HT1A,The effects of corticosterone on 5-HT receptor function in rodents.,1992,Young AH; MacDonald LM; St John H; Dick H; Goodwin GM
10.1016/0014-2999(91)90128-d,DMT,5-HT1B,A new 5-hydroxy-indole derivative with preferential affinity for 5-HT1B binding sites.,1991,Boulenguez P; Chauveau J; Segu L; Morel A; Lanoir J; Delaage M
10.1016/0014-2999(91)90830-j,Mescaline,5-HT1A,"Behavioural and biochemical evidence of the interaction of the putative antipsychotic agent, BMY 14802 with the 5-HT1A receptor.",1991,Bristow LJ; Baucutt L; Thorn L; Hutson PH; Noble A; Beer M; Middlemiss DN; Tricklebank MD
10.1016/0006-2952(91)90178-8,DMT,5-HT1A,Differential interactions of dimethyltryptamine (DMT) with 5-HT1A and 5-HT2 receptors.,1991,Deliganis AV; Pierce PA; Peroutka SJ
10.1016/s0006-291x(05)81360-9,LSD,5-HT1D,The orphan receptor cDNA RDC4 encodes a 5-HT1D serotonin receptor.,1991,Maenhaut C; Van Sande J; Massart C; Dinsart C; Libert F; Monferini E; Giraldo E; Ladinsky H; Vassart G; Dumont JE
10.1016/0091-3057(90)90098-3,DMT,5-HT1A,Do functional relationships exist between 5-HT1A and 5-HT2 receptors?,1990,Darmani NA; Martin BR; Pandey U; Glennon RA
10.1016/0006-8993(90)90025-7,DMT,5-HT1B,The role of spinal cord 5-HT1A and 5-HT1B receptors in the modulation of a spinal nociceptive reflex.,1990,Eide PK; Joly NM; Hole K
10.1016/0028-3908(89)90143-3,DMT,5-HT1A,Behavioural profiles of putative 5-hydroxytryptamine receptor agonists and antagonists in developing rats.,1989,Jackson HC; Kitchen I
10.1111/j.1600-0773.1989.tb00623.x,LSD,5-HT1B,Characterization of the discriminative stimulus properties induced by 5-HT1 and 5-HT2 agonists in rats.,1989,Arnt J
10.1523/JNEUROSCI.09-10-03482.1989,LSD,5-HT2A,"Differentiation of 5-hydroxytryptamine2 receptor subtypes using 125I-R-(-)2,5-dimethoxy-4-iodo-phenylisopropylamine and 3H-ketanserin.",1989,McKenna DJ; Peroutka SJ
10.1007/BF00443425,LSD,5-HT1A,Hallucinogenic drug interactions with neurotransmitter receptor binding sites in human cortex.,1989,Pierce PA; Peroutka SJ
10.1016/0091-3057(89)90470-x,DMT,5-HT1A,Selective cross-tolerance to 5-HT1A and 5-HT2 receptor-mediated temperature and corticosterone responses.,1989,Nash JF Jr; Meltzer HY; Gudelsky GA
10.1016/0091-3057(89)90524-8,5-MeO-DMT,5-HT1A,Serotonergic modulation of the acoustic startle response in rats during preweaning development.,1989,Sheets LP; Cook LL; Reiter LW
10.1016/0091-3057(89)90566-2,5-MeO-DMT,5-HT1A,Stress adaptation and hypersensitivity in 5-HT neuronal systems after repeated foot shock.,1989,Ohi K; Mikuni M; Takahashi K
10.1007/BF00439556,DMT,5-HT1B,The role of 5HT1A receptors in the modulation of the acoustic startle reflex in rats.,1989,Nanry KP; Tilson HA
10.1111/j.1472-8206.1988.tb00632.x,LSD,5-HT1A,"5-Hydroxytryptamine stimulates two distinct adenylate cyclase activities in rat brain: high-affinity activation is related to a 5-HT1 subtype different from 5-HT1A, 5-HT1B, and 5-HT1C.",1988,Fayolle C; Fillion MP; Barone P; Oudar P; Rousselle JC; Fillion G
10.1016/0014-2999(88)90227-0,LSD,5-HT1A,A pharmacological analysis of the rat spinal cord serotonin (5-HT) autoreceptor.,1988,Brown L; Amedro J; Williams G; Smith D
10.1016/0893-133x(88)90005-x,DMT,5-HT1B,Habituation of tactile startle is altered by drugs acting on serotonin-2 receptors.,1988,Geyer MA; Tapson GS
10.1007/BF00176847,LSD,5-HT1A,Radioligand binding evidence implicates the brain 5-HT2 receptor as a site of action for LSD and phenylisopropylamine hallucinogens.,1988,Titeler M; Lyon RA; Glennon RA
10.1007/978-3-642-73223-2_2,DMT,5-HT1A,Site-selective serotonin agonists as discriminative stimuli.,1988,Glennon RA
10.1523/JNEUROSCI.07-03-00894.1987,LSD,5-HT1A,Characterization of a novel 3H-5-hydroxytryptamine binding site subtype in bovine brain membranes.,1987,Heuring RE; Peroutka SJ
10.1016/0014-2999(87)90533-4,LSD,5-HT1A,Pertussis toxin blocks 5-HT1A and GABAB receptor-mediated inhibition of serotonergic neurons.,1987,Innis RB; Aghajanian GK
10.1016/0028-3908(87)90231-0,DMT,5-HT1A,Selective desensitization of serotonin (5-HT) receptor-mediated hyperthermia by mianserin and other 5-HT antagonists.,1987,Gudelsky GA; Koenig JI; Meltzer HY
10.1007/BF00179927,LSD,5-HT1A,"Serotonin receptor subtype mediation of the interoceptive discriminative stimuli induced by 5-methoxy-N,N-dimethyltryptamine.",1987,Spencer DG Jr; Glaser T; Traber J
10.1016/0014-2999(87)90336-0,DMT,5-HT1B,"Single administration of 5-HT1A agonists decreases 5-HT1A presynaptic, but not postsynaptic receptor-mediated responses: relationship to antidepressant-like action.",1987,Kennett GA; Marcou M; Dourish CT; Curzon G
10.1007/BF00690921,DMT,5-HT1A,The interoceptive discriminative stimuli induced by the novel putative anxiolytic TVX Q 7821: behavioral evidence for the specific involvement of serotonin 5-HT1A receptors.,1987,Spencer DG Jr; Traber J
10.1016/0028-3908(87)90250-4,5-MeO-DMT,5-HT1B,The serotonin (5-HT) autoreceptor in the hippocampus of the rabbit: role of 5-HT biophase concentration.,1987,Feuerstein TJ; Lupp A; Hertting G
10.1016/0091-3057(86)90477-6,5-MeO-DMT,5-HT1A,Differential effects of 5-hydroxytryptamine1a selective drugs on the 5-HT behavioral syndrome.,1986,Smith LM; Peroutka SJ
10.1159/000124627,DMT,NET (SLC6A2),Evidence for multiple serotonergic influences on LH release in ovariectomized rats and for modulation of their relative effectiveness by estrogen.,1986,Lenahan SE; Seibel HR; Johnson JH
10.1016/0014-2999(86)90345-6,LSD,5-HT1B,Inhibition of 5-carboxamidotryptamine-induced relaxation of guinea-pig ileum correlates with [125I]LSD binding.,1986,Kalkman HO; Engel G; Hoyer D
10.1007/BF00174065,DMT,5-HT1A,Lithium decreases 5-HT1A and 5-HT2 receptor and alpha 2-adrenoceptor mediated function in mice.,1986,Goodwin GM; DeSouza RJ; Wood AJ; Green AR
10.1111/j.1471-4159.1986.tb04532.x,LSD,5-HT1A,"Pharmacological differentiation and characterization of 5-HT1A, 5-HT1B, and 5-HT1C binding sites in rat frontal cortex.",1986,Peroutka SJ
10.1111/j.1471-4159.1986.tb00721.x,LSD,5-HT1A,Photoaffinity labeling of the 5-hydroxytryptamine 1A receptor in rat hippocampus.,1986,Ransom RW; Asarch KB; Shih JC
10.1016/0091-3057(86)90042-0,DMT,5-HT1B,TFMPP may produce its stimulus effects via a 5-HT1B mechanism.,1986,McKenney JD; Glennon RA
10.1007/BF00174379,DMT,5-HT1B,The effects of a 5-HT1 receptor ligand isapirone (TVX Q 7821) on 5-HT synthesis and the behavioural effects of 5-HT agonists in mice and rats.,1986,Goodwin GM; De Souza RJ; Green AR
10.1007/BF00174066,DMT,5-HT1B,The enhancement by lithium of the 5-HT1A mediated serotonin syndrome produced by 8-OH-DPAT in the rat: evidence for a post-synaptic mechanism.,1986,Goodwin GM; De Souza RJ; Wood AJ; Green AR
10.1111/j.1471-4159.1986.tb12926.x,LSD,5-HT1B,[3H]1-[2-(4-aminophenyl)ethyl]-4-(3-trifluoromethylphenyl)piperazine: a selective radioligand for 5-HT1A receptors in rat brain.,1986,Ransom RW; Asarch KB; Shih JC
10.1523/JNEUROSCI.05-12-03178.1985,LSD,5-HT1B,125I-lysergic acid diethylamide binds to a novel serotonergic site on rat choroid plexus epithelial cells.,1985,Yagaloff KA; Hartig PR
10.1111/j.1476-5381.1985.tb16157.x,DMT,5-HT1B,A behavioural and biochemical study in mice and rats of putative selective agonists and antagonists for 5-HT1 and 5-HT2 receptors.,1985,Goodwin GM; Green AR
10.1016/0024-3205(85)90142-0,DMT,5-HT1B,Development of selective tolerance to the serotonin behavioral syndrome and suppression of locomotor activity after repeated administration of either 5-MeODMT or mCPP.,1985,Sills MA; Lucki I; Frazer A
10.1016/0006-8993(85)90362-2,LSD,5-HT1B,Pharmacological characterization of solubilized 5-HT1 serotonin binding sites from bovine brain.,1985,Allgren RL; Kyncl MM; Ciaranello RD
10.1016/0006-8993(85)90856-x,LSD,5-HT1B,Quantitative autoradiographic mapping of serotonin receptors in the rat brain. I. Serotonin-1 receptors.,1985,Pazos A; Palacios JM
10.1016/0006-8993(85)91204-1,DMT,5-HT1A,Selective labeling of 5-HT1A and 5-HT1B binding sites in bovine brain.,1985,Peroutka SJ
10.1016/0197-0186(85)90068-3,LSD,NET (SLC6A2),[(125)I]LSD binding to serotonin and dopamine receptors in bovine caudate membranes.,1985,Hartig PR; Evans MJ; Krohn AM; Leder SA; Sze PC; Stoffers DA
10.1016/0014-2999(84)90057-8,LSD,5-HT1B,The binding of serotonergic ligands to the porcine choroid plexus: characterization of a new type of serotonin recognition site.,1984,Pazos A; Hoyer D; Palacios JM
