# new DOI queue (disorder) generated at 2026-05-15T06:39:48.827578+00:00
# doi,compound,disorder,optional_study_title,optional_study_year,optional_authors
10.11606/issn.1806-6976.smad.2022.183132,,,O uso de agentes psicodélicos no tratamento da dependência de álcool e tabaco: revisão integrativa,2023,Eduarda Medrado Araújo Borges; Glauber Carvalho Barbosa; Alyce Maryana Costa Araújo; Marianna Nunes de Moraes; Jonatha Rospide Nunes
10.32383/appdr/170201,,,Panax ginseng C.A. Mey. as a potential raw material in the treatment of negative effects of alcohol consumption,2023,Monika Kompała; J. Kuć; Zbigniew Skotnicki; Agata Jasińska-Balwierz; Nataliia Hudz; Radosław Balwierz; Jacek Lipok
10.1080/20008066.2023.2263314,,,Persistence and clinical consequences of post-traumatic and dissociative symptoms in people with depressive symptoms: a one-year follow-up study,2023,Hong Wang Fung; Anson Kai Chun Chau; Suet Lin Hung; Stanley Kam Ki Lam; Wai Tong Chien; Vincent Wan Ping Lee
10.1017/s0033291723002039,,,Personality Change in a Trial of Psilocybin Therapy vs Escitalopram Treatment for Depression – CORRIGENDUM,2023,Brandon Weiss; Induni Ginige; Lu Shannon; Bruna Giribaldi; Ashleigh Murphy-Beiner; Roberta Murphy; Michelle Baker-Jones; Jonny Martell; David Nutt; Robin Carhart‐Harris
10.21203/rs.3.rs-3714546/v1,,,Personality explains the relationship between psychedelic use and depression; a comparison study with non psychedelic users,2023,David K. Sjöström; Emma Claesdotter‐Knutsson; Petri Kajonius
10.1016/j.japhpi.2023.100003,,,Pharmacists’ perspectives on psilocybin in Canada,2023,Elizabeth Sugiarto; Rebecca Leung; Jamie Yuen
10.9734/air/2023/v24i1931,,,Plant Medicine Healing! Discovering the Roots of Psychedelic-Assisted Therapy in Mental Health,2023,Jennings Hernandez
10.7759/cureus.44905,,,Post-traumatic Stress Disorder: A Narrative Review of Pharmacological and Psychotherapeutic Interventions,2023,Mohammad M. Mansour; Geethi Rose Joseph; Golda K Joy; Shandesh Khanal; Rachana Reddy Dasireddy; A. Srikumar Menon; Iyesatu Barrie Mason; Janvi Kataria; Tirath Patel; Shivani Modi
10.1093/med/9780192863607.002.0004,,,Preface,2023,
10.1093/med/9780192863607.003.0003,,,Psilocybin,2023,James Rucker; David Erritzøe
10.48091/gsr.v3i2.62,,,"Psilocybin, Depression, and Synaptogenesis: Insights into the Field’s Past, Present, and Future",2023,Anna Douglas; Daniel Staas; Anna Hampton; Kylie Burns; F. Suter
10.1016/j.ejtd.2023.100359,,,Psilocybin-assisted psychotherapy for the treatment of PTSD in UK armed forces veterans: A feasibility study protocol,2023,Natasha Biscoe; Amanda Bonson; Max Slavin; Walter Busuttil; Deirdre MacManus; Andrew T. Cox; Dominic Murphy
10.31234/osf.io/r89k3,,,"Psychedelic Therapy: A Primer for Primary Care Clinicians – Part VI. 3,4-methylenedioxy-methamphetamine (MDMA)",2023,Kenneth Shinozuka; Burton J. Tabaac; Alejandro Arenas; Bryce D. Beutler; Kirsten Cherian; Viviana D. Evans; C. Fasano; Owen S. Muir
10.1080/15294145.2023.2255991,,,"Psychedelic-assisted Psychotherapy in 3-D: Acceptance, Connectedness, and Defensiveness",2023,Lawrence Fischman
10.1093/med/9780192863607.001.0001,,,Psychedelics as Psychiatric Medications,2023,David Nutt; David Castle
10.1016/s2215-0366(23)00024-x,,,Psychotherapy and psychedelic drugs,2023,Gregor Hasler
10.56012/tsen2260,,,"Psychotropics: A scientific, regulatory, and public view on the medicinal uses of cannabinoids and psilocybin",2023,Ivana Turek
10.2196/47210,,,Quality and Reliability of Liver Cancer–Related Short Chinese Videos on TikTok and Bilibili: Cross-Sectional Content Analysis Study,2023,Shusen Zheng; Xinyu Tong; Dalong Wan; Chen Hu; Qing Hu; Qinghong Ke
10.7874/jao.2023.00416,,,Recent Updates on Tinnitus Management,2023,Ho Yun Lee; Da Jung Jung
10.1002/wps.21134,,,Recent developments pertaining to treatment‐resistant depression: a 40‐year perspective,2023,Michael E. Thase
10.6084/m9.figshare.24531085,,,SERT Efflux Data - Prism File,2023,Rishab N. Iyer; David E. Olson
10.1101/2023.01.03.23284143,,,Self-experience in MDMA assisted therapy of PTSD,2023,Bessel A. van der Kolk; Julie B. Wang; Rachel Yehuda; Leah Bedrosian; Allison Cooker; Charlotte Harrison; Michael C. Mithoefer; Berra Yazar‐Klosinski; Amy Emerson; Rick Doblin
10.1016/j.physbeh.2023.114322,,,Sex differences in ethanol consumption and drinking despite negative consequences following adolescent social isolation stress in male and female rats,2023,Bryan D. McElroy; Chen Li; Nicholas McCloskey; Lynn G. Kirby
10.6084/m9.figshare.24531073,,,Spinogenesis Data - Prism file,2023,Rishab N. Iyer; D. Olson
10.1016/j.bpsgos.2023.07.001,,,Structural Neuroimaging of Hippocampus and Amygdala Subregions in Posttraumatic Stress Disorder: A Scoping Review,2023,Ziv Ben‐Zion; Nachshon Korem; Naomi B. Fine; Sophia Katz; Megha Siddhanta; Melissa Funaro; Or Duek; Tobias R. Spiller; Sarah K. Danböck; Ifat Levy
10.1073/pnas.2304602120,,,Structures and membrane interactions of native serotonin transporter in complexes with psychostimulants,2023,Dongxue Yang; Zhiyu Zhao; Emad Tajkhorshid; Eric Gouaux
10.1038/s41380-023-02312-8,,,Synergistic psychedelic - NMDAR modulator treatment for neuropsychiatric disorders,2023,Uriel Heresco‐Levy; Bernard Lerer
10.1021/acs.jmedchem.3c01758,,,Synthesis of α3β4 Nicotinic Acetylcholine Receptor Modulators Derived from Aristoquinoline That Reduce Reinstatement of Cocaine-Seeking Behavior,2023,Lisa E. Rusali; Ana M. Lopez-Hernandez; Kyle M. Kremiller; Gauri Kulkarni; Abhishek Gour; Carolyn J. Straub; Malaika D. Argade; Christian J. Peters; Abhisheak Sharma; Lawrence Toll
10.26434/chemrxiv-2023-0pdt6-v2,,,Synthesis of α3β4 Nicotinic Acetylcholine Receptor Modulators Derived from Aristoquinoline that Reduce Reinstatement of Cocaine-Seeking Behavior,2023,Lisa E. Rusali; Ana M. Lopez-Hernandez; Kyle M. Kremiller; Gauri Kulkarni; Abhishek Gour; Carolyn J. Straub; Malaika D. Argade; Christian J. Peters; Abhisheak Sharma; Lawrence Toll
10.26434/chemrxiv-2023-0pdt6,,,Synthesis of α3β4 Nicotinic Acetylcholine Receptor Modulators Derived from Aristoquinoline that Reduce Reinstatement of Cocaine-Seeking Behavior,2023,Lisa E. Rusali; Ana M. Lopez-Hernandez; Kyle M. Kremiller; Gauri Kulkarni; Abhishek Gour; Carolyn J. Straub; Malaika D. Argade; Christian J. Peters; Abhisheak Sharma; Lawrence Toll
10.36106/paripex/6712845,,,THE THERAPEUTIC POTENTIAL OF PSYCHEDELICS FOR MENTAL HEALTH DISORDERS: A REVIEW OF CURRENT EVIDENCE,2023,Chirag Ambaliya; Dimple Gupta; Ashok Vala; Krupa Mukeshbhai Unadkat
10.5281/zenodo.7953595,,,The 13 Best Pinterest Boards for Learning About buy ibogaine online 2023,2023,scwardforaebj
10.21203/rs.3.rs-2605978/v1,,,The Acceptability and Feasibility of a Virtual Mantram Program for Patients with Posttraumatic Stress Disorder and Substance Use Disorders: Mixed Method results,2023,Ahmed N. Hassan; Sean Ferkul; Zena Agabani; Osamu Minami; Jill E. Bormann; Bernard Le Foll; Leah Lobo
10.53819/81018102t4217,,,The Potential Therapeutic Benefits and Safety of Psychedelics in the Treatment of Mental Health Conditions: A Systematic Review,2023,"7450 Summit Cir, Davison, MI 48423; Sarah Naher"
10.1002/cpz1.698,,,The Role of Nonhuman Primates in Neurotoxicology Research: Preclinical Models and Experimental Methods,2023,Rebekah Petroff; Kimberly S. Grant; Thomas M. Burbacher
10.1038/s41598-023-34938-7,,,The difference between ‘placebo group’ and ‘placebo control’: a case study in psychedelic microdosing,2023,Balázs Szigeti; David Nutt; Robin Carhart‐Harris; David Erritzøe
10.1002/wps.21059,,,The drug treatment deadlock in psychiatry and the route forward,2023,Oliver Howes; Luke Baxter
10.1007/s00213-023-06333-7,,,The effect of SSRIs on fear learning: a systematic review and meta-analysis,2023,Elise J Heesbeen; Elisabeth Y. Bijlsma; P. Monika Verdouw; Caspar J. Van Lissa; Carlijn R. Hooijmans; Lucianne Groenink
10.1016/j.ijchp.2023.100428,,,The efficacy and safety of ketamine for depression in patients with cancer: A systematic review,2023,Leila Azari; Homa Hemati; Ronia Tavasolian; Sareh Shahdab; Stephanie M. Tomlinson; Margarita Bobonis Babilonia; Jeffrey Huang; Danielle B. Tometich; Kea Turner; Heather Jim
10.1177/10398562231156684,,,The prescription of psychedelic therapies in Australia and New Zealand: A brief survey of psychiatrists,2023,Joshua J. Berger; Paul B. Fitzgerald
10.1016/j.jad.2023.12.038,,,The rapid antidepressant effectiveness of repeated dose of intravenous ketamine and intranasal esketamine: A post-hoc analysis of pooled real-world data,2023,Giacomo d’Andrea; Mauro Pettorruso; Giorgio Di Lorenzo; Taeho Greg Rhee; Stefania Chiappini; Rosalba Carullo; Sergio Barlati; Raffaella Zanardi; Gianluca Rosso; Marco Di Nicola
10.1016/j.phrs.2023.106705,,,The role of nicotinic receptors in alcohol consumption,2023,Helen M. Kamens; Geneva Flarend; W. J. Horton
10.3389/fpsyt.2023.1233585,,,Trait mindfulness and personality characteristics in a microdosing ADHD sample: a naturalistic prospective survey study,2023,Eline Haijen; Petra P. M. Hurks; Kim P. C. Kuypers
10.3389/fnins.2023.1267647,,,Transcranial magnetic stimulation and ketamine: implications for combined treatment in depression,2023,Weronika Dębowska; Magdalena Więdłocha; Marta Dębowska; Zuzanna Kownacka; Piotr Marcinowicz; Agata Szulc
10.1016/s0140-6736(23)00951-0,,,Treatments for major depression,2023,Takeshi Terao
10.1111/adj.13001,,,Treatment‐resistant depression,2023,Ivan Darby
10.1002/wps.21141,,,Treatment‐resistant depression: where to find hope?,2023,Daniel Souery
10.1101/2023.08.18.23294275,,,Trends in Hallucinogen-associated Emergency Department Visits and Hospitalizations in California from 2016–2021,2023,Steven Tate; Nicolas Garel; Kristin Nash; Anna Lembke
10.1080/00952990.2023.2246637,,,Tripping outside the lines: lessons from observational studies of combination psychedelic use beyond regulated clinical contexts,2023,Sarah Kratina; Leah M. Mayo
10.3390/ijms242317112,,,"Unique Substrate Recognition and Sodium–Substrate Binding Stoichiometry in a Bacterial Serotonin Transporter, TuriSERT",2023,Mu Li; Xintong Zhang; Sixiang Chen; Hanhe Liu; Yuan‐Wei Zhang
10.1007/s12033-023-00994-7,,,Unveiling the Psychedelic Journey: An Appraisal of Psilocybin as a Profound Antidepressant Therapy,2023,Fatima Iftikhar Shah; Somia Shehzadi; Fatima Akram; Ikram ul Haq; Benish Javed; Sadeed Sabir; Yasha Kazim; Sehrish Ashfaq
10.5281/zenodo.7953566,,,Where Will buy legal iboga online Be 1 Year From Now?,2023,genielforxkzw
10.12775/jehs.2023.43.01.007,,,"use of 3,4-Methylenedioxymethamphetamine (MDMA) in the treatment of Post-Traumatic Stress Disorder (PTSD) - review",2023,Karol Womperski; Rafał BOGACZ; Magdalena Gaik; Inga MAGDA; Justyna Woźniak; Ewa URAM; Magdalena OSUCH
10.17061/phrp3332321,,,“We don’t want to run before we walk”: the attitudes of Australian stakeholders towards using psychedelics for mental health conditions,2023,Breanne Kunstler; Liam Smith; Christopher J. Langmead; Denise Goodwin; Breanna Wright; Melissa Hatty
10.1111/jnc.v162.1,,,,2022,
10.1016/j.chest.2022.08.583,,,"""SPIRITUAL AWAKENING” WITH IBOGAINE INSTEAD AWAKENS ACUTE LIVER INJURY AND RHABDOMYOLYSIS: A CASE REPORT",2022,RUDRA RAMANATHAN; DEEPAK R PRADHAN
10.18311/jnr/2022/29962,,,&lt;i&gt;Tabernaemontana divaricata&lt;/i&gt;: A Herbal Panacea,2022,Sanjita Das; Anupam Dubey; Divya Divya
10.1016/j.jaac.2022.07.665,,,19.4 Pediatric Study Plan Agreed Upon With the FDA for the Use of MDMA for PTSD in Children and Adolescents,2022,Berra Yazar‐Klosinski
10.1007/978-3-030-92392-1_116,,,"3,4-Methylenedioxymethamphetamine (MDMA) and Synaptic Dopamine",2022,Francesca Romana Rizzo; Antonio Bruno; Mauro Federici; Nicola Biagio Mercuri
10.1007/978-3-030-67928-6_116-1,,,"3,4-Methylenedioxymethamphetamine (MDMA) and Synaptic Dopamine",2022,Francesca Romana Rizzo; Antonio Bruno; Mauro Federici; Nicola Biagio Mercuri
10.1007/978-3-031-13745-7,,,A Mental Ethnography: Conclusions from Research in LSD,2022,Niccolo Caldararo
10.3389/fpsyt.2021.784830,,,A Retrospective Naturalistic Study Comparing the Efficacy of Ketamine and Repetitive Transcranial Magnetic Stimulation for Treatment-Resistant Depression,2022,Georgios Mikellides; Panayiota Michael; Lilia Psalta; Teresa Schuhmann; Alexander T. Sack
10.1186/s40337-022-00588-9,,,A case series of group-based ketamine-assisted psychotherapy for patients in residential treatment for eating disorders with comorbid depression and anxiety disorders,2022,Reid Robison; Adèle Lafrance; Madeline Brendle; Michelle Smith; Claire E. Moore; Sachin Ahuja; Scott Richards; Nicole A. Hawkins; Erin J. Strahan
10.1080/14740338.2022.2049754,,,"A comparison of the safety, feasibility, and tolerability of ECT and ketamine for treatment-resistant depression",2022,Amanda J. F. Tamman; Amit Anand; Sanjay J. Mathew
10.1016/j.jad.2021.12.097,,,A retrospective analysis of ketamine intravenous therapy for depression in real-world care settings,2022,L. Alison McInnes; Jimmy Qian; Rishab S. Gargeya; Charles DeBattista; Boris D. Heifets
10.1111/anoc.12157,,,A sacred plant of neuronal effect: the use of ibogaine in addiction treatments in Brazil,2022,Bruno Ramos Gomes; Luís Fernando Tófoli
10.1111/ajad.13342,,,A systematic review of virtual reality therapies for substance use disorders: Impact on secondary treatment outcomes,2022,Daria Taubin; Amy F. Berger; Dan Greenwald; Herbert J. Greenwald; Colin W. Burke; Dinah S. Gongora; Timothy E. Wilens
10.1093/arclin/acac060.118,,,A-118 Psychedelic Interventions for Neuropsychological Conditions,2022,Brian Peacock
10.1016/j.brat.2022.104124,,,"Acquisition, extinction, and return of fear in veterans in intensive outpatient prolonged exposure therapy: A fear-potentiated startle study",2022,Jessica L. Maples‐Keller; Laura E. Watkins; K. Maria Nylocks; Carly Yasinski; Callan Coghlan; Kathryn N. Black; Tanja Jovanović; Sheila A. M. Rauch; Barbara O. Rothbaum; Seth D. Norrholm
10.1038/s41386-022-01281-w,,,Adolescents are more sensitive than adults to acute behavioral and cognitive effects of THC,2022,Conor H. Murray; Zhengyi Sissi Huang; Royce Lee; Harriet de Wit
10.1101/2022.05.25.22275473,,,Altered brain activity and functional connectivity after MDMA-assisted therapy for post-traumatic stress disorder,2022,S. Parker Singleton; Julie B. Wang; Michael C. Mithoefer; Colleen A. Hanlon; Mark S. George; Annie Mithoefer; Oliver Mithoefer; Allison R. Coker; Berra Yazar‐Klosinski; Amy Emerson
10.1186/s40779-022-00420-0,,,"Amisulpride augmentation therapy improves cognitive performance and psychopathology in clozapine-resistant treatment-refractory schizophrenia: a 12-week randomized, double-blind, placebo-controlled trial",2022,Minghuan Zhu; Zhen-Jing Liu; Qiong-Yue Hu; Jiayu Yang; Ying Jin; Na Zhu; Ying Huang; Dian-Hong Shi; Min-Jia Liu; Hong-Yang Tan
10.1177/20503245221124117,,,An Interpretative Phenomenological Analysis of the use of psilocybin by veterans with symptoms of trauma,2022,F. N. Smith; Joanna C. Neill; Verity Wainwright
10.1111/ajad.13325,,,Assessing the quality of publicly available videos on MDMA‐assisted psychotherapy for PTSD,2022,Mariam Kyarunts; Meghna P. Mansukhani; Larissa L. Loukianova; Bhanu Prakash Kolla
10.1016/j.jad.2022.08.047,,,Association between peripheral biomarkers and clinical response to IV ketamine for unipolar treatment-resistant depression: An open label study,2022,Melody J.Y. Kang; Gustavo Vázquez
10.1192/j.eurpsy.2022.837,,,Association of Psilocybin Use in Adolescents with Major Depressive Episode,2022,Kaushal Shah; C. Trivedi; D. Kamrai; M. Akbar; W. Tankersley
10.1016/j.jad.2022.07.004,,,"At-home, sublingual ketamine telehealth is a safe and effective treatment for moderate to severe anxiety and depression: Findings from a large, prospective, open-label effectiveness trial",2022,Thomas D. Hull; Matteo Malgaroli; Adam Gazzaley; Teddy J. Akiki; Alok Madan; Leonardo Vando; Kristin Arden; Jack Swain; Madeline Klotz; Casey Paleos
10.3389/fpsyt.2022.821208,,,Behavioral Psychedelics: Integrating Mind and Behavior to Improve Health and Resilience,2022,Edmund C. Neuhaus; George M. Slavich
10.1016/j.psychres.2022.114857,,,Brain-Derived Neurotrophic Factor (BDNF) as a biomarker of treatment response in patients with Treatment Resistant Depression (TRD): A systematic review &amp; meta-analysis,2022,Shakila Meshkat; Yazen Alnefeesi; Muhammad Youshay Jawad; Joshua D. Di Vincenzo; Nelson B. Rodrigues; Felicia Ceban; Leanna M.W. Lui; Roger S. McIntyre; Joshua D. Rosenblat
10.1016/j.jagp.2022.01.261,,,Cannabinoids and Psychedelics for Neuropsychiatric Symptoms of Alzheimer's: Addressing Disparities Through Clinical Trials,2022,Brent P. Forester; Krista L. Lanctôt; Jacobo Mintzer; Paul B. Rosenberg
10.3389/fpsyt.2022.803220,,,Case report: Prazosin augmentation for treating comorbid treatment-resistant depression and chronic post-traumatic stress disorder,2022,Ping Guo; Fang Yu; Feng Ming; Xudong Zhao; Shikai Wang; Mincai Qian; Juanjuan Huang; Huanxin Chen
10.3390/ijerph192416517,,,"Changes in the Serum Concentration Levels of Serotonin, Tryptophan and Cortisol among Stress-Resilient and Stress-Susceptible Individuals after Experiencing Traumatic Stress",2022,Ewa Alicja Ogłodek
10.1016/j.clinthera.2022.09.005,,,Characteristics of Real-world Commercially Insured Patients With Treatment-resistant Depression Initiated on Esketamine Nasal Spray or Conventional Therapies in the United States,2022,Swapna Karkare; Maryia Zhdanava; Dominic Pilon; Abigail I. Nash; Laura Morrison; Aditi Shah; Patrick Lefèbvre; Kruti Joshi
10.1016/j.addicn.2022.100025,,,"Classic and non‐classic psychedelics for substance use disorder: A review of their historic, past and current research",2022,Fúlvio Rieli Mendes; Cristiane dos Santos Costa; Victor Distefano Wiltenburg; Gabriela Morales-Lima; João Ariel Bonar Fernandes; Renato Filev
