# LLM full-text candidate queue for disorder generated at 2026-05-18T21:06:31.922230+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1016/j.smrv.2007.12.004,Cannabis,Cannabis Use Disorder,"Effect of illicit recreational drugs upon sleep: Cocaine, ecstasy and marijuana",2008,Thomas Schierenbeck; Dieter Riemann; Mathias Berger; Magdolna Hornyak,Sleep Medicine Reviews,journal-article,,2008-03-04,1087-0792,1532-2955,Elsevier BV,"Animals | Brain / drug effects | Brain / physiopathology | Cocaine / pharmacology | Disease Models, Animal | Dronabinol / pharmacology | Humans | Illicit Drugs / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Polysomnography / drug effects | Sleep / drug effects | Sleep / physiology | Sleep Stages / drug effects | Substance Withdrawal Syndrome / physiopathology | Substance-Related Disorders / physiopathology",,,,,,,,eng,
10.1016/s0091-3057(03)00124-2,Ibogaine,Substance use disorder,Plant derivatives in the treatment of alcohol dependency,2003,Amir H Rezvani; David H Overstreet; Marina Perfumi; Maurizio Massi,Pharmacology Biochemistry and Behavior,journal-article,,2003-06-01,0091-3057,1873-5177,Elsevier BV,"Alcoholism / drug therapy | Animals | Humans | Hypericum | Ibogaine | Plant Extracts / therapeutic use | Plants, Medicinal | Pueraria",,,,,,,,eng,
10.1016/s0166-4328(02)00052-9,MDMA,Depressive Disorder,"Effects of (±) 3,4-methylene–dioxymethamphetamine (ecstasy) on dopamine system function in humans",2002,Gilberto Gerra; Amir Zaimovic; Gabriele Moi; Francesca Giusti; Simona Gardini; Roberto Delsignore; Gianni Laviola; Teodora Macchia; Francesca Brambilla,Behavioural Brain Research,journal-article,,2002-08-01,0166-4328,1872-7549,Elsevier BV,"Adolescent | Adult | Aggression / drug effects | Bromocriptine / pharmacology | Depressive Disorder / chemically induced | Depressive Disorder / psychology | Dopamine / physiology | Dopamine Agonists / pharmacology | Dopamine D2 Receptor Antagonists | Hallucinogens / pharmacology | Human Growth Hormone / blood | Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Personality / drug effects | Personality Tests | Prolactin / blood | Receptors, Dopamine D2 / agonists | Receptors, Dopamine D2 / drug effects | Substance-Related Disorders / psychology | Temperament / drug effects",,,,,,,,eng,
10.1016/s0166-4328(02)00052-9,MDMA,Aggression,"Effects of (±) 3,4-methylene–dioxymethamphetamine (ecstasy) on dopamine system function in humans",2002,Gilberto Gerra; Amir Zaimovic; Gabriele Moi; Francesca Giusti; Simona Gardini; Roberto Delsignore; Gianni Laviola; Teodora Macchia; Francesca Brambilla,Behavioural Brain Research,journal-article,,2002-08-01,0166-4328,1872-7549,Elsevier BV,"Adolescent | Adult | Aggression / drug effects | Bromocriptine / pharmacology | Depressive Disorder / chemically induced | Depressive Disorder / psychology | Dopamine / physiology | Dopamine Agonists / pharmacology | Dopamine D2 Receptor Antagonists | Hallucinogens / pharmacology | Human Growth Hormone / blood | Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Personality / drug effects | Personality Tests | Prolactin / blood | Receptors, Dopamine D2 / agonists | Receptors, Dopamine D2 / drug effects | Substance-Related Disorders / psychology | Temperament / drug effects",,,,,,,,eng,
10.1055/s-0042-118022,MDMA,Multiorgan failure,Ecstasy-Intoxikation mit disseminierter intravasaler Gerinnung und Multiorganversagen,2017,Martina Jochum; Joachim Oeding; Denise Lackner; Hannes Lienhart,AINS - Anästhesiologie · Intensivmedizin · Notfallmedizin · Schmerztherapie,journal-article,,2017-02-21,0939-2661,1439-1074,Georg Thieme Verlag KG,"Drug Overdose / therapy | Fatal Outcome | Hallucinogens / poisoning | Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / poisoning | Resuscitation | Young Adult",,,,,,,,ger,
10.1055/s-0042-118022,MDMA,Disseminated intravascular coagulation,Ecstasy-Intoxikation mit disseminierter intravasaler Gerinnung und Multiorganversagen,2017,Martina Jochum; Joachim Oeding; Denise Lackner; Hannes Lienhart,AINS - Anästhesiologie · Intensivmedizin · Notfallmedizin · Schmerztherapie,journal-article,,2017-02-21,0939-2661,1439-1074,Georg Thieme Verlag KG,"Drug Overdose / therapy | Fatal Outcome | Hallucinogens / poisoning | Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / poisoning | Resuscitation | Young Adult",,,,,,,,ger,
10.1055/s-2001-15702,MDMA,Hyponatremia,"Tödliches Hirnödem 
nach Einnahme von Ecstasy und Benzylpiperazin",2001,C Balmelli; H Kupferschmidt; K Rentsch; M Schneemann,DMW - Deutsche Medizinische Wochenschrift,journal-article,,2001-12-31,0012-0472,1439-4413,Georg Thieme Verlag KG,"Adult | Brain Edema / chemically induced | Fatal Outcome | Female | Hallucinogens / poisoning | Humans | Hyponatremia / chemically induced | Illicit Drugs / poisoning | N-Methyl-3,4-methylenedioxyamphetamine / poisoning | Piperazines / poisoning | Risk Factors | Sex Factors | Sodium / blood | Substance-Related Disorders / diagnosis | Substance-Related Disorders / mortality | Tomography, X-Ray Computed | Water Intoxication / chemically induced",,,,,,,,ger,
10.1055/s-2001-15702,MDMA,Cerebral oedema,"Tödliches Hirnödem 
nach Einnahme von Ecstasy und Benzylpiperazin",2001,C Balmelli; H Kupferschmidt; K Rentsch; M Schneemann,DMW - Deutsche Medizinische Wochenschrift,journal-article,,2001-12-31,0012-0472,1439-4413,Georg Thieme Verlag KG,"Adult | Brain Edema / chemically induced | Fatal Outcome | Female | Hallucinogens / poisoning | Humans | Hyponatremia / chemically induced | Illicit Drugs / poisoning | N-Methyl-3,4-methylenedioxyamphetamine / poisoning | Piperazines / poisoning | Risk Factors | Sex Factors | Sodium / blood | Substance-Related Disorders / diagnosis | Substance-Related Disorders / mortality | Tomography, X-Ray Computed | Water Intoxication / chemically induced",,,,,,,,ger,
10.1055/s-2007-1014321,,,Relapse Prevention in Alcoholics with an Anticraving Drug Treatment: First Results of the Berlin Study*,1994,L. Schmidt; P. Dufeu; S. Kuhn; H. Rommelspacher,Pharmacopsychiatry,journal-article,,1994-07-01,0176-3679,1439-0795,Georg Thieme Verlag KG,Adult | Aged | Alcoholism / drug therapy | Alcoholism / psychology | Double-Blind Method | Female | Humans | Lisuride / therapeutic use | Male | Middle Aged | Recurrence,,,,,,,,eng,
10.1055/s-2007-996594,,,Halluzinogen-induzierte psychische Störungen,1996,L Hermle; E. Gouzoulis-Mayfrank; M. Spitzer,Fortschritte der Neurologie · Psychiatrie,journal-article,,1996-12-01,0720-4299,1439-3522,Georg Thieme Verlag KG,"Adolescent | Adult | Comorbidity | Female | Hallucinogens | Humans | Male | Mental Disorders / chemically induced | Mental Disorders / diagnosis | Mental Disorders / psychology | Mescaline | Middle Aged | N-Methyl-3,4-methylenedioxyamphetamine | Psychiatric Status Rating Scales | Psychoses, Substance-Induced / diagnosis | Psychoses, Substance-Induced / psychology",,,,,,,,ger,
10.1080/02791072.1985.10524331,,,LSD and Psychotherapy,1985,Richard Yensen,Journal of Psychoactive Drugs,journal-article,,1985-10-01,0279-1072,2159-9777,Informa UK Limited,"Alcoholism / therapy | Double-Blind Method | Drug and Narcotic Control / legislation & jurisprudence | History, 20th Century | Humans | Lysergic Acid Diethylamide / history | Lysergic Acid Diethylamide / therapeutic use | Mental Disorders / therapy | Psychotherapy / methods | Psychotherapy, Group / methods | Research | Research Design | Switzerland | United States",,,,,,,,eng,
10.1080/02791072.2004.10399729,,,Combating Substance Abuse with Ibogaine: Pre- and Posttreatment Recommendations and an Example of Successive Model Fitting Analyses,2004,James B. Hittner; Susan B. Quello,Journal of Psychoactive Drugs,journal-article,,2004-06-01,0279-1072,2159-9777,Informa UK Limited,"Adult | Female | Humans | Ibogaine / therapeutic use | Linear Models | Male | Models, Theoretical | Substance-Related Disorders / drug therapy",,,,,,,,eng,
10.1080/02791072.2006.10399853,,,An Extended Nondrug MDMA-Like Experience Evoked Through Posthypnotic Suggestion,2006,Arthur Hastings,Journal of Psychoactive Drugs,journal-article,,2006-09-01,0279-1072,2159-9777,Informa UK Limited,"Adult | Aged | Female | Hallucinogens / pharmacology | Humans | Hypnosis | Male | Middle Aged | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Psychological Tests | Psychotherapy | Substance-Related Disorders / psychology | Substance-Related Disorders / therapy",,,,,,,,eng,
10.1080/02791072.2021.1947546,Cannabis,Tobacco use disorder,Co–administering cannabis with tobacco and persistent tobacco smoking after 4½ years in young adults who use stimulants: A prospective population–based study,2021,Abdullah Ahmed Alghamdi; Coral Gartner; Jake Najman; Andrew Smirnov,Journal of Psychoactive Drugs,journal-article,,2021-07-13,0279-1072,2159-9777,Informa UK Limited,Adult | Cannabis / adverse effects | Central Nervous System Stimulants | Female | Hallucinogens | Humans | Male | Marijuana Smoking / epidemiology | Prospective Studies | Tobacco Smoking / epidemiology | Tobacco Use | Young Adult | Nicotiana,Cannabis use | co-administration | tobacco use | young adults,,,,,,,eng,
10.1080/09638288.2023.2218652,Ketamine,Chronic pain,Retrospective review of the efficacy for sublingual ketamine in the treatment of chronic low back pain defined by a cause and central functional pain symptom focused clinical model,2023,David Johnson; Lanxuan Feng; Charlotte Johnson,Disability and Rehabilitation,journal-article,,2023-06-01,0963-8288,1464-5165,Informa UK Limited,"Humans | Low Back Pain / drug therapy | Ketamine / administration & dosage | Ketamine / therapeutic use | Male | Female | Retrospective Studies | Chronic Pain / drug therapy | Middle Aged | Administration, Sublingual | Adult | Pain Measurement | Treatment Outcome | Analgesics / therapeutic use | Analgesics / administration & dosage | Disability Evaluation | Aged",Back pain | clinical model | movement dysfunction | out-patient sublingual ketamine,,,,,,,eng,
10.1080/10550887.2025.2612501,,,"Clinical and inflammatory profiles in substance use disorder: gender, substance type, and comorbidity in a single-center cross-sectional study in Turkey",2026,Kader Semra Karatas; Samin Soudkhah; Sibel Haci; Toultse Gioventikli; Hande Arslan; Onur Gokcen; Feyza Donmez; Merve Akkus,Journal of Addictive Diseases,journal-article,,2026-01-23,1055-0887,1545-0848,Informa UK Limited,,CRP | IBI | Substance use disorder | Turkey | cognition | gender differences | inflammatory biomarkers | psychiatric comorbidity,,,,,,,eng,
10.1081/ada-100101900,LSD,Cocaine use disorder,Sex Differences in Self-Reported and Physiological Response to Oral Cocaine and Placebo in Humans,2000,Amrita K. Singha; Elinore F. McCance-Katz; Ismene Petrakis; Thomas R. Kosten; Alison Oliveto,The American Journal of Drug and Alcohol Abuse,journal-article,,2000-01-01,0095-2990,1097-9891,Informa UK Limited,"Administration, Oral | Adult | Antipsychotic Agents / administration & dosage | Antipsychotic Agents / adverse effects | Blood Pressure / drug effects | Chlorpromazine / administration & dosage | Chlorpromazine / adverse effects | Cocaine / administration & dosage | Cocaine / adverse effects | Cocaine-Related Disorders / diagnosis | Double-Blind Method | Female | Heart Rate / drug effects | Humans | Hypnotics and Sedatives / administration & dosage | Hypnotics and Sedatives / adverse effects | Male | Middle Aged | Pentobarbital / administration & dosage | Pentobarbital / adverse effects | Self-Assessment | Sex Factors",,NIDA NIH HHS,DA0406 | DA08227 | DA09250,,,,,eng,
10.1093/jat/bkz001,4-Fluoromethylphenidate,Intoxication (neuropsychiatric and cardiologic symptoms),"Analytically Confirmed Intoxication by 4-Fluoromethylphenidate, an Analog of Methylphenidate",2019,Pietro Papa; Antonella Valli; Marcello Di Tuccio; Giampietro Frison; Flavio Zancanaro; Eleonora Buscaglia; Carlo Alessandro Locatelli,Journal of Analytical Toxicology,journal-article,,2019-01-09,0146-4760,1945-2403,Oxford University Press (OUP),"Adult | Akathisia, Drug-Induced / diagnosis | Akathisia, Drug-Induced / drug therapy | Central Nervous System Stimulants / blood | Central Nervous System Stimulants / toxicity | Central Nervous System Stimulants / urine | Diazepam / therapeutic use | Female | Humans | Methylphenidate / analogs & derivatives | Methylphenidate / blood | Methylphenidate / toxicity | Methylphenidate / urine | Tachycardia / chemically induced | Tachycardia / diagnosis | Tachycardia / drug therapy | Treatment Outcome",,,,,,,,eng,
10.1097/00001756-200310270-00021,,,Neural correlates of working memory in pure and polyvalent ecstasy (MDMA) users,2003,Jörg Daumann; Ralph Schnitker; Jürgen Weidemann; Knut Schnell; Armin Thron; Euphrosyne Gouzoulis-Mayfrank,Neuroreport,journal-article,,2003-10-01,0959-4965,1473-558X,Ovid Technologies (Wolters Kluwer Health),"Adult | Amphetamine | Brain / pathology | Central Nervous System Stimulants | Cognition / drug effects | Female | Hallucinogens / toxicity | Humans | Magnetic Resonance Imaging | Male | Marijuana Abuse / psychology | Memory, Short-Term / drug effects | N-Methyl-3,4-methylenedioxyamphetamine / toxicity | Psychomotor Performance / drug effects | Reaction Time / drug effects | Substance-Related Disorders / pathology | Substance-Related Disorders / psychology",,,,,,,,eng,
10.1097/00002826-198910000-00005,Lisuride,Parkinson Disease,A Study of the Cardiopressor Effects of Lisuride in the Treatment of Parkinsonism and Pathological Aging Brain,1989,G. Micieli; E. Martignoni; G. Bono; A. Cavallini; F. Rossi; R. Horowski; G. Nappi,Clinical Neuropharmacology,journal-article,,1989-10-01,0362-5664,1537-162X,Ovid Technologies (Wolters Kluwer Health),Aged | Aging / pathology | Blood Pressure / drug effects | Catecholamines / blood | Catecholamines / urine | Circadian Rhythm / drug effects | Clinical Trials as Topic | Cognition Disorders / metabolism | Cognition Disorders / physiopathology | Double-Blind Method | Ergolines / pharmacology | Female | Heart Rate / drug effects | Humans | Lisuride / pharmacology | Male | Middle Aged | Parkinson Disease / metabolism | Parkinson Disease / physiopathology | Posture | Time Factors,,,,,,,,eng,
10.1097/00002826-198910000-00005,Lisuride,Cognition Disorders,A Study of the Cardiopressor Effects of Lisuride in the Treatment of Parkinsonism and Pathological Aging Brain,1989,G. Micieli; E. Martignoni; G. Bono; A. Cavallini; F. Rossi; R. Horowski; G. Nappi,Clinical Neuropharmacology,journal-article,,1989-10-01,0362-5664,1537-162X,Ovid Technologies (Wolters Kluwer Health),Aged | Aging / pathology | Blood Pressure / drug effects | Catecholamines / blood | Catecholamines / urine | Circadian Rhythm / drug effects | Clinical Trials as Topic | Cognition Disorders / metabolism | Cognition Disorders / physiopathology | Double-Blind Method | Ergolines / pharmacology | Female | Heart Rate / drug effects | Humans | Lisuride / pharmacology | Male | Middle Aged | Parkinson Disease / metabolism | Parkinson Disease / physiopathology | Posture | Time Factors,,,,,,,,eng,
10.1097/00003246-198611000-00011,LSD,Hyperthermia,Hyperthermia associated with drug intoxication,1986,JON ROSENBERG; PAUL PENTEL; SUSAN POND; NEAL BENOWITZ; KENT OLSON,Critical Care Medicine,journal-article,,1986-11-01,0090-3493,1530-0293,Ovid Technologies (Wolters Kluwer Health),"Adolescent | Adult | Aged | Body Temperature | Brain Damage, Chronic / etiology | Critical Care | Dantrolene / therapeutic use | Female | Fever / chemically induced | Fever / mortality | Fever / physiopathology | Fever / therapy | Humans | Male | Middle Aged | Substance-Related Disorders / complications",,,,,,,,eng,
10.1097/00003246-198611000-00011,Cocaine,Hyperthermia,Hyperthermia associated with drug intoxication,1986,JON ROSENBERG; PAUL PENTEL; SUSAN POND; NEAL BENOWITZ; KENT OLSON,Critical Care Medicine,journal-article,,1986-11-01,0090-3493,1530-0293,Ovid Technologies (Wolters Kluwer Health),"Adolescent | Adult | Aged | Body Temperature | Brain Damage, Chronic / etiology | Critical Care | Dantrolene / therapeutic use | Female | Fever / chemically induced | Fever / mortality | Fever / physiopathology | Fever / therapy | Humans | Male | Middle Aged | Substance-Related Disorders / complications",,,,,,,,eng,
10.1097/00005053-197509000-00002,,,SUBJECT EXPECTANCY AND ENVIRONMENTAL FACTORS AS DETERMINANTS OF PSYCHEDELIC FLASHBACK EXPERIENCES,1975,ROBERT K. HEATON,The Journal of Nervous and Mental Disease,journal-article,,1975-09-01,0022-3018,1539-736X,Ovid Technologies (Wolters Kluwer Health),Ephedrine | Hallucinogens / poisoning | Humans | Lysergic Acid Diethylamide / poisoning | Male | Perceptual Disorders / chemically induced | Sensory Deprivation,,,,,,,,eng,
10.1097/00007691-200404000-00009,,,Human Pharmacology of MDMA,2004,Rafael de la Torre; Magí Farré; Pere N. Roset; Neus Pizarro; Sergio Abanades; Mireia Segura; Jordi Segura; Jordi Camí,Therapeutic Drug Monitoring,journal-article,,2004-03-19,0163-4356,1536-3694,Ovid Technologies (Wolters Kluwer Health),"Adrenergic Uptake Inhibitors / metabolism | Adrenergic Uptake Inhibitors / pharmacokinetics | Adrenergic Uptake Inhibitors / pharmacology | Central Nervous System Stimulants / pharmacokinetics | Central Nervous System Stimulants / pharmacology | Central Nervous System Stimulants / toxicity | Dopamine Uptake Inhibitors / pharmacokinetics | Dopamine Uptake Inhibitors / pharmacology | Dopamine Uptake Inhibitors / toxicity | Drug Interactions | Drug Overdose | Humans | N-Methyl-3,4-methylenedioxyamphetamine / pharmacokinetics | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / toxicity | Randomized Controlled Trials as Topic | Serotonin Agents / pharmacokinetics | Serotonin Agents / pharmacology | Serotonin Agents / toxicity | Tissue Distribution",,,,,,,,eng,
10.1097/adm.0b013e318279737b,LSD,Self-mutilation,Self-inflicted Testicular Amputation in First Lysergic Acid Diethylamide Use,2012,Christian Blacha; Markus M. Schmid; Maximilian Gahr; Roland W. Freudenmann; Paul L. Plener; Florian Finter; Bernhard J. Connemann; Carlos Schönfeldt-Lecuona,Journal of Addiction Medicine,journal-article,,2012-12-07,1932-0620,1935-3227,Ovid Technologies (Wolters Kluwer Health),"Adult | Alcohol Drinking / psychology | Amputation, Traumatic / etiology | Amputation, Traumatic / psychology | Amputation, Traumatic / surgery | Delirium / etiology | Delirium / psychology | Hallucinogens / administration & dosage | Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / administration & dosage | Lysergic Acid Diethylamide / adverse effects | Male | Psychiatric Status Rating Scales | Psychoses, Substance-Induced / complications | Psychoses, Substance-Induced / diagnosis | Psychoses, Substance-Induced / psychology | Self Mutilation / etiology | Self Mutilation / psychology | Self Mutilation / surgery | Substance Abuse Detection | Testis / injuries | Treatment Outcome | Urologic Surgical Procedures, Male / methods",,,,,,,,eng,
10.1097/grf.0000000000000418,,,Stimulant Use in Pregnancy: An Under-recognized Epidemic Among Pregnant Women,2019,MARCELA C. SMID; TORRI D. METZ; ADAM J. GORDON,Clinical Obstetrics & Gynecology,journal-article,,2019-01-08,0009-9201,1532-5520,Ovid Technologies (Wolters Kluwer Health),"Alkaloids / adverse effects | Alkaloids / pharmacokinetics | Central Nervous System Stimulants / adverse effects | Central Nervous System Stimulants / pharmacokinetics | Cocaine / administration & dosage | Cocaine / adverse effects | Cocaine / pharmacology | Female | Humans | Methamphetamine / adverse effects | Methamphetamine / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | N-Methyl-3,4-methylenedioxyamphetamine / pharmacokinetics | Pregnancy | Pregnancy Outcome | Prenatal Exposure Delayed Effects / etiology | Substance-Related Disorders / epidemiology | Systematic Reviews as Topic | United States",,NICHD NIH HHS,K12 HD085816,,,,,eng,
10.1097/hrp.0000000000000242,Ketamine,Major depressive disorder,Novel Targets to Treat Depression: Opioid-Based Therapeutics,2020,Caroline A. Browne; Moriah L. Jacobson; Irwin Lucki,Harvard Review of Psychiatry,journal-article,,2020-01-01,1067-3229,1465-7309,Ovid Technologies (Wolters Kluwer Health),"Analgesics, Opioid / pharmacology | Animals | Antidepressive Agents / pharmacology | Major Depressive Disorder / drug therapy | Drug Development | Humans | Narcotic Antagonists / pharmacology | Receptors, Opioid / drug effects | Treatment Outcome",,NIMH NIH HHS,R01 MH105623,,,,,eng,
10.1097/wco.0000000000001357,Ketamine,Persistent aura without infarction,Persistent aura without infarction,2025,Maurizio Severino; Mark W. Green,Current Opinion in Neurology,journal-article,,2025-03-10,1350-7540,1473-6551,Ovid Technologies (Wolters Kluwer Health),"Humans | Diagnosis, Differential | Migraine Disorders / diagnosis | Infarction",acetazolamide | cortical spreading depression | cortisone | furosemide | ketamine | migraine aura | persistent migraine without infarction | valproic acid | zonisamide,,,,,,,eng,
10.1097/yct.0b013e31824d1d02,Ketamine,Major depressive disorder,Effects of Propofol and Ketamine as Combined Anesthesia for Electroconvulsive Therapy in Patients With Depressive Disorder,2012,Xiaobin Wang; Yunliang Chen; Xian Zhou; Fenghua Liu; Tao Zhang; Chunxiang Zhang,Journal of Ect,journal-article,,2012-06-01,1095-0680,1533-4112,Ovid Technologies (Wolters Kluwer Health),"Anesthetics, Combined | Anesthetics, Dissociative / adverse effects | Anesthetics, Intravenous / adverse effects | Major Depressive Disorder / psychology | Major Depressive Disorder / therapy | Electroconvulsive Therapy / adverse effects | Electroconvulsive Therapy / methods | Electroencephalography / drug effects | Female | Humans | Ketamine / adverse effects | Male | Middle Aged | Propofol / adverse effects | Psychiatric Status Rating Scales | Treatment Outcome",,,,10.1097/YCT.0b013e3182702980 | 10.1097/YCT.0b013e3182843931,CommentIn PMID:23703230 J ECT. 2013 Jun;29(2):149. doi: 10.1097/YCT.0b013e3182702980. | CommentIn PMID:23703231 J ECT. 2013 Jun;29(2):149. doi: 10.1097/YCT.0b013e3182843931.,,,eng,
10.1111/and.12566,,,Sexual dysfunction in men diagnosed as substance use disorder,2016,N. A. Kumsar; Ş. Kumsar; N. Dilbaz,Andrologia,journal-article,,2016-03-04,0303-4569,1439-0272,Hindawi Limited,Adolescent | Adult | Aged | Erectile Dysfunction / complications | Erectile Dysfunction / physiopathology | Humans | Male | Middle Aged | Personal Satisfaction | Substance-Related Disorders / complications | Substance-Related Disorders / physiopathology | Surveys and Questionnaires | Young Adult,Alcohol | opioid | sexual dysfunction | substance use,,,,,,,eng,
10.1111/j.1526-4610.1978.hed1802075.x,Lisuride,Headache disorders,Migraine Prophylaxis with Lisuride Hydrogen Maleate‐A Double Blind Study of Lisuride Versus Placebo,1978,Brian W. Somerville; Werner M. Herrmann,Headache: The Journal of Head and Face Pain,journal-article,,1978-05,0017-8748,1526-4610,Wiley,Clinical Trials as Topic | Double-Blind Method | Drug Evaluation | Ergolines / therapeutic use | Humans | Migraine Disorders / drug therapy | Migraine Disorders / prevention & control | Placebos | Urea / analogs & derivatives | Urea / therapeutic use,,,,,,,,en,
10.1111/j.1743-6109.2007.00707.x,MDMA,Sexual Dysfunction,Sexual Dysfunction in Men Who Abuse Illicit Drugs: A Preliminary Report,2009,Jiann Bang-Ping,The Journal of Sexual Medicine,journal-article,,2009-03-25,1743-6095,1743-6109,Oxford University Press (OUP),"Adult | Amphetamines | Demography | Erectile Dysfunction / epidemiology | Health Status | Heroin Dependence / epidemiology | Humans | Illicit Drugs | Male | Mental Disorders / diagnosis | Mental Disorders / epidemiology | Mental Disorders / psychology | N-Methyl-3,4-methylenedioxyamphetamine | Sexual Dysfunctions, Psychological / epidemiology | Substance-Related Disorders / epidemiology",,,,,,,,eng,
10.1111/j.1749-6632.1997.tb46187.x,Ibogaine,Substance use disorder,Assessment of Neurotoxicity from Potential Medications for Drug Abuse: Ibogaine Testing and Brain Imaging,1997,FRANK J. VOCCI; EDYTHE D. LONDON,Annals of the New York Academy of Sciences,journal-article,,1997-05-01,0077-8923,1749-6632,Wiley,"Animals | Brain / diagnostic imaging | Brain / drug effects | Brain / pathology | Hallucinogens | Humans | Ibogaine | Magnetic Resonance Imaging | Radiography | Substance-Related Disorders / diagnostic imaging | Substance-Related Disorders / drug therapy | Substance-Related Disorders / pathology | Tomography, Emission-Computed | Tomography, Emission-Computed, Single-Photon",,,,,,,,eng,
10.1136/emj.2008.068403,,,Liquid ecstasy intoxication: clinical features of 505 consecutive emergency department patients,2011,M. Galicia; S. Nogue; O. Miro,Emergency Medicine Journal,journal-article,,2011-05-19,1472-0205,1472-0213,BMJ,"Age Distribution | Antidotes / administration & dosage | Databases, Factual | Drug Overdose / epidemiology | Emergency Service, Hospital / statistics & numerical data | Emergency Treatment / methods | Emergency Treatment / statistics & numerical data | Female | Glasgow Coma Scale | Humans | Illicit Drugs / poisoning | Incidence | Male | N-Methyl-3,4-methylenedioxyamphetamine / poisoning | Respiration, Artificial | Retrospective Studies | Risk Assessment | Sex Distribution | Spain / epidemiology | Substance-Related Disorders / diagnosis | Substance-Related Disorders / epidemiology | Substance-Related Disorders / therapy | Treatment Outcome | Urban Population",,,,,,,,eng,
10.1159/000115547,Lisuride,Parkinson Disease,Further Studies with Lisuride in Parkinson’s Disease,2008,Abraham N. Lieberman; Menek Goldstein; Govindan Gopinathan; Morton Leibowitz; Andreas Neophytides; Russell Walker; Emil Hiesiger,European Neurology,journal-article,,2008-01-31,0014-3022,1421-9913,S. Karger AG,Aged | Clinical Trials as Topic | Double-Blind Method | Drug Evaluation | Ergolines / therapeutic use | Female | Humans | Lisuride / adverse effects | Lisuride / therapeutic use | Male | Middle Aged | Parkinson Disease / drug therapy | Parkinson Disease / physiopathology | Parkinson Disease / psychology,,,,,,,,eng,
10.1159/000467979,DPT,Alcohol use disorder,DPT as an Adjunct in Psychotherapy of Alcoholics,2017,S. Grof; R.A. Soskin; W.A. Richards; A.A. Kurland,International Pharmacopsychiatry,journal-article,,2017-08-11,0020-8272,2504-2580,S. Karger AG,Adult | Alcoholism / drug therapy | Alcoholism / therapy | Chromosome Aberrations / drug effects | Clinical Trials as Topic | Female | Follow-Up Studies | Hallucinogens / administration & dosage | Hallucinogens / adverse effects | Hallucinogens / therapeutic use | Humans | Leukocytes / drug effects | MMPI | Male | Maryland | Middle Aged | Personality Inventory | Pilot Projects | Psychiatric Status Rating Scales | Psychotherapy | Tryptamines / administration & dosage | Tryptamines / adverse effects | Tryptamines / therapeutic use,,,,,,,,en,
10.1176/ajp.140.4.456,LSD,Substance use disorder,L-5-hydroxytryptophan for LSD-induced psychosis,1983,H D Abraham,American Journal of Psychiatry,journal-article,,1983-04-01,0002-953X,1535-7228,American Psychiatric Association Publishing,"5-Hydroxytryptophan / therapeutic use | Adult | Double-Blind Method | Humans | Lysergic Acid Diethylamide | Male | Psychoses, Substance-Induced / drug therapy | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / physiopathology | Random Allocation | Serotonin / physiology | Substance-Related Disorders / complications",,,,,,,,eng,
10.1177/0269881107077734,DMT,Psychosis,"Prepulse inhibition of the startle reflex and its attentional modulation in                 the human S-ketamine and N,N-dimethyltryptamine (DMT) models of psychosis",2007,K. Heekeren; A. Neukirch; J. Daumann; M. Stoll; M. Obradovic; K.-A. Kovar; M.A. Geyer; E. GouzouLis-Mayfrank,Journal of Psychopharmacology,journal-article,,2007-05-01,0269-8811,1461-7285,SAGE Publications,"Adult | Attention / drug effects | Double-Blind Method | Excitatory Amino Acid Antagonists | Female | Hallucinogens | Humans | Ketamine | Male | Middle Aged | N,N-Dimethyltryptamine | Psychomotor Performance / drug effects | Psychoses, Substance-Induced / psychology | Reflex, Startle / drug effects | Substance-Related Disorders",,,,,,,,eng,
