action_reason,authors,best_pdf_url,contexts,library_status,open_access_is_oa,open_access_status,pdf_download_status,pdf_local_path,study_doi,study_title,study_year
HTTPError: HTTP Error 404: Not Found,Christopher L. Robinson; Alexandra Fonseca; Efemena Diejomaoh; Ryan S. D’Souza; Michael E Schatman; Vwaire Orhurhu; Trent Emerick,https://www.dovepress.com/getfile.php?fileID=97484,LSD -> Cluster headache,needs_download,true,gold,download_failed,,10.2147/jpr.s439348,Scoping Review: The Role of Psychedelics in the Management of Chronic Pain,2024
HTTPError: HTTP Error 404: Not Found,Daphne Voineskos; Zafiris J. Daskalakis; Daniel M. Blumberger,https://www.dovepress.com/getfile.php?fileID=55553,Psilocybin -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.2147/ndt.s198774,&lt;p&gt;Management of Treatment-Resistant Depression: Challenges and Strategies&lt;/p&gt;,2020
HTTPError: HTTP Error 404: Not Found,Bettina Diekamp; Stephane Borentain; Dong‐Jing Fu; R. Charles Murray; K. Heerlein; Qiaoyi Zhang; Cornelius Schüle; Maju Mathews,https://www.dovepress.com/getfile.php?fileID=71711,S-ketamine -> Major depressive disorder,needs_download,true,gold,download_failed,,10.2147/ndt.s314874,"Effect of Concomitant Benzodiazepine Use on Efficacy and Safety of Esketamine Nasal Spray in Patients with Major Depressive Disorder and Acute Suicidal Ideation or Behavior: Pooled Randomized, Controlled Trials",2021
HTTPError: HTTP Error 404: Not Found,Iman Khan; Taimoor Asif Jaura; Alaa Tukruna; Aabiya Arif; Sameer Saleem Tebha; Sameen Nasir; Dattatreya Mukherjee; Nadia Masroor; Abubakr Yosufi,https://www.dovepress.com/getfile.php?fileID=88735,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,gold,download_failed,,10.2147/ndt.s403997,Use of Selective Alternative Therapies for Treatment of OCD,2023
HTTPError: HTTP Error 403: Forbidden,Rainer Kraehenmann,http://www.eurekaselect.com/article/84214,LSD -> Anxiety associated with life-threatening disease,needs_download,true,bronze,download_failed,,10.2174/1573413713666170619092629,Dreams and Psychedelics: Neurophenomenological Comparison and Therapeutic Implications,2017
HTTPError: HTTP Error 403: Forbidden,Wa Ode Intan Nur Octina; Shahdevi Nandar Kurniawan,https://jphv.ub.ac.id/index.php/jphv/article/download/252/50,LSD -> Cluster headache,needs_download,true,diamond,download_failed,,10.21776/ub.jphv.2022.004.01.5,PATHOPHYSIOLOGY IN CLUSTER HEADACHE: AN UPDATE,2023
open_access_but_no_direct_pdf_url,Akash Goel; Bhavya Kapoor; Hillary Chan; Karim S. Ladha; Joel Katz; Hance Clarke; Janneth Pazmino‐Canizares; Zaaria Thomas; Kaylyssa Philip; Gabriella Mattina,,Ketamine -> Chronic pain,needs_download,true,gold,no_pdf_url,,10.2196/54406,Psychotherapy for Ketamine’s Enhanced Durability in Chronic Neuropathic Pain: Protocol for a Pilot Randomized Controlled Trial,2024
open_access_but_no_direct_pdf_url,Diying Shen; Jianping Jiao; Liqun Zhang; Yanru Liu; Xiang Liu; Yuanhui Li; Tianjiao Zhang; Dai Li; Wei Hao,,Psilocybin -> Methamphetamine use disorder,needs_download,true,gold,no_pdf_url,,10.2196/56978,Gamified Adaptive Approach Bias Modification in Individuals With Methamphetamine Use History From Communities in Sichuan: Pilot Randomized Controlled Trial,2024
open_access_but_no_direct_pdf_url,Tingting Liu; Min Zhang; Huahang Li; Yu Zhang; Liang Lu; Xin Huang; Xia Gan; Lan Mou; Chen Liu; Ming Ming Zhang,,Psilocybin -> End-of-life anxiety,needs_download,true,gold,no_pdf_url,,10.2196/70665,The Impact of Internet Hospital Follow-Up on the Quality of Life of Patients With Epilepsy: Randomized Controlled Trial,2025
open_access_but_no_direct_pdf_url,Jiayi Zhu; Jianfei Xie; Yating Luo; Xiaoqian Dong; Zitong Lu; Huiyi Zhang; Jingying Wang; Min Liu; Andy S. K. Cheng,,Psilocybin -> End-of-life anxiety,needs_download,true,gold,no_pdf_url,,10.2196/74414,"The Impact of Digital Health Interventions on Psychological Health, Self-Efficacy, and Quality of Life in Patients With End-Stage Kidney Disease: Systematic Review and Meta-Analysis",2025
open_access_but_no_direct_pdf_url,Pedro Gamito; Jorge Oliveira; Marcelo Matias; Elsa Cunha; Rodrigo Brito; Paulo Lopes; Alberto Deus,,Psilocybin -> Alcohol use disorder,needs_download,true,gold,no_pdf_url,,10.2196/preprints.18482,Virtual Reality Cognitive Training Among Individuals With Alcohol Use Disorder Undergoing Residential Treatment: Pilot Randomized Controlled Trial (Preprint),2020
open_access_but_no_direct_pdf_url,Julia Striebel; Wilhelm Ruppen; Tobias Schneider,,Ketamine -> Chronic pain,needs_download,true,hybrid,no_pdf_url,,10.2217/pmt-2023-0037,Simultaneous Application of Lidocaine and Ketamine During Ambulatory Infusion Therapy: A Retrospective Analysis,2023
HTTPError: HTTP Error 403: Forbidden,Mary B. Abraham; Grant J. Smith; Julie Dart; Antony D. Clarke; Keely Bebbington; Janice M. Fairchild; Geoffrey Ambler; Fergus Cameron; Elizabeth A. Davis; Timothy W. Jones,https://diabetesjournals.org/care/article-pdf/48/1/67/781899/dc240276.pdf,Psilocybin -> End-of-life anxiety,needs_download,true,bronze,download_failed,,10.2337/dc24-0276,Glycemic and Psychosocial Outcomes of Advanced Hybrid Closed-Loop Therapy in Youth With High HbA1c: A Randomized Clinical Trial,2024
InvalidURL: URL can't contain control characters. '/pdf-203684-128113?filename=Efficacy and safety of.pdf' (found at least ' '),Daniel Szawarnoga; Wojciech Sołtys,http://www.paom.pl/pdf-203684-128113?filename=Efficacy and safety of.pdf,S-ketamine -> Treatment-resistant depression,needs_download,true,diamond,download_failed,,10.29089/paom/203684,Efficacy and safety of esketamine in treatment of drug-resistant depression: A review of clinical and survey studies and future therapeutic perspectives,2025
open_access_but_no_direct_pdf_url,Ifeoma Nwamaka Monago; Chibuike Stephen Nzereogu; Chioma Ezioma Monago; Mohammed Mubarak Bello; Idowu Temitope Orogbemi; Adetunbosun Adekoya,,MDMA -> Post-traumatic stress disorder,needs_download,true,hybrid,no_pdf_url,,10.30574/wjarr.2025.28.2.3931,Oxytocin receptor polymorphisms and pharmacogenetic tailoring: Enhancing Social Reward Deficits in Post-Traumatic Stress Disorder (PTSD),2025
open_access_but_no_direct_pdf_url,Jason B. Luoma,,MDMA -> Post-traumatic stress disorder,needs_download,true,gold,no_pdf_url,,10.31234/osf.io/sgujx,A Meta-Analysis of Placebo-Controlled Trials of Psychedelic-Assisted Therapy,2020
open_access_but_no_direct_pdf_url,Kirsten Cherian; Kenneth Shinozuka; Burton J. Tabaac; Alejandro Arenas; Bryce D. Beutler; Viviana D. Evans; Chelsey Fasano; Owen S. Muir,,Ibogaine -> Opioid use disorder,needs_download,true,gold,no_pdf_url,,10.31234/osf.io/v3f4w,Psychedelic Therapy: A Primer for Primary Care Clinicians – Part V. Ibogaine,2023
empty_response,Ali R. Rezai; James J. Mahoney; Manish Ranjan; Marc W. Haut; Wanhong Zheng; Laura R. Lander; James H. Berry; Daniel L. Farmer; Jennifer L. Marton; Padma Tirumalai,https://thejns.org/downloadpdf/view/journals/j-neurosurg/140/1/article-p231.pdf,Ibogaine -> Opioid use disorder,needs_download,true,bronze,download_failed,,10.3171/2023.4.JNS23114,Safety and feasibility clinical trial of nucleus accumbens deep brain stimulation for treatment-refractory opioid use disorder,2023
HTTPError: HTTP Error 403: Forbidden,David Nutt,https://www.tandfonline.com/doi/epdf/10.31887/DCNS.2019.21.2/dnutt?needAccess=true&role=button,MDMA -> Post-traumatic stress disorder,needs_download,true,diamond,download_failed,,10.31887/dcns.2019.21.2/dnutt,Psychedelic drugs—a new era in psychiatry?,2019
HTTPError: HTTP Error 403: Forbidden,Martin Kraepelien; Robert Schibbye; Kristoffer Månsson; Christopher Sundström; Sara Riggare; Gerhard Andersson; Nils Lindefors; Per Svenningsson; Viktor Kaldo,https://content.iospress.com:443/download/journal-of-parkinsons-disease/jpd191894?id=journal-of-parkinsons-disease%2Fjpd191894,LSD -> Anxiety associated with life-threatening disease,needs_download,true,hybrid,download_failed,,10.3233/JPD-191894,Individually Tailored Internet-Based Cognitive-Behavioral Therapy for Daily Functioning in Patients with Parkinson’s Disease: A Randomized Controlled Trial,2020
HTTPError: HTTP Error 403: Forbidden,Silvia Cerri; Liudmila Mus; Fabio Blandini,https://content.iospress.com:443/download/journal-of-parkinsons-disease/jpd191683?id=journal-of-parkinsons-disease%2Fjpd191683,MDMA -> Post-traumatic stress disorder,needs_download,true,hybrid,download_failed,,10.3233/jpd-191683,Parkinson’s Disease in Women and Men: What’s the Difference?,2019
open_access_but_no_direct_pdf_url,Janet Treasure; Katie Rowlands; Valentina Cardi; Suman Ambwani; David McDaid; Jodie Lord; Danielle Clark Bryan; Pamela Macdonald; Eva‐Maria Bonin; Ulrike Schmidt,,Psilocybin -> Anorexia nervosa,needs_download,true,diamond,no_pdf_url,,10.3310/ADLS3672,Digital augmentation of aftercare for patients with anorexia nervosa: the TRIANGLE RCT and economic evaluation,2025
open_access_but_no_direct_pdf_url,Başak İnce; Matthew Phillips; Bethan Dalton; Madeleine Irish; Hannah Webb; Daniela Mercado; Catherine McCombie; Zohra Zenasni; James Shearer; Laura Satchwell,,Psilocybin -> Anorexia nervosa,needs_download,true,diamond,no_pdf_url,,10.3310/FTJP6744,Stepping into day treatment approach versus inpatient treatment for adults with anorexia nervosa: the DAISIES RCT,2025
open_access_but_no_direct_pdf_url,Aksharra Balachandran; Vanessa K. Tassone; Fathima Adamsahib; Anne-Marie Di Passa; Sarah Kuburi; Ilya Demchenko; Karim S. Ladha; Venkat Bhat,,Ketamine -> Chronic pain,needs_download,true,gold,no_pdf_url,,10.3389/fpain.2022.1022767,Efficacy of ketamine for comorbid depression and acute or chronic pain: A systematic review,2022
open_access_but_no_direct_pdf_url,Leor Roseman; David Nutt; Robin Carhart‐Harris,,Psilocybin -> Treatment-resistant depression,needs_download,true,gold,no_pdf_url,,10.3389/fphar.2017.00974,Quality of Acute Psychedelic Experience Predicts Therapeutic Efficacy of Psilocybin for Treatment-Resistant Depression,2018
open_access_but_no_direct_pdf_url,Michael P. Bogenschutz; Samantha K. Podrebarac; Jessie H. Duane; Sean S. Amegadzie; Tara C. Malone; Lindsey T. Owens; Stephen Ross; Sarah E. Mennenga,,Psilocybin -> Alcohol use disorder,needs_download,true,gold,no_pdf_url,,10.3389/fphar.2018.00100,Clinical Interpretations of Patient Experience in a Trial of Psilocybin-Assisted Psychotherapy for Alcohol Use Disorder,2018
open_access_but_no_direct_pdf_url,Dongjiao An; Changwei Wei; Jing Wang; Anshi Wu,,S-ketamine -> Major depressive disorder,needs_download,true,gold,no_pdf_url,,10.3389/fpsyg.2021.648691,"Intranasal Ketamine for Depression in Adults: A Systematic Review and Meta-Analysis of Randomized, Double-Blind, Placebo-Controlled Trials",2021
open_access_but_no_direct_pdf_url,Eka Susanty; Marit Sijbrandij; Wilis Srisayekti; Yusep Suparman; Anja C. Huizink,,MDMA -> Post-traumatic stress disorder,needs_download,true,gold,no_pdf_url,,10.3389/fpsyg.2022.845520,The Effectiveness of Eye Movement Desensitization for Post-traumatic Stress Disorder in Indonesia: A Randomized Controlled Trial,2022
open_access_but_no_direct_pdf_url,Alexandra C. Anderson; Alex H. Robinson; Eden Potter; Bronte Kerley; Daphne Flynn; Dan I. Lubman; Antonio Verdejo‐García,,Psilocybin -> Methamphetamine use disorder,needs_download,true,gold,no_pdf_url,,10.3389/fpsyt.2022.876018,Development of Goal Management Training+ for Methamphetamine Use Disorder Through Collaborative Design,2022
open_access_but_no_direct_pdf_url,William P. Barone; Michiko Mitsunaga-Whitten; Lia Osunfunláyò Blaustein; Phillip Perl; Marisa Swank; Thomas Cody Swift,,LSD -> Anxiety associated with life-threatening disease,needs_download,true,gold,no_pdf_url,,10.3389/fpsyt.2022.944849,"Facing death, returning to life: A qualitative analysis of MDMA-assisted therapy for anxiety associated with life-threatening illness",2022
HTTPError: HTTP Error 403: Forbidden,María Eugenia Riveros; Alba Ávila; Koen Schruers; Fernando Ezquer,https://www.mdpi.com/2076-3921/11/3/540/pdf?version=1647240436,Psilocybin -> Generalized anxiety disorder,needs_download,true,gold,download_failed,,10.3390/antiox11030540,Antioxidant Biomolecules and Their Potential for the Treatment of Difficult-to-Treat Depression and Conventional Treatment-Resistant Depression,2022
HTTPError: HTTP Error 403: Forbidden,María S. García‐Gutiérrez; Francisco Navarrete; Ani Gasparyan; Amaya Austrich-Olivares; F. Sala; Jorge Manzanares,https://www.mdpi.com/2218-273X/10/11/1575/pdf?version=1605860901,S-ketamine -> Major depressive disorder,needs_download,true,gold,download_failed,,10.3390/biom10111575,"Cannabidiol: A Potential New Alternative for the Treatment of Anxiety, Depression, and Psychotic Disorders",2020
HTTPError: HTTP Error 403: Forbidden,Olga Wronikowska‐Denysiuk; Weronika Mrozek; Barbara Budzyńska,https://www.mdpi.com/2218-273X/13/3/405/pdf?version=1677204557,MDMA -> Autism spectrum disorder,needs_download,true,gold,download_failed,,10.3390/biom13030405,The Role of Oxytocin and Vasopressin in Drug-Induced Reward—Implications for Social and Non-Social Factors,2023
HTTPError: HTTP Error 403: Forbidden,Paweł Moćko; Katarzyna Śladowska; Paweł Kawalec; Yana Babii; Andrzej Pilc,https://www.mdpi.com/2227-9059/11/10/2636/pdf?version=1695719957,Psilocybin -> Major depressive disorder,needs_download,true,gold,download_failed,,10.3390/biomedicines11102636,The Potential of Scopolamine as an Antidepressant in Major Depressive Disorder: A Systematic Review of Randomized Controlled Trials,2023
HTTPError: HTTP Error 403: Forbidden,Ana Sofia Vargas; Ângelo Luís; Mário Barroso; Eugénia Gallardo; Luísa Pereira,https://www.mdpi.com/2227-9059/8/9/331/pdf?version=1599289536,LSD -> Anxiety associated with life-threatening disease,needs_download,true,gold,download_failed,,10.3390/biomedicines8090331,Psilocybin as a New Approach to Treat Depression and Anxiety in the Context of Life-Threatening Diseases—A Systematic Review and Meta-Analysis of Clinical Trials,2020
HTTPError: HTTP Error 403: Forbidden,Muhammad Youshay Jawad; Saleha Qasim; Menglu Ni; Ziji Guo; Joshua D. Di Vincenzo; Giacomo d’Andrea; Aniqa Tabassum; Andrea Mckenzie; Sebastian Badulescu; Iría Grande,https://www.mdpi.com/2076-3425/13/6/909/pdf?version=1686706831,Ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/brainsci13060909,The Role of Ketamine in the Treatment of Bipolar Depression: A Scoping Review,2023
HTTPError: HTTP Error 403: Forbidden,Cynthia Price; Günes Sevinc; Norman A. S. Farb,https://www.mdpi.com/2076-3425/13/10/1396/pdf?version=1696064531,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/brainsci13101396,Within-Person Modulation of Neural Networks following Interoceptive Awareness Training through Mindful Awareness in Body-Oriented Therapy (MABT): A Pilot Study,2023
HTTPError: HTTP Error 403: Forbidden,Maria Pepe; Giovanni Bartolucci; Ilaria Marcelli; Francesco Pesaresi; Andrea Brugnami; Romina Caso; A. Fischetti; Flavia Grisoni; Marianna Mazza; Giovanni Camardese,https://www.mdpi.com/2076-3425/13/10/1494/pdf?version=1697972081,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/brainsci13101494,The Patient’s Perspective on the Effects of Intranasal Esketamine in Treatment-Resistant Depression,2023
HTTPError: HTTP Error 403: Forbidden,Mario Renato Velit-Salazar; Paulo Shiroma; Eloise Cherian,https://www.mdpi.com/2076-3425/14/3/248/pdf?version=1709455746,MDMA -> Post-traumatic stress disorder | Psilocybin -> Major depressive disorder,needs_download,true,gold,download_failed,,10.3390/brainsci14030248,A Systematic Review of the Neurocognitive Effects of Psychedelics in Healthy Populations: Implications for Depressive Disorders and Post-Traumatic Stress Disorder,2024
HTTPError: HTTP Error 403: Forbidden,Clàudia Aymerich; Malein Pacho; Ana Catalán; Noorulain Yousaf; Violeta Pérez-Rodríguez; Matthew J. Hollocks; Mara Parellada; Georgina Krebs; Bruce Clark; Gonzalo Salazar de Pablo,https://www.mdpi.com/2076-3425/14/4/379/pdf?version=1713172609,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,gold,download_failed,,10.3390/brainsci14040379,Prevalence and Correlates of the Concurrence of Autism Spectrum Disorder and Obsessive Compulsive Disorder in Children and Adolescents: A Systematic Review and Meta-Analysis,2024
HTTPError: HTTP Error 403: Forbidden,Leonardo Portocarrero-Sánchez; Cristian Rizea; Exuperio Díez‐Tejedor; Moisés León‐Ruiz; Javier Díaz de Terán,https://www.mdpi.com/2076-3425/15/6/554/pdf?version=1747989631,LSD -> Cluster headache,needs_download,true,gold,download_failed,,10.3390/brainsci15060554,Evaluating Repetitive Transcranial Magnetic Stimulation for Refractory Chronic Cluster Headache Prevention: Insights from a Randomized Crossover Pilot Trial,2025
HTTPError: HTTP Error 403: Forbidden,Dean Bilenker; Nicole M. Avena,https://www.mdpi.com/2076-3425/15/8/893/pdf?version=1755774700,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/brainsci15080893,Psychedelics and the Serotonin Hypothesis of Eating Disorders,2025
HTTPError: HTTP Error 403: Forbidden,Giovanni Martinotti; Rita Santacroce; Mauro Pettorruso; Chiara Montemitro; Maria Spanò; Marco Lorusso; Massimo Di Giannantonio; Arturo Lerner,https://www.mdpi.com/2076-3425/8/3/47/pdf?version=1525337863,MDMA -> Post-traumatic stress disorder,needs_download,true,gold,download_failed,,10.3390/brainsci8030047,"Hallucinogen Persisting Perception Disorder: Etiology, Clinical Features, and Therapeutic Perspectives",2018
HTTPError: HTTP Error 403: Forbidden,Val Bellman,https://www.mdpi.com/2072-6694/16/9/1702/pdf?version=1714211475,Psilocybin -> Cancer-related anxiety and depression,needs_download,true,gold,download_failed,,10.3390/cancers16091702,Review of Psilocybin Use for Depression among Cancer Patients after Approval in Oregon,2024
HTTPError: HTTP Error 403: Forbidden,Kevin Domanegg; Wolfgang H. Sommer; Marcus W. Meinhardt,https://www.mdpi.com/2073-4409/12/6/963/pdf?version=1679481544,Psilocybin -> Alcohol use disorder,needs_download,true,gold,download_failed,,10.3390/cells12060963,Psychedelic Targeting of Metabotropic Glutamate Receptor 2 and Its Implications for the Treatment of Alcoholism,2023
HTTPError: HTTP Error 403: Forbidden,Simone Pardossi; Andrea Fagiolini; Simona Scheggi; Alessandro Cuomo,https://www.mdpi.com/2227-9067/11/7/801/pdf?version=1720604857,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/children11070801,A Systematic Review on Ketamine and Esketamine for Treatment-Resistant Depression and Suicidality in Adolescents: A New Hope?,2024
HTTPError: HTTP Error 403: Forbidden,Howard Schuman; Chantal Savard; Raèf Mina; Sofia Barkova; Hanna S. W. Conradi; Julie M. Deleemans; Linda E. Carlson,https://www.mdpi.com/1718-7729/32/7/380/pdf?version=1751297960,Psilocybin -> Cancer-related anxiety and depression,needs_download,true,gold,download_failed,,10.3390/curroncol32070380,Psychedelic-Assisted Therapies for Psychosocial Symptoms in Cancer: A Systematic Review and Meta-Analysis,2025
HTTPError: HTTP Error 403: Forbidden,Kainat Riaz; Sejal Suneel; Mohammad Hamza Bin Abdul Malik; Tooba Kashif; Irfan Ullah; Abdul Waris; Marco Di Nicola; Marianna Mazza; Gabriele Sani; Giovanni Martinotti,https://www.mdpi.com/2079-9721/11/4/159/pdf?version=1699005203,MDMA -> Post-traumatic stress disorder,needs_download,true,gold,download_failed,,10.3390/diseases11040159,MDMA-Based Psychotherapy in Treatment-Resistant Post-Traumatic Stress Disorder (PTSD): A Brief Narrative Overview of Current Evidence,2023
HTTPError: HTTP Error 403: Forbidden,Lizeth Sepúlveda-Lizcano; Vivian Vanessa Arenas-Villamizar; Enna Beatriz Jaimes-Duarte; Henry García-Pacheco; Carlos Silva Paredes; Valmore Bermúdez; Diego Rivera-Porras,https://www.mdpi.com/2254-9625/13/8/110/pdf?version=1691973022,MDMA -> Autism spectrum disorder,needs_download,true,gold,download_failed,,10.3390/ejihpe13080110,Metabolic Adverse Effects of Psychotropic Drug Therapy: A Systematic Review,2023
HTTPError: HTTP Error 403: Forbidden,Leila Azari; Homa Hemati; Ronia Tavasolian; Sareh Shahdab; Stephanie M. Tomlinson; Margarita Bobonis Babilonia; Jeffrey Huang; Danielle B. Tometich; Kea Turner; Kimia Saleh Anaraki,https://www.mdpi.com/2227-9032/12/16/1560/pdf?version=1723013499,Ketamine -> Chronic pain,needs_download,true,gold,download_failed,,10.3390/healthcare12161560,The Efficacy of Ketamine for Acute and Chronic Pain in Patients with Cancer: A Systematic Review of Randomized Controlled Trials,2024
HTTPError: HTTP Error 403: Forbidden,Eve E. Keighley; Eid Abo Hamza; Dalia Bedewy; Shahed Nalla; Ahmed A. Moustafa,https://www.mdpi.com/2227-9032/13/21/2668/pdf?version=1761179655,Psilocybin -> Substance use disorder,needs_download,true,gold,download_failed,,10.3390/healthcare13212668,A Systematic Review and Meta-Analysis Investigating the Efficacy of Various Psychedelic Drugs for the Treatment of Substance Use Disorder,2025
HTTPError: HTTP Error 403: Forbidden,Jungtae Leem; Moon Joo Cheong; Hyeryun Lee; Eun Cho; So Young Lee; Geun-Woo Kim; Hyung-Won Kang,https://www.mdpi.com/2227-9032/9/10/1351/pdf?version=1634119658,MDMA -> Post-traumatic stress disorder,needs_download,true,gold,download_failed,,10.3390/healthcare9101351,"Effectiveness, Cost-Utility, and Safety of Neurofeedback Self-Regulating Training in Patients with Post-Traumatic Stress Disorder: A Randomized Controlled Trial",2021
HTTPError: HTTP Error 403: Forbidden,Ana Y. Simão; Mónica Antunes; Emanuel Cabral; Patrik Oliveira; Luana M. Rosendo; Ana Teresa Brinca; Estefânia Alves; Hernâni Marques; Tiago Rosado; Luís A. Passarinha,https://www.mdpi.com/1660-4601/19/8/4869/pdf?version=1650175375,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/ijerph19084869,An Update on the Implications of New Psychoactive Substances in Public Health,2022
HTTPError: HTTP Error 403: Forbidden,Marta Pereira; Célia Sofia Moreira; Paweł Izdebski; Alberto Carlos Pires Dias; Cristina Nogueira‐Silva; M. Graça Pereira; M. Graça Pereira; M. Graça Pereira,https://www.mdpi.com/1660-4601/19/15/9260/pdf?version=1659429005,Psilocybin -> End-of-life anxiety,needs_download,true,gold,download_failed,,10.3390/ijerph19159260,"How Does Hedonic Aroma Impact Long-Term Anxiety, Depression, and Quality of Life in Women with Breast Cancer? A Cross-Lagged Panel Model Analysis",2022
HTTPError: HTTP Error 403: Forbidden,Ju Eun Lee; David M. Walton; Colleen O’Connor; Michael Wammes; Jeremy P. Burton; Elizabeth Osuch,https://www.mdpi.com/1422-0067/23/12/6643/pdf?version=1655344135,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/ijms23126643,"Drugs, Guts, Brains, but Not Rock and Roll: The Need to Consider the Role of Gut Microbiota in Contemporary Mental Health and Wellness of Emerging Adults",2022
HTTPError: HTTP Error 403: Forbidden,Andrea Mastinu; Margrate Anyanwu; Marinella Carone; Giulia Abate; Sara Anna Bonini; Gregorio Peron; Emanuela Tirelli; Mariachiara Pucci; Giovanni Ribaudo; Erika Oselladore,https://www.mdpi.com/1422-0067/24/2/1329/pdf?version=1673345432,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/ijms24021329,The Bright Side of Psychedelics: Latest Advances and Challenges in Neuropharmacology,2023
HTTPError: HTTP Error 403: Forbidden,Yue Jin; Da Song; Yan Yan; Zhenzhen Quan; Hong Qing,https://www.mdpi.com/1422-0067/24/13/10430/pdf?version=1687336995,MDMA -> Autism spectrum disorder,needs_download,true,gold,download_failed,,10.3390/ijms241310430,The Role of Oxytocin in Early-Life-Stress-Related Neuropsychiatric Disorders,2023
HTTPError: HTTP Error 403: Forbidden,Adam Wojtas; Krystyna Gołembiowska,https://www.mdpi.com/1422-0067/25/1/241/pdf?version=1703320901,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/ijms25010241,Molecular and Medical Aspects of Psychedelics,2023
HTTPError: HTTP Error 403: Forbidden,Sofía Villalba; Bruno González; Stephanie Junge; Alejandra Bernardi; Joaqúın González; Catherine Fagúndez; Pablo Torterolo; Ignacio Carrera; Francisco J. Urbano; Verónica Bisagno,https://www.mdpi.com/1422-0067/25/2/687/pdf?version=1704424677,Ibogaine -> Opioid use disorder,needs_download,true,gold,download_failed,,10.3390/ijms25020687,5-HT2A Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration,2024
HTTPError: HTTP Error 403: Forbidden,Noemi Nicosia; Mattia Giovenzana; Paulina Misztak; Jessica Mingardi; Laura Musazzi,https://www.mdpi.com/1422-0067/25/12/6521/pdf?version=1718270747,MDMA -> Autism spectrum disorder,needs_download,true,gold,download_failed,,10.3390/ijms25126521,Glutamate-Mediated Excitotoxicity in the Pathogenesis and Treatment of Neurodevelopmental and Adult Mental Disorders,2024
HTTPError: HTTP Error 403: Forbidden,Maarten Belgers; Philip van Eijndhoven; Wiebren Markus; Aart H. Schene; Arnt Schellekens,https://www.mdpi.com/2077-0383/11/4/951/pdf?version=1644591092,Psilocybin -> Alcohol use disorder,needs_download,true,gold,download_failed,,10.3390/jcm11040951,"rTMS Reduces Craving and Alcohol Use in Patients with Alcohol Use Disorder: Results of a Randomized, Sham-Controlled Clinical Trial",2022
HTTPError: HTTP Error 403: Forbidden,Behzad Salmani; Francesco Mancini; Jafar Hasani; Zahra Zanjani,https://www.mdpi.com/2077-0383/11/10/2875/pdf?version=1653042415,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,gold,download_failed,,10.3390/jcm11102875,Anti-Disgust Cognitive Behavioral Therapy for Contamination-Based Obsessive Compulsive Disorder: A Randomized Controlled Clinical Trial,2022
HTTPError: HTTP Error 403: Forbidden,Stéphane Bouchard; Michel J. Dugas; Geneviève Belleville; Frédèric Langlois; Patrick Gosselin; Geneviève Robillard; Giulia Corno; André Marchand,https://www.mdpi.com/2077-0383/11/19/5924/pdf?version=1665537529,Psilocybin -> Generalized anxiety disorder,needs_download,true,gold,download_failed,,10.3390/jcm11195924,A Multisite Non-Inferiority Randomized Controlled Trial of the Efficacy of Cognitive-Behavior Therapy for Generalized Anxiety Disorder Delivered by Videoconference,2022
HTTPError: HTTP Error 403: Forbidden,Alan Trinh; Tyler K. Williamson; David Han; Jeffrey E. Hazlewood; Stephen M. Norwood; Ashim Gupta,https://www.mdpi.com/2077-0383/12/3/1148/pdf?version=1675242498,Psilocybin -> End-of-life anxiety,needs_download,true,gold,download_failed,,10.3390/jcm12031148,Clinical and Quality of Life Benefits for End-Stage Workers’ Compensation Chronic Pain Claimants following H-Wave® Device Stimulation: A Retrospective Observational Study with Mean 2-Year Follow-Up,2023
HTTPError: HTTP Error 403: Forbidden,David Fernández-Hernando; Cristian Justribó-Manion; Juan A. Pareja; Francisco J. García-Esteo; Juan A. Mesa-Jiménez,https://www.mdpi.com/2077-0383/12/19/6315/pdf?version=1696066385,LSD -> Cluster headache,needs_download,true,gold,download_failed,,10.3390/jcm12196315,Effects of Non-Invasive Neuromodulation of the Vagus Nerve for the Management of Cluster Headache: A Systematic Review,2023
HTTPError: HTTP Error 403: Forbidden,Lorenzo Moccia; Giovanni Bartolucci; Maria Pepe; Ilaria Marcelli; Flavia Grisoni; Andrea Brugnami; Romina Caso; Francesca Bardi; Claudia Calderoni; Alessandro Michele Giannico,https://www.mdpi.com/2077-0383/13/16/4767/pdf?version=1724140644,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/jcm13164767,Heart Rate Variability as a Potential Predictor of Response to Intranasal Esketamine in Patients with Treatment-Resistant Depression: A Preliminary Report,2024
