access_level,affinity_type,affinity_unit,affinity_value,assay_type,authors,compound,created_at_utc,evidence_level,evidence_location,evidence_locator,notes,openalex_id,paper_type,source,source_type,species,stub_status,study_design,study_doi,study_title,study_year,system,target
abstract_only,Other,,,functional assay,,LSD,2026-04-22T05:12:28.269832+00:00,high,abstract,Abstract snippet: Article Figures and data Abstract eLife digest Introduction Results Discussion Materials and methods Data availability References Decision letter Author response Article,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,randomized_controlled_trial,10.7554/elife.35082.sa1,Decision letter: Changes in global and thalamic brain connectivity in LSD-induced altered states of consciousness are attributable to the 5-HT2A receptor,2018,unknown,5-HT2A
abstract_only,Other,,,radioligand binding,William I Weis,MDA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.58442.sa0,"Editor's evaluation: Disentangling bias between Gq, GRK2, and arrestin3 recruitment to the M3 muscarinic acetylcholine receptor",2020,unknown,M3 muscarinic receptor (CHRM3)
abstract_only,Other,,,radioligand binding,William I Weis,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.58442.sa0,"Editor's evaluation: Disentangling bias between Gq, GRK2, and arrestin3 recruitment to the M3 muscarinic acetylcholine receptor",2020,unknown,M3 muscarinic receptor (CHRM3)
abstract_only,Other,,,radioligand binding,,MDA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.58442.sa1,"Decision letter: Disentangling bias between Gq, GRK2, and arrestin3 recruitment to the M3 muscarinic acetylcholine receptor",2020,unknown,M3 muscarinic receptor (CHRM3)
abstract_only,Other,,,radioligand binding,,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.58442.sa1,"Decision letter: Disentangling bias between Gq, GRK2, and arrestin3 recruitment to the M3 muscarinic acetylcholine receptor",2020,unknown,M3 muscarinic receptor (CHRM3)
abstract_only,Other,,,radioligand binding,Janice L Robertson,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Methods Data availability References Decision letter Author response Article and aut,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.77645.sa0,Editor's evaluation: Excitatory and inhibitory D-serine binding to the NMDA receptor,2022,unknown,NMDA receptor
abstract_only,Other,,,radioligand binding,Kenton J Swartz,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Kenton J Swartz,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa0,Editor's evaluation: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Christof Grewer,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Christof Grewer,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Christof Grewer,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Christof Grewer,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Christof Grewer,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Christof Grewer,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Christof Grewer,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Christof Grewer,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Christof Grewer,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Christof Grewer,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Christof Grewer,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Christof Grewer,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Article Figures and data Abstract Editor's evaluation Introduction Results Discussion Materials and methods Data availability References Decision letter Author response A,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.82641.sa1,Decision letter: A mechanism of uncompetitive inhibition of the serotonin transporter,2022,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Sudarshan Rajagopal,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Full text Figures and data Side by side Abstract Editor's evaluation Introduction Results Discussion Materials and methods Appendix 1 Data availability References Decisio,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.83477.sa0,Editor's evaluation: Pharmacological hallmarks of allostery at the M4 muscarinic receptor elucidated through structure and dynamics,2022,unknown,M4 muscarinic receptor (CHRM4)
abstract_only,Other,,,radioligand binding,Sudarshan Rajagopal,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Full text Figures and data Side by side Abstract Editor's evaluation Introduction Results Discussion Materials and methods Appendix 1 Data availability References Decisio,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,conference_or_poster_abstract,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.83477.sa1,Decision letter: Pharmacological hallmarks of allostery at the M4 muscarinic receptor elucidated through structure and dynamics,2022,unknown,M4 muscarinic receptor (CHRM4)
abstract_only,Other,,,radioligand binding,Michael P. Dalton; Mary Hongying Cheng; İvet Bahar; Jonathan A. Coleman,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The vesicular monoamine transporter 2 (VMAT2) is a proton-dependent antiporter responsible for loading monoamine neurotransmitters into synaptic vesicles. Dysregulation o,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.91973.1.sa1,Reviewer #2 (Public Review): Structural Mechanisms for VMAT2 inhibition by tetrabenazine,2023,unknown,VMAT2 (SLC18A2)
abstract_only,Other,,,radioligand binding,Michael P. Dalton; Mary Hongying Cheng; İvet Bahar; Jonathan A. Coleman,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The vesicular monoamine transporter 2 (VMAT2) is a proton-dependent antiporter responsible for loading monoamine neurotransmitters into synaptic vesicles. Dysregulation o,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.7554/elife.91973.1.sa2,Reviewer #1 (Public Review): Structural Mechanisms for VMAT2 inhibition by tetrabenazine,2023,unknown,VMAT2 (SLC18A2)
abstract_only,Other,,,functional assay,Suneha Shelke; Rusheeth Thummalapally,S-ketamine,2026-04-22T05:12:28.269832+00:00,high,abstract,"Abstract snippet: Treatment-resistant depression (TRD) presents a complex clinical challenge, particularly when comorbid with substance use disorders (SUDs) or other compulsive behaviors.",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,randomized_controlled_trial,10.7759/cureus.105219,Evaluation of Current Evidence on the Efficacy of Esketamine in Treating Substance-Use Disorders in Patients With Treatment-Resistant Depression (TRD): A Narrative Review,2026,unknown,NMDA receptor
abstract_only,Other,,,uptake inhibition,Sarah Tedesco; Ganeya Gajaram; Shahzad Chida; Arham Ahmad; Meghan Pentak; Marina Kelada; Layth Lewis; Deepa Krishnan; Carolyn Tran; Oladipo T Soetan,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: <i>Background</i>: 3,4-methylenedioxymethamphetamine (MDMA), known recreationally as ""Molly"" or ""Ecstasy"", is a triple monoamine reuptake inhibitor. MDMA specifically act",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,preclinical_study,10.7759/cureus.15070,"The Efficacy of MDMA (3,4-Methylenedioxymethamphetamine) for Post-traumatic Stress Disorder in Humans: A Systematic Review and Meta-Analysis",2021,unknown,NET (SLC6A2)
abstract_only,Other,,,uptake inhibition,Asila A Ferguson; Aujala Irfan Khan; Baraa Abuzainah; Dipabali Chaudhuri; Kokab Irfan Khan; Roba Al Shouli; Akhil Allakky; Jaafar A Hamdan,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Obsessive-compulsive disorder (OCD) is a neuropsychiatric disorder that affects approximately 2% of the human population. Traditional treatment of OCD includes selective,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,preclinical_study,10.7759/cureus.37833,Clinical Effectiveness of N-Methyl-D-Aspartate (NMDA) Receptor Antagonists in Adult Obsessive-Compulsive Disorder (OCD) Treatment: A Systematic Review,2023,unknown,NMDA receptor
abstract_only,Other,,,uptake inhibition,Zachary Papadopoulos,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Depression is a common yet potentially debilitating mood disorder with complex neurobiological underpinnings, including deficiencies in monoaminergic and glutamatergic si",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.7759/cureus.83244,Neuropharmacology of Ketamine and Its Use in the Treatment of Major Depressive Disorder: A Review,2025,unknown,NMDA receptor
abstract_only,Other,,,functional assay,Brett Hughes; Saira Saeed Mirza; Manasi Ponamala; James Sagaser; Roger Paredes; Naomi Hematillake; Chetna Tailor; Rahim Khan; Sudhakar Pemminati,Psilocybin,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The stresses of the Coronavirus Disease of 2019 (COVID-19) pandemic highlighted the burden of psychiatric disorders within the pediatric population, revealing a pre-exist",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,preclinical_study,10.7759/cureus.90425,"Exploring the Therapeutic Potential of Ketamine and Psilocybin in Comparison to Current Treatment Regimens for Treatment-Resistant Depression, Mood Disorders, and Post-traumatic Stress Disorder in the Pediatric Population: A Narrative Review",2025,unknown,5-HT2A
abstract_only,Other,,,uptake inhibition,Nicholas Zareifopoulos; Maria Lagadinou; Anastasia Karela; Ourania Kyriakopoulou; Dimitrios Velissaris,LSD,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The adverse events of antiviral drugs are dose-dependent and often reversible. The nervous system is often affected and to date, many studies have been published regardin",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.7759/cureus.9536,Neuropsychiatric Effects of Antiviral Drugs,2020,unknown,5-HT2A
abstract_only,Other,,,functional assay,Lin Ba; Na Xu; XiaoXiao Dong,S-ketamine,2026-04-22T05:12:28.269832+00:00,high,abstract,"Abstract snippet: Propofol is commonly used for sedation in gastrointestinal endoscopy, but its use is associated with dose-dependent adverse effects. Esketamine, an N-methyl-D-aspartate (",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,randomized_controlled_trial,10.7759/cureus.99619,The Role of Esketamine in Reducing Propofol-Related Adverse Events During Gastrointestinal Endoscopy: A Systematic Review and Meta-Analysis,2025,unknown,NMDA receptor
abstract_only,Other,,,functional assay,Bushra Naz; Prabhat Singh; Simon Nyarko; Ramzan Ali Banjara,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Schizophrenia is a severe psychiatric disease that has a lifetime prevalence of 1% in most of the populations studied. The neuropathology and psychopathology of Schizophr,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.9734/indj/2023/v19i1362,Review of Experimental Models of Schizophrenia,2023,in_vitro,DAT (SLC6A3)
abstract_only,Other,,,functional assay,Kenji Hashimoto,Ketamine,2026-04-22T05:12:28.269832+00:00,high,abstract,"Abstract snippet: TO THE EDITOR The N-methyl-D-aspartate (NMDA) receptor antagonist ketamine is one of the most attractive antidepressants for treatment-resistant major depression.1,2) I r",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,randomized_controlled_trial,10.9758/cpn.2014.12.1.72,The R-Stereoisomer of Ketamine as an Alternative for Ketamine for Treatment-resistant Major Depression,2014,unknown,NMDA receptor
abstract_only,Other,,,uptake inhibition,Jeongseop Kim; Tae-Eun Kim; Seung‐Hwan Lee; Ja Wook Koo,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The monoamine hypothesis has significantly improved our understanding of mood disorders and their treatment by linking monoaminergic abnormalities to the pathophysiology,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.9758/cpn.22.1034,The Role of Glutamate Underlying Treatment-resistant Depression,2023,unknown,NMDA receptor
abstract_only,Other,,,uptake inhibition,Jeongseop Kim; Tae-Eun Kim; Seung‐Hwan Lee; Ja Wook Koo,R-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The monoamine hypothesis has significantly improved our understanding of mood disorders and their treatment by linking monoaminergic abnormalities to the pathophysiology,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.9758/cpn.22.1034,The Role of Glutamate Underlying Treatment-resistant Depression,2023,unknown,NMDA receptor
abstract_only,Other,,,,Alessandro Serretti,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Depression is increasingly conceptualized as a disorder of impaired synaptic plasticity and excitation-inhibition imbalance within corticolimbic circuits. Two rapid-actin,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.9758/cpn.25.1349,Rapid-acting NMDA and GABAergic Modulators in Mood Disorders: From Synaptic Mechanisms to Clinical Practice,2025,unknown,NMDA receptor
abstract_only,Other,,,,Russ Harris,DOET,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Heb je iemand wel eens horen zeggen dat het om het idee gaat?,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,pending_curation,10.1007/978-90-313-9153-0_16,Wat doet er echt toe?,2012,unknown,DAT (SLC6A3)
abstract_only,Other,,,,H. A. Verbrugh; A. C. M. Kroes; R. W. Sauerwein,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Infectieziekten zijn te beschouwen als een aparte groep ziekten van de mens. Steeds gaat het om ziekten die het gevolg zijn van een interactie tussen de mens en een ander,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,pending_curation,10.1007/978-90-368-1117-0_1,Micro-organismen en infectieziekten bij de mens: algemene principes,2016,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Adam L. Halberstadt; David E. Nichols; Mark A. Geyer,5-MeO-DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: RATIONALE: Ayahuasca is a psychoactive tea prepared from a combination of plants that contain a hallucinogenic tryptamine and monoamine oxidase inhibitors (MAOIs). Behavi,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/s00213-011-2616-6,"Behavioral effects of α,α,β,β-tetradeutero-5-MeO-DMT in rats: comparison with 5-MeO-DMT administered in combination with a monoamine oxidase inhibitor.",2012,unknown,5-HT1A
abstract_only,Other,,,radioligand binding,Adam L. Halberstadt; David E. Nichols; Mark A. Geyer,5-MeO-DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: RATIONALE: Ayahuasca is a psychoactive tea prepared from a combination of plants that contain a hallucinogenic tryptamine and monoamine oxidase inhibitors (MAOIs). Behavi,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/s00213-011-2616-6,"Behavioral effects of α,α,β,β-tetradeutero-5-MeO-DMT in rats: comparison with 5-MeO-DMT administered in combination with a monoamine oxidase inhibitor.",2012,unknown,5-HT2A
abstract_only,Other,,,radioligand binding,Adam L. Halberstadt; David E. Nichols; Mark A. Geyer,5-MeO-DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: RATIONALE: Ayahuasca is a psychoactive tea prepared from a combination of plants that contain a hallucinogenic tryptamine and monoamine oxidase inhibitors (MAOIs). Behavi,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/s00213-011-2616-6,"Behavioral effects of α,α,β,β-tetradeutero-5-MeO-DMT in rats: comparison with 5-MeO-DMT administered in combination with a monoamine oxidase inhibitor.",2012,unknown,5-HT2C
