dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
mechanistic,12734,10.1016/0028-3908(94)90074-4,Multiple serotonin receptor subtypes modulate prepulse inhibition of the startle response in rats,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12738,10.1016/0028-3908(95)00092-k,"Comparison of the potency, kinetics and voltage-dependency of a series of uncompetitive NMDA receptor antagonists in vitro with anticonvulsive and motor impairment activity in vivo",1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12742,10.1016/0028-3908(95)00195-6,"Protective actions of the 5-HT2A2C receptor agonist, DOI, on 5-HT1A receptor-mediated inhibition of lordosis behavior",1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12743,10.1016/0028-3908(96)00011-1,N-methyl-d-aspartate receptor activation by guanidinosuccinate but not by methylguanidine: Behavioural and electrophysiological evidence,1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12745,10.1016/0031-9384(92)90193-6,Yohimbine reduces neuropathology induced by ketamine/xylazine anesthesia,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12751,10.1016/0065-2571(95)00021-6,"A novel action of lithium: Stimulation of glutamate release and inositol 1,4,5 trisphosphate accumulation via activation of the N-methyl D-aspartate receptor in monkey and mouse cerebral cortex slices",1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12753,10.1016/0091-3057(80)90279-8,LSD-25 as a discriminative stimulus for response selection by pigeons,1980,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12758,10.1016/0091-3057(86)90365-5,Dissociations between the effects of hallucinogens on behavior and raphe unit activity in behaving cats,1986,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12768,10.1016/0091-3057(89)90170-6,Effects of ketamine on metrazol-induced seizures during ontogenesis in rats,1989,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12769,10.1016/0091-3057(89)90232-3,Effects of intraocular mescaline and LSD on visual-evoked responses in the rat,1989,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12774,10.1016/0091-3057(90)90134-4,"The noncompetitive N-methyl-D-aspartate antagonists, MK-801, phencyclidine and ketamine, increase the potency of general anesthetics",1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12776,10.1016/0091-3057(90)90547-u,Ketamine blocks the plasticity associated with prefrontal cortex self-stimulation,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12778,10.1016/0091-3057(91)90039-5,Effects of Ketamine and 1-glutamic acid diethyl ester on concept learning in rats,1991,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12779,10.1016/0091-3057(91)90130-t,Previous chronic blockade of NMDA receptors intensifies morphine dependence in rats,1991,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12780,10.1016/0091-3057(92)90181-e,Effects of MK 801 on morphine physical dependence: Attenuation and intensification,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12783,10.1016/0091-3057(92)90506-b,"Stimulus effects of ibogaine in rats trained with yohimbine, DOM, or LSD",1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12789,10.1016/0091-3057(94)00379-w,Involvement of N-methyl-D-aspartate (NMDA) receptors in noncompetitive NMDA receptor antagonist-induced hyperlocomotion in mice,1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12792,10.1016/0091-3057(94)90077-9,Functional and biochemical evidence for altered serotonergic function in the Fawn-Hooded rat strain,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12793,10.1016/0091-3057(94)90144-9,"Hypothalamic infusion of the 5-HT21C agonist, DOI, prevents the inhibitory actions of the 5-HT1A agonist, 8-OH-DPAT, on lordosis behavior",1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12794,10.1016/0091-3057(94)90172-4,Drug discrimination and receptor binding studies of N-isopropyl lysergamide derivatives,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12796,10.1016/0091-3057(94)90506-1,Glutamate antagonists have different effects on spontaneous locomotor activity in rats,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12811,10.1016/0165-3806(90)90014-p,NMDA receptor antagonists inhibit kindling epileptogenesis and seizure expression in developing rats,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12829,10.1016/0166-6851(89)90205-3,Serotonin receptors in the tissues of adult Ascaris suum,1989,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12859,10.1016/0197-0186(94)00155-n,NMDA receptor-dependent and -independent immediate early gene expression induced by focal mechanical brain injury,1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12864,10.1016/0278-5846(95)00237-5,"Pharmacological profile of (−)HT-9OB, a novel 5-HT1A receptor agonist/5-HT2 receptor antagonist",1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12867,10.1016/0303-7207(93)90256-j,Serotonin-dependent collagenase induction in rat myometrial smooth muscle cells: Mediation by the 5-HT2 receptor,1993,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12869,10.1016/0304-3940(86)90593-8,Ketamine selectively suppresses synchronized afterdischarges in immature hippocampus,1986,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12870,10.1016/0304-3940(88)90452-1,(NMDA) receptors control respiratory off-switch in cat,1988,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12875,10.1016/0304-3940(89)90595-8,Different modulation of the binding to two phencyclidine (PCP) receptor subtypes: Effects of N- agonists and antagonists,1989,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12879,10.1016/0304-3940(90)90403-v,Ketamine induces failure of the oculomotor neural integrator in the cat,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12881,10.1016/0304-3940(91)90115-a,GYKI 52466 antagonizes glutamate responses but not NMDA and kainate responses in rat abducens motoneurones,1991,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12882,10.1016/0304-3940(91)90255-r,"Behavioural, pharmacological and biochemical effects of acute and chronic administration of ketamine in the rat",1991,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12885,10.1016/0304-3940(92)90325-2,Role of serotonin receptor subtype in seizures kindled from the feline hippocampus,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12888,10.1016/0304-3940(93)90531-o,Motor activity induced by disinhibition of the primary motor cortex of the rat is blocked by a non-NMDA glutamate receptor antagonist,1993,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12889,10.1016/0304-3940(93)90666-9,Differential effects of (NMDA) and non-NMDA receptor antagonists on the responses of rat spinal neurons with joint input,1993,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12890,10.1016/0304-3940(93)90750-f,Investigating the role of anaesthetics on the rostral ventromedial medulla: implications for a GABAergic link between ON and OFF cells,1993,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12893,10.1016/0304-3940(94)90309-3,Chemically-diverse ligands at the glycine B site coupled to (NMDA) receptors selectively block the late phase of formalin-induced pain in mice,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12894,10.1016/0304-3940(94)90327-1,The involvement of (NMDA) and non-NMDA receptors in the responsiveness of rat spinal neurons with input from the chronically inflamed ankle,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12896,10.1016/0304-3940(94)90703-x,Memantine selectively depresses NMDA receptor-mediated responses of rat spinal neurones in vivo,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12904,10.1016/0304-3940(96)12613-6,Effects of adrenodemedullation and adrenalectomy on the 5-HT2 receptor agonists DOI- and mCPP-induced hypophagia in rats,1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12906,10.1016/0304-3959(89)90160-7,Behavioral and autonomic correlates of the tactile evoked allodynia produced by spinal glycine inhibition: effects of modulatory receptor systems and excitatory amino acid antagonists,1989,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12907,10.1016/0304-3959(92)90148-5,Role of Symbol and opiate receptors in nociception during and after ischaemia in rats,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12908,10.1016/0304-3959(92)90198-k,Spinal pharmacology of thermal hyperesthesia induced by constriction injury of sciatic nerve. Excitatory amino acid antagonists,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12909,10.1016/0304-3959(92)90266-e,The NMDA-receptor antagonist CPP abolishes neurogenic ‘wind-up pain’ after intrathecal administration in humans,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12911,10.1016/0304-3959(94)00182-e,Continuous subcutaneous administration of the N -methyl-D-aspartic acid (NMDA) receptor antagonist ketamine in the treatment of post-herpetic neuralgia,1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12912,10.1016/0304-3959(94)90226-7,Allodynia evoked by intrathecal administration of prostaglandin E2 to conscious mice,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12914,10.1016/0304-3959(96)02995-8,"The effect of Ketamine on stimulation of primary and secondary hyperalgesic areas induced by capsaicin -- a double-blind, placebo-controlled, human experimental study",1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12915,10.1016/0304-3959(96)03080-1,The effect of ketamine on phantom pain: a central neuropathic disorder maintained by peripheral input,1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12925,10.1016/0306-4522(88)90090-5,Autoradiographic localization and characterization of [125I]Lysergic acid diethylamide binding to serotonin receptors in Aplysia,1988,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12927,10.1016/0306-4522(93)90036-f,Increased expression of trkB and trkC messenger RNAS in the rat forebrain after focal mechanical injury,1993,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12932,10.1016/0361-9230(92)90269-4,NMDA and non-NMDA receptor antagonists inhibit photic induction of fos protein in the hamster suprachiasmatic nucleus,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12933,10.1016/0361-9230(93)90055-g,Cocaine-induced expression of striatal c-fos in the rat is inhibited by NMDA receptor antagonists,1993,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12934,10.1016/0361-9230(95)00059-n,Contribution of NMDA and nonNMDA glutamate receptors to synchronized excitation and cortical output in the primary motor cortex of the rat,1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12945,10.1016/0736-5748(90)90075-d,Effects of NMDA antagonists on developmental plasticity in kitten visual cortex,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12946,10.1016/0887-8994(91)90110-7,Nonketotic hyperglycinemia: Treatment with NMDA antagonist and consideration of neuropathogenesis,1991,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12956,10.1016/0893-133x(95)00083-p,"N-Methyl-?-Aspartate (NMDA) Receptors, Mu and Kappa Opioid Tolerance, and Perspectives on New Analgesic Drug Development",1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12957,10.1016/0893-133x(95)00140-9,The Effects of NMDA Receptor Antagonists and Nitric Oxide Synthase Inhibitors on Opioid Tolerance and Withdrawal Medication Development Issues for Opiate Addiction,1995,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12963,10.1016/0920-1211(90)90025-q,NMDA receptor activation mediates the loss of GABAergic inhibition induced by recurrent seizures,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12964,10.1016/0920-1211(90)90036-u,NMDA receptor antagonists and limbic status epilepticus: a comparison with standard anticonvulsants,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12965,10.1016/0920-1211(90)90082-7,Effect of APV and ketamine on epileptiform acitivity in the CA1 and CA3 regions of the hippocampus,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12969,10.1016/0920-9964(96)00024-2,Olanzapine and fluperlapine mimic clozapine in preventing MK-801 neurotoxicity,1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12987,10.1016/0922-4106(92)90082-7,"[125I]Thienylphencyclidine, a novel ligand for the NMDA receptor",1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,12991,10.1016/0922-4106(92)90159-s,Cocaine and dopamine differentially protect [3H]mazindol binding sites from alkylation by N-ethylmaleimide,1992,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13155,10.1016/b978-0-12-818788-3.00003-6,Pharmacological profiling of novel psychoactive substances,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13185,10.1016/bs.apha.2019.03.004,mGlu2/3 receptor antagonists,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13187,10.1016/bs.apha.2020.03.002,Antidepressant mechanisms of ketamine: Focus on GABAergic inhibition,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13189,10.1016/bs.apha.2020.04.005,The role of eEF2 kinase in the rapid antidepressant actions of ketamine,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13190,10.1016/bs.apha.2020.05.001,Effects of ketamine and other rapidly acting antidepressants on hippocampal excitatory and inhibitory transmission,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13191,10.1016/bs.apha.2023.09.004,Cholesterol modulation of interactions between psychostimulants and dopamine transporters,2023,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13206,10.1016/j.acthis.2013.06.002,Differential roles of hypothalamic serotonin receptor subtypes in the regulation of prolactin secretion in the turkey hen,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13209,10.1016/j.ajem.2023.12.041,Ketamine's love story with the heart: A Takotsubo twist,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13210,10.1016/j.ajem.2024.12.031,Systemic ketamine toxicity following dermal application of a compounded pain cream,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13212,10.1016/j.ajp.2026.104994,Ketamine infusion combined with accelerated sequential theta burst stimulation in multi-therapy-resistant bipolar depression: A case report,2026,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13222,10.1016/j.aquatox.2025.107687,Molecular interactions and biomarker responses to pharmaceutical contaminants in aquatic species,2025,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13241,10.1016/j.bbr.2003.12.026,Neurofunctional deficits and potentiated apoptosis by neonatal NMDA antagonist administration,2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13244,10.1016/j.bbr.2005.09.006,Role of μ-opioid and NMDA receptors in the development and maintenance of repeated swim stress-induced thermal hyperalgesia,2005,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13247,10.1016/j.bbr.2008.08.027,"Stimulation of 5-HT1A or 5-HT2A receptors in the ventrolateral periaqueductal gray causes anxiolytic-, but not panicolytic-like effect in rats",2008,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13258,10.1016/j.bbr.2011.02.024,Ketamine plus imipramine treatment induces antidepressant-like behavior and increases CREB and BDNF protein levels and PKA and PKC phosphorylation in rat brain,2011,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13259,10.1016/j.bbr.2011.05.035,Involvement of AMPA receptor in both the rapid and sustained antidepressant-like effects of ketamine in animal models of depression,2011,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13261,10.1016/j.bbr.2012.05.038,"Rewarding and reinforcing effects of the NMDA receptor antagonist–benzodiazepine combination, zoletil®: Difference between acute and repeated exposure",2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13262,10.1016/j.bbr.2012.06.021,"Guanosine produces an antidepressant-like effect through the modulation of NMDA receptors, nitric oxide–cGMP and PI3K/mTOR pathways",2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13264,10.1016/j.bbr.2012.10.023,Role of BDNF/TrkB signaling in antidepressant-like effects of a group II metabotropic glutamate receptor antagonist in animal models of depression,2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13265,10.1016/j.bbr.2013.02.030,"mTOR activation is required for the anti-alcohol effect of ketamine, but not memantine, in alcohol-preferring rats",2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13267,10.1016/j.bbr.2013.08.041,Ketamine and imipramine in the nucleus accumbens regulate histone deacetylation induced by maternal deprivation and are critical for associated behaviors,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13269,10.1016/j.bbr.2014.05.065,Requirement of AMPA receptor stimulation for the sustained antidepressant activity of ketamine and LY341495 during the forced swim test in rats,2014,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13271,10.1016/j.bbr.2014.11.016,Dopamine D2/D3 but not dopamine D1 receptors are involved in the rapid antidepressant-like effects of ketamine in the forced swim test,2014,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13273,10.1016/j.bbr.2015.01.010,Ketamine administration during the second postnatal week induces enduring schizophrenia-like behavioral symptoms and reduces parvalbumin expression in the medial prefrontal cortex of adult mice,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13277,10.1016/j.bbr.2015.10.027,Administration of N-acetylserotonin and melatonin alleviate chronic ketamine-induced behavioural phenotype accompanying BDNF-independent and dependent converging cytoprotective mechanisms in the hippocampus,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13279,10.1016/j.bbr.2016.06.057,The antidepressant-like effect of alarin is related to TrkB-mTOR signaling and synaptic plasticity,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13280,10.1016/j.bbr.2016.09.002,Differential regulation of GluA1 expression by ketamine and memantine,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13282,10.1016/j.bbr.2017.04.040,Amygdala activity associated with social choice in mice,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13283,10.1016/j.bbr.2017.07.028,Potential role of tyrosine hydroxylase in the loss of psychostimulant effect of amphetamine under conditions of impaired dopamine transporter activity,2017,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13286,10.1016/j.bbr.2018.03.023,AAH2 gene is not required for dopamine-dependent neurochemical and behavioral abnormalities produced by Toxoplasma infection in mouse,2018,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13288,10.1016/j.bbr.2018.12.030,"Stress and Ketamine, Bimodal Influence on Cognitive Functions",2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13290,10.1016/j.bbr.2019.112058,Oral ketamine alleviates behavioral despair without cognitive impairment in Wistar rats,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13292,10.1016/j.bbr.2020.112509,Overinhibition mediated by parvalbumin interneurons might contribute to depression-like behavior and working memory impairment induced by lipopolysaccharide challenge,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13295,10.1016/j.bbr.2021.113633,The effectiveness of (R)-ketamine and its mechanism of action differ from those of (S)-ketamine in a chronic unpredictable mild stress model of depression in C57BL/6J mice,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13296,10.1016/j.bbr.2022.113937,The novel dehydroepiandrosterone derivative BNN27 counteracts the impairing effects of anesthetic ketamine on rats’ non-spatial and spatial recognition memory,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13297,10.1016/j.bbr.2022.114262,Effect of psilocybin on decision-making and motivation in the healthy rat,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13301,10.1016/j.bbr.2023.114792,Ketamine alleviates fear memory and spatial cognition deficits in a PTSD rat model via the BDNF signaling pathway of the hippocampus and amygdala,2023,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13302,10.1016/j.bbr.2024.115051,"5-HT1A and 5-HT2A receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat",2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13303,10.1016/j.bbr.2024.115173,Targeting NMDA receptors with an antagonist is a promising therapeutic strategy for treating neurological disorders,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13304,10.1016/j.bbr.2024.115231,Cortical high-frequency oscillations (≈ 110 Hz) in cats are state-dependent and enhanced by a subanesthetic dose of ketamine,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13314,10.1016/j.bbrc.2012.11.077,Lsamp–/– mice display lower sensitivity to amphetamine and have elevated 5-HT turnover,2012,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13319,10.1016/j.bbrc.2015.08.037,Plasma membrane Ca2+-ATPase is a novel target for ketamine action,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13320,10.1016/j.bbrc.2017.05.157,Ketamine induces brain-derived neurotrophic factor expression via phosphorylation of histone deacetylase 5 in rats,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13324,10.1016/j.bbrc.2022.01.024,Glutamatergic receptor and neuroplasticity in depression: Implications for ketamine and rapastinel as the rapid-acting antidepressants,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13325,10.1016/j.bbrc.2022.03.068,Rapid and sustained restoration of astrocytic functions by ketamine in depression model mice,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13327,10.1016/j.bbrc.2024.150272,Adolescent administration of ketamine impairs excitatory synapse formation onto parvalbumin-positive GABAergic interneurons in mouse prefrontal cortex,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13329,10.1016/j.bbrc.2024.150968,Pharmacological effects of koumine on acute lung injury in septic mice: From in vivo experiments and network pharmacology studies,2024,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13330,10.1016/j.bbrc.2025.151965,"S-ketamine ameliorates post-stroke depression in mice via attenuation of neuroinflammation, synaptic restoration, and BDNF pathway activation",2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13336,10.1016/j.bcp.2005.03.005,Binding of [3H]MK-801 in subcellular fractions of Schistosoma mansoni: Evidence for interaction with nicotinic receptors,2005,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13337,10.1016/j.bcp.2005.04.032,The interaction of methylphenidate and benztropine with the dopamine transporter is different than other substrates and ligands,2005,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13361,10.1016/j.bcp.2023.115918,Antidepressant mechanisms of ketamine’s action: NF-κB in the spotlight,2023,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13369,10.1016/j.bioorg.2020.104138,Novel HLA-A2 restricted antigenic peptide derivatives with high affinity for the treatment of breast cancer expressing NY-ESO-1,2020,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,13372,10.1016/j.biopha.2016.01.009,Diallyl trisulfide attenuates ethanol-induced hepatic steatosis by inhibiting oxidative stress and apoptosis,2016,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,13373,10.1016/j.biopha.2016.05.050,Long noncoding RNA BDNF-AS regulates ketamine-induced neurotoxicity in neural stem cell derived neurons,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13374,10.1016/j.biopha.2016.10.094,Inhibition of long non-coding RNA IGF2AS protects apoptosis and neuronal loss in anesthetic-damaged mouse neural stem cell derived neurons,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,13378,10.1016/j.biopsych.2004.10.011,The Dopamine Transporter and Attention-Deficit/Hyperactivity Disorder,2005,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
