normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,funders,grant_ids,language,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,keywords,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,Psilocybin,Neuroplasticity,,Psilocybin,Neuroplasticity,psilocybin,neuroplasticity,,neuroplasticity,neuroplasticity,molecular_target,Neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,,2024,,,,,,,,low,label,label,needs_external_id_lookup,pathway_or_process,{},{},,,,,
normalized,compound and graph entity matched local registry,Ketamine,Neuroplasticity,,Ketamine,Neuroplasticity,ketamine,neuroplasticity,,neuroplasticity,neuroplasticity,molecular_target,Neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,,2024,,,,,,,,low,label,label,needs_external_id_lookup,pathway_or_process,{},{},,,,,
normalized,compound and graph entity matched local registry,MDMA,Neuroplasticity,,MDMA,Neuroplasticity,MDMA,neuroplasticity,,neuroplasticity,neuroplasticity,molecular_target,Neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,,2024,,,,,,,,low,label,label,needs_external_id_lookup,pathway_or_process,{},{},,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,ketamine,N-methyl-D-aspartate receptor,,N-methyl-D-aspartate receptor,N-methyl-D-aspartate receptor,molecular_target,NMDA receptor,target,True,10.1590/1516-4446-2020-1685,Does mismatch negativity have utility for NMDA receptor drug development in depression?,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Murphy N; Lijffijt M; Ramakrishnan N; Vo-Le B; Vo-Le B; Iqbal S; Iqbal T; O'Brien B; Smith MA; Swann AC,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Treatment with ketamine, an N-methyl-D-aspartate (NMDA) receptor antagonist",secondary_summary,full_text_seen,abstract,C001,secondary_literature,CSRD VA | NIMH NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)",Journal Article | Review,NCT03583554 | NCT03166501 | NCT02556606,2022,1516-4446,1809-452X,,"Animals | Depression | Major Depressive Disorder / drug therapy | Drug Development | Humans | Ketamine | Receptors, N-Methyl-D-Aspartate",CSRD VA | NIMH NIH HHS,I01 CX001205 | R61 MH110540,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},,,,,
normalized,compound and graph entity matched local registry,LSD,5-HT2A,,LSD,5-HT2A,LSD,5-HT 2A R,,5-HT 2A R,5-HT 2A R,molecular_target,5-HT2A,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"LSD potently binds to human 5-HT 2A R but also 5-HT 1A R, 5-HT 2C R, D 2 R and with some affinity for α adrenergic, D 1 R and D 3 R (Rickli et al., 2015; Rickli et al., 2016).",secondary_summary,full_text_seen,text,C002,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,,2023-10-11,1663-9812,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,,,,
normalized,compound and graph entity matched local registry,DOI,5-HT2A,,DOI,5-HT2A,DOI,5-HT 2A R,,5-HT 2A R,5-HT 2A R,molecular_target,5-HT2A,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Systemic administration or direct infusion of the 5-HT 2A R agonist and hallucinogen DOI into the medial PFC (mPFC) not only evokes the HTR (Willins and Meltzer, 1997) , but also increases the rate of firing of VTA DA neurons (Bortolozzi et al., 2005) with both outcomes blocked by the selective 5-HT 2A R antagonist M100907 (Willins and Meltzer, 1997; Bortolozzi et al., 2005).",secondary_summary,full_text_seen,text,C006,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,,2023-10-11,1663-9812,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,,,,
normalized,compound and graph entity matched local registry,Ibogaine,Opioid receptor family,,Ibogaine,Opioid receptor family,ibogaine,opioid receptors,,opioid receptors,opioid receptors,molecular_target,Opioid receptor family,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"One such effort focused on ibogaine, an indole alkaloid derived from the evergreen shrub Tabernanthe iboga (Jenks, 2002) . Ibogaine is a molecule with affinity for opioid receptors which is reported to decrease opioid withdrawal symptoms (Parke et al., 2002; Mash, 2023) and alleviate drug cravings (Mash et al., 2016; Mash et al., 2018; Noller et al., 2018; Mash, 2023).",secondary_summary,full_text_seen,text,C008,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,,2023-10-11,1663-9812,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,eng,low,label,alias,needs_external_id_lookup,broad_target_family,{},{},5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2C,,Psilocin,5-HT2C,Psilocin,5-HT2C receptor,,5-HT2C receptor,5-HT2C receptor,molecular_target,5-HT2C,target,True,10.1093/ijnp/pyae007,Making Sense of Psychedelics in the CNS,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Blake A Fordyce; Bryan L Roth,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"To determine the constitutive activity of the different 5-HT 2C receptor isoforms, the structures of WT (INI) 5-HT 2C and 2 common isoform (VSV, VGV) mutations were solved in complex with either agonist lorcaserin or psilocin (Gumpper et al., 2022) .",secondary_summary,full_text_seen,text,C007: Cryogenic Electron Microscopy (Cryo-EM) and X-Ray Crystallography,secondary_literature,NIMH NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The International Journal of Neuropsychopharmacology,journal-article,,2024-01-30,1461-1457,1469-5111,Oxford University Press (OUP),Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Research Design,NIMH NIH HHS | NIDA NIH HHS,R01 MH112205 | R37 DA045657,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",preclinical research | psychedelics | techniques,,,,
normalized,compound and graph entity matched local registry,Ibogaine,5-HT2A,,Ibogaine,5-HT2A,Ibogaine,5-HT2A receptor,,5-HT2A receptor,5-HT2A receptor,molecular_target,5-HT2A,target,True,10.1093/ijnp/pyae007,Making Sense of Psychedelics in the CNS,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Blake A Fordyce; Bryan L Roth,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Calcium flux assays determined the functional selectivity of nonhallucinogenic ibogaine-based compounds at core serotonin receptors such as 5-HT 2A , 5-HT 2B , and 5-HT 2C (Cameron et al., 2021) .",secondary_summary,full_text_seen,text,C009: Calcium Flux Assay,secondary_literature,NIMH NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The International Journal of Neuropsychopharmacology,journal-article,,2024-01-30,1461-1457,1469-5111,Oxford University Press (OUP),Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Research Design,NIMH NIH HHS | NIDA NIH HHS,R01 MH112205 | R37 DA045657,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",preclinical research | psychedelics | techniques,,,,
normalized,compound and graph entity matched local registry,Ibogaine,5-HT2B,,Ibogaine,5-HT2B,Ibogaine,5-HT2B receptor,,5-HT2B receptor,5-HT2B receptor,molecular_target,5-HT2B,target,True,10.1093/ijnp/pyae007,Making Sense of Psychedelics in the CNS,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Blake A Fordyce; Bryan L Roth,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Calcium flux assays determined the functional selectivity of nonhallucinogenic ibogaine-based compounds at core serotonin receptors such as 5-HT 2A , 5-HT 2B , and 5-HT 2C (Cameron et al., 2021) .",secondary_summary,full_text_seen,text,C009: Calcium Flux Assay,secondary_literature,NIMH NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The International Journal of Neuropsychopharmacology,journal-article,,2024-01-30,1461-1457,1469-5111,Oxford University Press (OUP),Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Research Design,NIMH NIH HHS | NIDA NIH HHS,R01 MH112205 | R37 DA045657,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2B""}",preclinical research | psychedelics | techniques,,,,
normalized,compound and graph entity matched local registry,Ibogaine,5-HT2C,,Ibogaine,5-HT2C,Ibogaine,5-HT2C receptor,,5-HT2C receptor,5-HT2C receptor,molecular_target,5-HT2C,target,True,10.1093/ijnp/pyae007,Making Sense of Psychedelics in the CNS,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Blake A Fordyce; Bryan L Roth,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Calcium flux assays determined the functional selectivity of nonhallucinogenic ibogaine-based compounds at core serotonin receptors such as 5-HT 2A , 5-HT 2B , and 5-HT 2C (Cameron et al., 2021) .",secondary_summary,full_text_seen,text,C009: Calcium Flux Assay,secondary_literature,NIMH NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The International Journal of Neuropsychopharmacology,journal-article,,2024-01-30,1461-1457,1469-5111,Oxford University Press (OUP),Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Research Design,NIMH NIH HHS | NIDA NIH HHS,R01 MH112205 | R37 DA045657,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",preclinical research | psychedelics | techniques,,,,
normalized,compound and graph entity matched local registry,Salvinorin A,kappa opioid receptor (OPRK1),,Salvinorin A,kappa opioid receptor (OPRK1),Salvinorin A,Kappa opioid receptor,,Kappa opioid receptor,Kappa opioid receptor,molecular_target,kappa opioid receptor (OPRK1),target,True,10.1093/ijnp/pyae007,Making Sense of Psychedelics in the CNS,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Blake A Fordyce; Bryan L Roth,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Ligand-based approaches have created human kappa opioid receptor agonists using salvinorin A derivatives as model test scaffolds (Singh et al., 2006) .",secondary_summary,full_text_seen,text,C006: Ligand Based Modeling,secondary_literature,NIMH NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The International Journal of Neuropsychopharmacology,journal-article,,2024-01-30,1461-1457,1469-5111,Oxford University Press (OUP),Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Research Design,NIMH NIH HHS | NIDA NIH HHS,R01 MH112205 | R37 DA045657,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""OPRK1""}",preclinical research | psychedelics | techniques,,,,
normalized,compound and graph entity matched local registry,DMT,5-HT2A,,DMT,5-HT2A,DMT,5-HT2A receptor,,5-HT2A receptor,5-HT2A receptor,molecular_target,5-HT2A,target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"It likely involves 5-HT 2A signaling, as it can be blocked by co-treatment with ketanserin.",secondary_summary,full_text_seen,text,"N, N-Dimethyltryptamine (DMT) and Its Derivatives",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,DMT,TrkB (NTRK2),,DMT,TrkB (NTRK2),DMT,TrkB,,TrkB,TrkB,molecular_target,TrkB (NTRK2),target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Co-treatment with ANA-12, a selective antagonist of TrkB (tyrosine receptor kinase B), or rapamycin, an inhibitor of mTOR (mechanistic target of rapamycin), also blocks it, implicating TrkB and mTOR signaling in DMT-induced neuroplasticity as well (Ly et al., 2018).",secondary_summary,full_text_seen,text,"N, N-Dimethyltryptamine (DMT) and Its Derivatives",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""NTRK2""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,DMT,mTOR,,DMT,mTOR,DMT,mTOR,,mTOR,mTOR,molecular_target,mTOR,target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Co-treatment with ANA-12, a selective antagonist of TrkB (tyrosine receptor kinase B), or rapamycin, an inhibitor of mTOR (mechanistic target of rapamycin), also blocks it, implicating TrkB and mTOR signaling in DMT-induced neuroplasticity as well (Ly et al., 2018).",secondary_summary,full_text_seen,text,"N, N-Dimethyltryptamine (DMT) and Its Derivatives",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""MTOR""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,DMT,Sigma-1 receptor (SIGMAR1),,DMT,Sigma-1 receptor (SIGMAR1),DMT,sigma-1 receptor,,sigma-1 receptor,sigma-1 receptor,molecular_target,Sigma-1 receptor (SIGMAR1),target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Furthermore, DMT is an agonist for the sigma-1 receptor, a chaperone protein at the endoplasmic reticulum that modulates calcium signaling (Fontanilla et al., 2009).",secondary_summary,full_text_seen,text,"N, N-Dimethyltryptamine (DMT) and Its Derivatives",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SIGMAR1""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,5-MeO-DMT,5-HT1A,,5-MeO-DMT,5-HT1A,5-MeO-DMT,5-HT1A receptor,,5-HT1A receptor,5-HT1A receptor,molecular_target,5-HT1A,target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Surprisingly, these effects are also observed in 5-HT 2A KO mice, but not in 5-HT 2A KO mice co-treated with WAY-100635, an antagonist of 5-HT 1A (Riga et al., 2018). It has been speculated that 5-MeO-DMT's action may depend on brain states: in anesthetized animals, it preferentially targets 5-HT 1A receptors on GABAergic inhibitory interneurons, whereas in awake animals it primarily binds to 5-HT 1A receptors on excitatory pyramidal neurons.",secondary_summary,full_text_seen,text,"N, N-Dimethyltryptamine (DMT) and Its Derivatives",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,target_variant,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,Ibogaine,NMDA receptor,,Ibogaine,NMDA receptor,Ibogaine,NMDA receptor,,NMDA receptor,NMDA receptor,molecular_target,NMDA receptor,target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"It has a high affinity for several targets including the N-methyl-D-aspartate (NMDA), the κ-and µ-opioid, and the 5-HT 2A receptors.",secondary_summary,full_text_seen,text,Ibogaine and Its Analog,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,Ibogaine,mu opioid receptor (OPRM1),,Ibogaine,mu opioid receptor (OPRM1),Ibogaine,κ-opioid receptor,,κ-opioid receptor,κ-opioid receptor,molecular_target,mu opioid receptor (OPRM1),target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"It has a high affinity for several targets including the N-methyl-D-aspartate (NMDA), the κ-and µ-opioid, and the 5-HT 2A receptors.",secondary_summary,full_text_seen,text,Ibogaine and Its Analog,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""OPRM1""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,Ibogaine,mu opioid receptor (OPRM1),,Ibogaine,mu opioid receptor (OPRM1),Ibogaine,µ-opioid receptor,,µ-opioid receptor,µ-opioid receptor,molecular_target,mu opioid receptor (OPRM1),target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"It has a high affinity for several targets including the N-methyl-D-aspartate (NMDA), the κ-and µ-opioid, and the 5-HT 2A receptors.",secondary_summary,full_text_seen,text,Ibogaine and Its Analog,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""OPRM1""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
normalized,compound and graph entity matched local registry,Ibogaine,5-HT2A,,Ibogaine,5-HT2A,Ibogaine,5-HT2A receptor,,5-HT2A receptor,5-HT2A receptor,molecular_target,5-HT2A,target,True,10.3389/fnmol.2021.748359,Serotonergic Psychedelics in Neural Plasticity,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kacper Lukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"It has a high affinity for several targets including the N-methyl-D-aspartate (NMDA), the κ-and µ-opioid, and the 5-HT 2A receptors.",secondary_summary,full_text_seen,text,Ibogaine and Its Analog,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Molecular Neuroscience,journal-article,,2021-10-12,1662-5099,,Frontiers Media SA,,NIA NIH HHS | NIMH NIH HHS | NICHD NIH HHS,R01 AG071787 | R01 MH109475 | R21 HD101266,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A | neural plasticity | psychedelics | psychiatric disorders | psychoplastogen | synapse,,,,
