normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,funders,grant_ids,language,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,keywords,trial_registry_ids,semantic_scholar_id,related_dois,publication_relations
not_graph_candidate,graph_include_candidate is false,Lysergic acid diethylamide,Serotonin receptor,,LSD,,,,,,[3H]lysergic acid diethylamide binding,assay_readout,Serotonin receptor,target,False,10.1016/s0026-895x(25)11008-0,Serotonin receptor-mediated activation of adenylate cyclase in the neuroblastoma NCB.20: a novel 5-hydroxytryptamine receptor.,compound_target,not_applicable,not_reported,binding,Equilibrium binding analysis,Radioligand binding,binding,,,,not_applicable,not_reported,neuroblastoma NCB.20 cells,in_vitro,D A Conner; T E Mansour,1990,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Equilibrium binding analysis with [3H]serotonin, [3H]lysergic acid diethylamide, and [3H]dihydroergotamine suggested that the site density was below the level of detection of binding of these radioligands.",abstract_only,abstract,abstract,experimental,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Molecular Pharmacology,journal-article,1990-05-01,0026-895X,1521-0111,Elsevier BV,,,,en,,,,,,,,,,,,,,,medium,mechanistic,targets,alias,,Lysergic acid diethylamide,Serotonin receptor,needs_external_id_lookup,,{},{},,0.0,Medicine | Biology | external | s2-fos-model | Chemistry,,90cc9f50e964f0b54c6f38cd321468559e7f6371,,
not_graph_candidate,graph_include_candidate is false,Dihydroergotamine,Serotonin receptor,,,,,,,,[3H]dihydroergotamine binding,assay_readout,Serotonin receptor,target,False,10.1016/s0026-895x(25)11008-0,Serotonin receptor-mediated activation of adenylate cyclase in the neuroblastoma NCB.20: a novel 5-hydroxytryptamine receptor.,compound_target,not_applicable,not_reported,binding,Equilibrium binding analysis,Radioligand binding,binding,,,,not_applicable,not_reported,neuroblastoma NCB.20 cells,in_vitro,D A Conner; T E Mansour,1990,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Equilibrium binding analysis with [3H]serotonin, [3H]lysergic acid diethylamide, and [3H]dihydroergotamine suggested that the site density was below the level of detection of binding of these radioligands.",abstract_only,abstract,abstract,experimental,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Molecular Pharmacology,journal-article,1990-05-01,0026-895X,1521-0111,Elsevier BV,,,,en,,,,,,,,,,,,,,,medium,mechanistic,targets,,,Dihydroergotamine,Serotonin receptor,,,{},{},,0.0,Medicine | Biology | external | s2-fos-model | Chemistry,,90cc9f50e964f0b54c6f38cd321468559e7f6371,,
compound_unmapped,"compound `1-(2,5-dimethoxy-4-iodophenyl)-2-aminopropane` did not match registry","1-(2,5-dimethoxy-4-iodophenyl)-2-aminopropane",5-HT2A receptor,,,5-HT2A,,,,,5-HT(2A/2C) receptor agonist,molecular_target,5-HT2A receptor,target,True,10.1016/s0166-4328(99)00046-7,The influence of corticosterone on serotonergic stereotypy and sexual behavior in the female rat,compound_target,not_applicable,not_reported,agonist,behavioral assay (wet dog shakes),functional activity,agonist,,,,not_applicable,rat,ovariectomized female rat,preclinical,L Hanson,1999,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"In Experiment 1, adrenalectomy reduced the frequency of WDS following the administration of the 5-HT(2A/2C) receptor agonist 1-(2,5-dimethoxy-4-iodophenyl)-2-aminopropane (DOI)",abstract_only,abstract,abstract,experimental,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Behavioural Brain Research,journal-article,1999-10-01,0166-4328,1872-7549,Elsevier BV,"Adrenalectomy | Amphetamines / pharmacology | Analysis of Variance | Animals | Corticosterone / administration & dosage | Drug Administration Schedule | Estrogens / pharmacology | Female | Male | Ovariectomy | Progesterone / administration & dosage | Rats | Receptor, Serotonin, 5-HT2A | Receptors, Serotonin / metabolism | Serotonin / metabolism | Sexual Behavior, Animal / drug effects | Sexual Behavior, Animal / physiology | Stereotyped Behavior / drug effects | Stereotyped Behavior / physiology",,,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,target_variant,"1-(2,5-dimethoxy-4-iodophenyl)-2-aminopropane",5-HT2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,,,,
normalized,compound and graph entity matched local registry,DOI,5-HT2A receptor,,DOI,5-HT2A,,,,,5-HT(2A) receptors,molecular_target,5-HT2A receptor,target,True,10.1016/s0893-133x(00)00136-6,Behavioral Evidence for Interactions between a Hallucinogenic Drug and Group II Metabotropic Glutamate Receptors,compound_target,not_applicable,not_reported,partial agonist,behavioral assay (head shakes),in vivo functional,partial agonist,,,,not_applicable,Rats,in vivo rat model,preclinical,J Gewirtz,2000,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,phenethylamine hallucinogens with partial agonist activity at 5-HT(2A) receptors induce head shakes when directly administered into the medial prefrontal cortex.,abstract_only,abstract,abstract,experimental,NIMH NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Neuropsychopharmacology,journal-article,2000-11-01,0893-133X,1740-634X,Springer Science and Business Media LLC,"Amino Acids / pharmacology | Amphetamines / pharmacology | Animals | Behavior, Animal / drug effects | Bridged Bicyclo Compounds / pharmacology | Dose-Response Relationship, Drug | Drug Interactions | Excitatory Amino Acid Agonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Excitatory Postsynaptic Potentials / drug effects | Hallucinogens / pharmacology | Male | Pyramidal Cells / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Metabotropic Glutamate / drug effects | Receptors, Serotonin / drug effects | Xanthenes / pharmacology",NIMH NIH HHS,K08MH01551,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,label,target_variant,DOI,5-HT2A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,not_reported,,,
compound_unmapped,compound `LY354740` did not match registry,LY354740,mGlu2/3 receptor,,,,,,,,mGlu2/3 agonist LY354740,molecular_target,mGlu2/3 receptor,target,True,10.1016/s0893-133x(00)00136-6,Behavioral Evidence for Interactions between a Hallucinogenic Drug and Group II Metabotropic Glutamate Receptors,compound_target,not_applicable,not_reported,agonist,behavioral assay (head shakes),in vivo functional,agonist,,,,not_applicable,Rats,in vivo rat model,preclinical,J Gewirtz,2000,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Administration of the mGlu2/3 agonist LY354740 (0.3-10 mg/kg, ip) suppressed head shakes induced by the phenethylamine hallucinogen 1-(2, 5-dimethoxy-4-iodophenyl)-2-aminopropane (DOI).",abstract_only,abstract,abstract,experimental,NIMH NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Neuropsychopharmacology,journal-article,2000-11-01,0893-133X,1740-634X,Springer Science and Business Media LLC,"Amino Acids / pharmacology | Amphetamines / pharmacology | Animals | Behavior, Animal / drug effects | Bridged Bicyclo Compounds / pharmacology | Dose-Response Relationship, Drug | Drug Interactions | Excitatory Amino Acid Agonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Excitatory Postsynaptic Potentials / drug effects | Hallucinogens / pharmacology | Male | Pyramidal Cells / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Metabotropic Glutamate / drug effects | Receptors, Serotonin / drug effects | Xanthenes / pharmacology",NIMH NIH HHS,K08MH01551,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,,LY354740,mGlu2/3 receptor,,,{},{},,0.0,,not_reported,,,
compound_unmapped,compound `LY341495` did not match registry,LY341495,mGlu2/3 receptor,,,,,,,,mGlu2/3 antagonist LY341495,molecular_target,mGlu2/3 receptor,target,True,10.1016/s0893-133x(00)00136-6,Behavioral Evidence for Interactions between a Hallucinogenic Drug and Group II Metabotropic Glutamate Receptors,compound_target,not_applicable,not_reported,antagonist,behavioral assay (head shakes),in vivo functional,antagonist,,,,not_applicable,Rats,in vivo rat model,preclinical,J Gewirtz,2000,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Conversely, administration of the mGlu2/3 antagonist LY341495 (1 mg/kg, ip) enhanced the frequency of DOI-induced head shakes.",abstract_only,abstract,abstract,experimental,NIMH NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Neuropsychopharmacology,journal-article,2000-11-01,0893-133X,1740-634X,Springer Science and Business Media LLC,"Amino Acids / pharmacology | Amphetamines / pharmacology | Animals | Behavior, Animal / drug effects | Bridged Bicyclo Compounds / pharmacology | Dose-Response Relationship, Drug | Drug Interactions | Excitatory Amino Acid Agonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Excitatory Postsynaptic Potentials / drug effects | Hallucinogens / pharmacology | Male | Pyramidal Cells / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Metabotropic Glutamate / drug effects | Receptors, Serotonin / drug effects | Xanthenes / pharmacology",NIMH NIH HHS,K08MH01551,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,,LY341495,mGlu2/3 receptor,,,{},{},,0.0,,not_reported,,,
compound_unmapped,compound `Dizocilpine (MK-801)` did not match registry,Dizocilpine (MK-801),NMDA receptor,,,NMDA receptor,,,,,"NR1/NR2A, NR1/NR2B, NR1/NR2C and NR1/NR2D receptors",molecular_target,NMDA receptor,target,True,10.1113/jphysiol.2006.124958,Subunit‐specific mechanisms and proton sensitivity of NMDA receptor channel block,compound_target,not_applicable,not_reported,channel blocker,potency comparison,electrophysiology,channel blocker,IC50,varied,,not_applicable,not_reported,"recombinant NR1/NR2A, NR1/NR2B, NR1/NR2C, NR1/NR2D receptors; native receptors in vitro and in vivo",mixed,Shashank M. Dravid; Kevin Erreger; Hongjie Yuan; Katherine Nicholson; Phuong Le; Polina Lyuboslavsky; Antoine Almonte; Ernest Murray; Cara Mosley; Jeremy Barber,2007,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"We have compared the potencies of structurally distinct channel blockers at recombinant NR1/NR2A, NR1/NR2B, NR1/NR2C and NR1/NR2D receptors. The IC50 values varied with stereochemistry and subunit composition, suggesting that it may be possible to design subunit-selective channel blockers. For dizocilpine (MK-801), the differential potency of MK-801 stereoisomers determined at recombinant NMDA receptors was confirmed at native receptors in vitro and in vivo.",abstract_only,abstract,abstract,potency comparison,NIDA NIH HHS | PHS HHS | NINDS NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,The Journal of Physiology,journal-article,2007-02-16,0022-3751,1469-7793,Wiley,"Animals | Cell Line | Dizocilpine Maleate / pharmacology | Electrophysiology | Excitatory Amino Acid Antagonists / pharmacology | Humans | Hydrogen-Ion Concentration | Ion Channel Gating | Ion Channels / antagonists & inhibitors | Ion Channels / drug effects | Ion Channels / physiology | Male | Mice | Mice, Inbred C57BL | Patch-Clamp Techniques | Protons | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology | Recombinant Proteins / antagonists & inhibitors | Stereoisomerism | Xenopus laevis",NIDA NIH HHS | PHS HHS | NINDS NIH HHS,R01 DA001442 | R01-01442 | DA-07218 | R01-NS36777,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,label,Dizocilpine (MK-801),NMDA receptor,,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,,,,10.1113/jphysiol.2007.130732,CommentIn PMID:17331982 J Physiol. 2007 May 15;581(Pt 1):1-2. doi: 10.1113/jphysiol.2007.130732.
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,,,,,channel blockers,molecular_target,NMDA receptor,target,True,10.1113/jphysiol.2006.124958,Subunit‐specific mechanisms and proton sensitivity of NMDA receptor channel block,compound_target,not_applicable,not_reported,channel blocker,pK(a) determination,,channel blocker,Other,,,not_applicable,not_reported,not_reported,in_vitro,Shashank M. Dravid; Kevin Erreger; Hongjie Yuan; Katherine Nicholson; Phuong Le; Polina Lyuboslavsky; Antoine Almonte; Ernest Murray; Cara Mosley; Jeremy Barber,2007,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,Determination of pK(a) values for channel blockers suggests that the ionization of ketamine but not of other blockers can influence its pH-dependent potency.,abstract_only,abstract,abstract,pK(a) determination,NIDA NIH HHS | PHS HHS | NINDS NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,The Journal of Physiology,journal-article,2007-02-16,0022-3751,1469-7793,Wiley,"Animals | Cell Line | Dizocilpine Maleate / pharmacology | Electrophysiology | Excitatory Amino Acid Antagonists / pharmacology | Humans | Hydrogen-Ion Concentration | Ion Channel Gating | Ion Channels / antagonists & inhibitors | Ion Channels / drug effects | Ion Channels / physiology | Male | Mice | Mice, Inbred C57BL | Patch-Clamp Techniques | Protons | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology | Recombinant Proteins / antagonists & inhibitors | Stereoisomerism | Xenopus laevis",NIDA NIH HHS | PHS HHS | NINDS NIH HHS,R01 DA001442 | R01-01442 | DA-07218 | R01-NS36777,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,label,label,Ketamine,NMDA receptor,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,,,,10.1113/jphysiol.2007.130732,CommentIn PMID:17331982 J Physiol. 2007 May 15;581(Pt 1):1-2. doi: 10.1113/jphysiol.2007.130732.
compound_unmapped,compound `(-)MK-801` did not match registry,(-)MK-801,NR1/NR2A receptor,,,,,,,,pH-dependent block of NR1/NR2A,molecular_target,NR1/NR2A receptor,target,True,10.1113/jphysiol.2006.124958,Subunit‐specific mechanisms and proton sensitivity of NMDA receptor channel block,compound_target,not_applicable,not_reported,blocker,kinetic modelling and single channel studies,electrophysiology,blocker,Other,increased association rate,,not_applicable,not_reported,not_reported,in_vitro,Shashank M. Dravid; Kevin Erreger; Hongjie Yuan; Katherine Nicholson; Phuong Le; Polina Lyuboslavsky; Antoine Almonte; Ernest Murray; Cara Mosley; Jeremy Barber,2007,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,Kinetic modelling and single channel studies suggest that the pH-dependent block of NR1/NR2A by (-)MK-801 but not (+)MK-801 reflects an increase in the MK-801 association rate even though protons reduce channel open probability and thus MK-801 access to its binding site.,abstract_only,abstract,abstract,kinetic modelling and single channel studies,NIDA NIH HHS | PHS HHS | NINDS NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,The Journal of Physiology,journal-article,2007-02-16,0022-3751,1469-7793,Wiley,"Animals | Cell Line | Dizocilpine Maleate / pharmacology | Electrophysiology | Excitatory Amino Acid Antagonists / pharmacology | Humans | Hydrogen-Ion Concentration | Ion Channel Gating | Ion Channels / antagonists & inhibitors | Ion Channels / drug effects | Ion Channels / physiology | Male | Mice | Mice, Inbred C57BL | Patch-Clamp Techniques | Protons | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology | Recombinant Proteins / antagonists & inhibitors | Stereoisomerism | Xenopus laevis",NIDA NIH HHS | PHS HHS | NINDS NIH HHS,R01 DA001442 | R01-01442 | DA-07218 | R01-NS36777,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,,(-)MK-801,NR1/NR2A receptor,,,{},{},,0.0,,,,10.1113/jphysiol.2007.130732,CommentIn PMID:17331982 J Physiol. 2007 May 15;581(Pt 1):1-2. doi: 10.1113/jphysiol.2007.130732.
compound_unmapped,"compound `2,5-Dimethoxy-4-substituted phenylisopropylamines` did not match registry","2,5-Dimethoxy-4-substituted phenylisopropylamines",5-HT2A receptor,,,5-HT2A,,,,,"2,5-Dimethoxy-4-substituted phenylisopropylamines",molecular_target,5-HT2A receptor,target,True,10.1124/jpet.106.117507,Functional Selectivity of Hallucinogenic Phenethylamine and Phenylisopropylamine Derivatives at Human 5-Hydroxytryptamine (5-HT)2A and 5-HT2C Receptors,compound_target,not_applicable,not_reported,agonist,receptor binding/functional assay,receptor binding/functional assay,agonist,,,,not_applicable,human,not_reported,in_vitro,Pablo R. Moya; Kelly A. Berg; Manuel A. Gutiérrez-Hernandez; Patricio Sáez-Briones; Miguel Reyes-Parada; Bruce K. Cassels; William P. Clarke,2007,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"2,5-Dimethoxy-4-substituted phenylisopropylamines and phenethylamines are 5-hydroxytryptamine (serotonin) (5-HT)(2A/2C) agonists. The former are partial to full agonists, whereas the latter are partial to weak agonists.",abstract_only,abstract,abstract,in vitro study,NIGMS NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-03-03,0022-3565,1521-0103,Elsevier BV,"DOM 2,5-Dimethoxy-4-Methylamphetamine / analogs & derivatives | DOM 2,5-Dimethoxy-4-Methylamphetamine / pharmacology | Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Behavior, Animal / drug effects | CHO Cells | Cricetinae | Cricetulus | Hallucinogens / pharmacology | Humans | Inositol Phosphates / metabolism | Male | Mescaline / analogs & derivatives | Mescaline / pharmacology | Motor Activity / drug effects | Phenethylamines / pharmacology | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / genetics | Receptor, Serotonin, 5-HT2A / physiology | Receptor, Serotonin, 5-HT2C / genetics | Receptor, Serotonin, 5-HT2C / physiology | Serotonin 5-HT2 Receptor Agonists | Signal Transduction / drug effects | Transfection",NIGMS NIH HHS,GM 56852,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,target_variant,"2,5-Dimethoxy-4-substituted phenylisopropylamines",5-HT2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,not_reported,,,
compound_unmapped,"compound `2,5-Dimethoxy-4-substituted phenethylamines` did not match registry","2,5-Dimethoxy-4-substituted phenethylamines",5-HT2A receptor,,,5-HT2A,,,,,"2,5-Dimethoxy-4-substituted phenethylamines",molecular_target,5-HT2A receptor,target,True,10.1124/jpet.106.117507,Functional Selectivity of Hallucinogenic Phenethylamine and Phenylisopropylamine Derivatives at Human 5-Hydroxytryptamine (5-HT)2A and 5-HT2C Receptors,compound_target,not_applicable,not_reported,agonist,receptor binding/functional assay,receptor binding/functional assay,agonist,,,,not_applicable,human,not_reported,in_vitro,Pablo R. Moya; Kelly A. Berg; Manuel A. Gutiérrez-Hernandez; Patricio Sáez-Briones; Miguel Reyes-Parada; Bruce K. Cassels; William P. Clarke,2007,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"2,5-Dimethoxy-4-substituted phenylisopropylamines and phenethylamines are 5-hydroxytryptamine (serotonin) (5-HT)(2A/2C) agonists. The former are partial to full agonists, whereas the latter are partial to weak agonists.",abstract_only,abstract,abstract,in vitro study,NIGMS NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-03-03,0022-3565,1521-0103,Elsevier BV,"DOM 2,5-Dimethoxy-4-Methylamphetamine / analogs & derivatives | DOM 2,5-Dimethoxy-4-Methylamphetamine / pharmacology | Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Behavior, Animal / drug effects | CHO Cells | Cricetinae | Cricetulus | Hallucinogens / pharmacology | Humans | Inositol Phosphates / metabolism | Male | Mescaline / analogs & derivatives | Mescaline / pharmacology | Motor Activity / drug effects | Phenethylamines / pharmacology | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / genetics | Receptor, Serotonin, 5-HT2A / physiology | Receptor, Serotonin, 5-HT2C / genetics | Receptor, Serotonin, 5-HT2C / physiology | Serotonin 5-HT2 Receptor Agonists | Signal Transduction / drug effects | Transfection",NIGMS NIH HHS,GM 56852,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,target_variant,"2,5-Dimethoxy-4-substituted phenethylamines",5-HT2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,not_reported,,,
compound_unmapped,"compound `2,5-Dimethoxy-4-substituted phenylisopropylamines` did not match registry","2,5-Dimethoxy-4-substituted phenylisopropylamines",5-HT2C receptor,,,5-HT2C,,,,,"2,5-Dimethoxy-4-substituted phenylisopropylamines",molecular_target,5-HT2C receptor,target,True,10.1124/jpet.106.117507,Functional Selectivity of Hallucinogenic Phenethylamine and Phenylisopropylamine Derivatives at Human 5-Hydroxytryptamine (5-HT)2A and 5-HT2C Receptors,compound_target,not_applicable,not_reported,partial agonist,PLA2 and PLC responses,functional assay,partial agonist,,,,not_applicable,human,Chinese hamster ovary-K1 cells,in_vitro,Pablo R. Moya; Kelly A. Berg; Manuel A. Gutiérrez-Hernandez; Patricio Sáez-Briones; Miguel Reyes-Parada; Bruce K. Cassels; William P. Clarke,2007,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"2,5-Dimethoxy-4-substituted phenylisopropylamines and phenethylamines are 5-hydroxytryptamine (serotonin) (5-HT)(2A/2C) agonists. The former are partial to full agonists, whereas the latter are partial to weak agonists. At the 5-HT(2C) receptor, most compounds were partial agonists for both pathways.",abstract_only,abstract,abstract,in vitro study,NIGMS NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-03-03,0022-3565,1521-0103,Elsevier BV,"DOM 2,5-Dimethoxy-4-Methylamphetamine / analogs & derivatives | DOM 2,5-Dimethoxy-4-Methylamphetamine / pharmacology | Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Behavior, Animal / drug effects | CHO Cells | Cricetinae | Cricetulus | Hallucinogens / pharmacology | Humans | Inositol Phosphates / metabolism | Male | Mescaline / analogs & derivatives | Mescaline / pharmacology | Motor Activity / drug effects | Phenethylamines / pharmacology | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / genetics | Receptor, Serotonin, 5-HT2A / physiology | Receptor, Serotonin, 5-HT2C / genetics | Receptor, Serotonin, 5-HT2C / physiology | Serotonin 5-HT2 Receptor Agonists | Signal Transduction / drug effects | Transfection",NIGMS NIH HHS,GM 56852,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,target_variant,"2,5-Dimethoxy-4-substituted phenylisopropylamines",5-HT2C receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",5-HT2C,1.0,,not_reported,,,
compound_unmapped,"compound `2,5-Dimethoxy-4-substituted phenethylamines` did not match registry","2,5-Dimethoxy-4-substituted phenethylamines",5-HT2C receptor,,,5-HT2C,,,,,"2,5-Dimethoxy-4-substituted phenethylamines",molecular_target,5-HT2C receptor,target,True,10.1124/jpet.106.117507,Functional Selectivity of Hallucinogenic Phenethylamine and Phenylisopropylamine Derivatives at Human 5-Hydroxytryptamine (5-HT)2A and 5-HT2C Receptors,compound_target,not_applicable,not_reported,partial agonist,PLA2 and PLC responses,functional assay,partial agonist,,,,not_applicable,human,Chinese hamster ovary-K1 cells,in_vitro,Pablo R. Moya; Kelly A. Berg; Manuel A. Gutiérrez-Hernandez; Patricio Sáez-Briones; Miguel Reyes-Parada; Bruce K. Cassels; William P. Clarke,2007,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"2,5-Dimethoxy-4-substituted phenylisopropylamines and phenethylamines are 5-hydroxytryptamine (serotonin) (5-HT)(2A/2C) agonists. The former are partial to full agonists, whereas the latter are partial to weak agonists. At the 5-HT(2C) receptor, most compounds were partial agonists for both pathways.",abstract_only,abstract,abstract,in vitro study,NIGMS NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-03-03,0022-3565,1521-0103,Elsevier BV,"DOM 2,5-Dimethoxy-4-Methylamphetamine / analogs & derivatives | DOM 2,5-Dimethoxy-4-Methylamphetamine / pharmacology | Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Behavior, Animal / drug effects | CHO Cells | Cricetinae | Cricetulus | Hallucinogens / pharmacology | Humans | Inositol Phosphates / metabolism | Male | Mescaline / analogs & derivatives | Mescaline / pharmacology | Motor Activity / drug effects | Phenethylamines / pharmacology | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / genetics | Receptor, Serotonin, 5-HT2A / physiology | Receptor, Serotonin, 5-HT2C / genetics | Receptor, Serotonin, 5-HT2C / physiology | Serotonin 5-HT2 Receptor Agonists | Signal Transduction / drug effects | Transfection",NIGMS NIH HHS,GM 56852,eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,target_variant,"2,5-Dimethoxy-4-substituted phenethylamines",5-HT2C receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",5-HT2C,1.0,,not_reported,,,
