claim_type,compound,target,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_target,Ketamine,N-methyl-D-aspartate receptor,NMDA receptor antagonist,molecular_target,visceral pain hypersensitivity,NMDA receptor,target,True,not_applicable,antagonist,in vivo functional antagonism,functional assay,antagonist,,,,not_applicable,human,human subjects,clinical,10.1053/j.gastro.2003.11.047,,The development and maintenance of human visceral pain hypersensitivity is dependent on the N-methyl-d-aspartate receptor,Robert Paul Willert; Clifford J. Woolf; Anthony Robert Hobson; Claire Delaney; David G. Thompson; Qasim Aziz,2004,Gastroenterology,journal-article,,2004-02-25,0016-5085,1528-0012,Elsevier BV,"Adult | Area Under Curve | Attention / drug effects | Cross-Over Studies | Double-Blind Method | Electric Stimulation | Esophagus | Excitatory Amino Acid Antagonists / adverse effects | Excitatory Amino Acid Antagonists / pharmacology | Foot | Humans | Hydrochloric Acid / pharmacology | Hyperalgesia / etiology | Hyperalgesia / physiopathology | Hyperalgesia / prevention & control | Ketamine / adverse effects | Ketamine / pharmacology | Pain Threshold / drug effects | Receptors, N-Methyl-D-Aspartate / metabolism | Viscera",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,"randomized, double-blind, placebo-controlled, crossover design",,,,,,,,,,,,,,,Ketamine (NMDA receptor antagonist),,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,Ketamine,mitochondrial pathway,mitochondrial pathway,pathway_or_process,not_applicable,mitochondrial pathway,none,False,"This is a pathway, not a specific molecular target.",induces apoptosis via,apoptosis assay; metabolic activity assay; caspase activation assay,cellular assay,induces apoptosis via,,,,not_applicable,Human,human Jurkat T-lymphoma cells; human neuroblastoma cells (SHEP),in_vitro,10.1093/bja/aeq169,,Ketamine induces apoptosis via the mitochondrial pathway in human lymphocytes and neuronal cells,S Braun; N Gaza; R Werdehausen; H Hermanns; I Bauer; M.E. Durieux; M.W. Hollmann; M.F. Stevens,2010,British Journal of Anaesthesia,journal-article,,2010-07-21,0007-0912,1471-6771,Elsevier BV,"Anesthetics, Dissociative / pharmacology | Apoptosis / drug effects | Apoptosis / physiology | Dose-Response Relationship, Drug | Humans | Jurkat Cells | Ketamine / pharmacology | Mitochondria / drug effects | Mitochondria / physiology | Necrosis | Neurons / drug effects | Neurons / pathology | Signal Transduction / drug effects | Signal Transduction / physiology | T-Lymphocytes / drug effects | T-Lymphocytes / pathology | Tumor Cells, Cultured",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,in vitro study,,,,,,,,,,,,,,,"Ketamine at millimolar concentrations induces apoptosis via the mitochondrial pathway, independent of death receptor signalling. Cell lines with alterations of the mitochondrial pathway of apoptosis were protected against ketamine-induced apoptosis",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,psilocybin analogs,"5-HT1A, 5-HT2A, 5-HT2B, 5-HT2C receptors","5‐HT 1A , 5‐HT 2A , 5‐HT 2B , and 5‐HT 2C subtypes",molecular_target,not_applicable,"5-HT1A, 5-HT2A, 5-HT2B, 5-HT2C receptors",target,True,not_reported,binding,receptor screening,binding assay,binding,Other,low to mid,nM,not_applicable,not_reported,not_reported,in_vitro,10.1096/fasebj.2022.36.s1.r3639,,Receptor binding profiles and behavioral effects of psilocybin analogs,Grant C. Glatfelter; David R. Manke; Andrew R. Chadayne; Michael H. Baumann,2022,The FASEB Journal,journal-article,,2022-05,0892-6638,1530-6860,Wiley,,,,,,,,,en,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,in vitro receptor screening,,,,,,,,,,,,,,,"The in vitro receptor screening results revealed that all psilocybin analogs have low to mid nM affinities for 5‐HT 1A , 5‐HT 2A , 5‐HT 2B , and 5‐HT 2C subtypes, as well as other 5‐HT receptors.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,psilacetin,5-HT2A receptor,5‐HT 2A receptors,molecular_target,not_applicable,5-HT2A receptor,target,True,not_reported,binding,pharmacological screening,binding assay,binding,Other,nM,nM,not_applicable,not_reported,not_reported,in_vitro,10.1096/fasebj.2022.36.s1.r3639,,Receptor binding profiles and behavioral effects of psilocybin analogs,Grant C. Glatfelter; David R. Manke; Andrew R. Chadayne; Michael H. Baumann,2022,The FASEB Journal,journal-article,,2022-05,0892-6638,1530-6860,Wiley,,,,,,,,,en,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,pharmacological screening,,,,,,,,,,,,,,,"Perhaps more importantly, psilacetin may have psychedelic activity on its own based on pharmacological screening data showing nM binding affinity to 5‐HT 2A receptors.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,psilocybin,5-HT2A receptor,5‐HT 2A receptors,molecular_target,not_applicable,5-HT2A receptor,target,True,not_reported,agonist actions,head twitch response (HTR) reversal,functional assay,agonist actions,,,,not_applicable,mouse,male C57BL/6J mice,in_vivo,10.1096/fasebj.2022.36.s1.r3639,,Receptor binding profiles and behavioral effects of psilocybin analogs,Grant C. Glatfelter; David R. Manke; Andrew R. Chadayne; Michael H. Baumann,2022,The FASEB Journal,journal-article,,2022-05,0892-6638,1530-6860,Wiley,,,,,,,,,en,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,antagonist reversal experiment,,,,,,,,,,,,,,,"The HTRs induced by psilocybin, psilocin, and psilacetin (all 0.6 mg/kg s.c.) were blocked by pretreatment with the 5‐HT 2A antagonist M100907 (0.01 mg/kg s.c.), indicating the involvement of 5‐HT 2A receptors.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,psilocin,5-HT2A receptor,5‐HT 2A receptors,molecular_target,not_applicable,5-HT2A receptor,target,True,not_reported,agonist actions,head twitch response (HTR) reversal,functional assay,agonist actions,,,,not_applicable,mouse,male C57BL/6J mice,in_vivo,10.1096/fasebj.2022.36.s1.r3639,,Receptor binding profiles and behavioral effects of psilocybin analogs,Grant C. Glatfelter; David R. Manke; Andrew R. Chadayne; Michael H. Baumann,2022,The FASEB Journal,journal-article,,2022-05,0892-6638,1530-6860,Wiley,,,,,,,,,en,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,antagonist reversal experiment,,,,,,,,,,,,,,,"The HTRs induced by psilocybin, psilocin, and psilacetin (all 0.6 mg/kg s.c.) were blocked by pretreatment with the 5‐HT 2A antagonist M100907 (0.01 mg/kg s.c.), indicating the involvement of 5‐HT 2A receptors.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,psilacetin,5-HT2A receptor,5‐HT 2A receptors,molecular_target,not_applicable,5-HT2A receptor,target,True,not_reported,agonist actions,head twitch response (HTR) reversal,functional assay,agonist actions,,,,not_applicable,mouse,male C57BL/6J mice,in_vivo,10.1096/fasebj.2022.36.s1.r3639,,Receptor binding profiles and behavioral effects of psilocybin analogs,Grant C. Glatfelter; David R. Manke; Andrew R. Chadayne; Michael H. Baumann,2022,The FASEB Journal,journal-article,,2022-05,0892-6638,1530-6860,Wiley,,,,,,,,,en,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,antagonist reversal experiment,,,,,,,,,,,,,,,"The HTRs induced by psilocybin, psilocin, and psilacetin (all 0.6 mg/kg s.c.) were blocked by pretreatment with the 5‐HT 2A antagonist M100907 (0.01 mg/kg s.c.), indicating the involvement of 5‐HT 2A receptors.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,Dizocilpine,NMDA receptor,non-competitive N-methyl-D-aspartate (NMDA) antagonist,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,antagonist,behavioral assay,behavioral pharmacology,antagonist,,,,not_applicable,Rats,rats,in_vivo,10.1097/00008877-199902000-00006,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,1999,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,non-competitive N-methyl-D-aspartate (NMDA) antagonist dizocilpine,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,DOI,5HT2A receptor,5HT2A receptor against DOI,molecular_target,not_applicable,5-HT2A receptor,target,True,not_applicable,agonist,behavioral assay,behavioral pharmacology,agonist,,,,not_applicable,Rats,rats,in_vivo,10.1097/00008877-199902000-00006,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,1999,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,head shakes caused by the administration of the 5HT2A receptor against DOI,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,8-OH-DPAT,5HT1A receptor,5HT1A agonist 8-OH-DPAT,molecular_target,not_applicable,5-HT1A receptor,target,True,not_applicable,agonist,behavioral assay,behavioral pharmacology,agonist,,,,not_applicable,Rats,rats,in_vivo,10.1097/00008877-199902000-00006,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,1999,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,5HT1A agonist 8-OH-DPAT,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,Ketanserin,5HT2 receptor,5HT2 agonist ketanserin,molecular_target,not_applicable,5-HT2 receptor,target,True,not_applicable,agonist,behavioral assay,behavioral pharmacology,agonist,,,,not_applicable,Rats,rats,in_vivo,10.1097/00008877-199902000-00006,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,1999,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.8,True,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,inhibited by the 5HT2 agonist ketanserin,,,,Projected from extraction_v1; support=supported; confidence=0.8; needs_human_review=True
compound_target,SCH 23390,Dopamine D1 receptor,selective dopamine D1 and D2 receptor blockers SCH 23390,molecular_target,not_applicable,Dopamine D1 receptor,target,True,not_applicable,blocker,behavioral assay,behavioral pharmacology,blocker,,,,not_applicable,Rats,rats,in_vivo,10.1097/00008877-199902000-00006,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,1999,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,selective dopamine D1 and D2 receptor blockers SCH 23390 and (-)sulpiride,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,(-)sulpiride,Dopamine D2 receptor,selective dopamine D1 and D2 receptor blockers ... (-)sulpiride,molecular_target,not_applicable,Dopamine D2 receptor,target,True,not_applicable,blocker,behavioral assay,behavioral pharmacology,blocker,,,,not_applicable,Rats,rats,in_vivo,10.1097/00008877-199902000-00006,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,1999,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,selective dopamine D1 and D2 receptor blockers SCH 23390 and (-)sulpiride,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,CGP 43487,NMDA receptor,competitive NMDA receptor antagonist CGP 43487,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,antagonist,behavioral assay,behavioral pharmacology,antagonist,,,,not_applicable,Rats,rats,in_vivo,10.1097/00008877-199902000-00006,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,1999,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,competitive NMDA receptor antagonist CGP 43487,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,"(R,S)-ketamine",NMDA receptor,N-methyl-D-aspartate (NMDA) antagonist,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,antagonist,,,antagonist,,,,not_applicable,not_reported,not_reported,in_vitro,10.1101/2023.11.28.569043,,"( <i>R,S</i> )-ketamine’s rapid-acting antidepressant effects are modulated by NR2B-containing NMDA receptors on adult-born hippocampal neurons",Nicholas E. Bulthuis; Josephine C. McGowan; Liliana R. Ladner; Christina T. LaGamma; Sean C. Lim; Claire X. Shubeck; Rebecca A. Brachman; Ezra Sydnor; Ina P. Pavlova; Dong-oh Seo,2023,bioRxiv (Cold Spring Harbor Laboratory),posted-content,,2023-11-29,2692-8205,2692-8205,openRxiv,,,,,,,,,eng,,preprint,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,genetic ablation study,,,,,,,,,,,,,,,"( R,S )-ketamine, an N -methyl-D-aspartate (NMDA) antagonist",,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,"(R,S)-ketamine",NMDA receptor NR2B subunit,"NR2B expression on 6-week-old adult-born neurons is necessary for ( R,S )-ketamine's effects",molecular_target,not_applicable,NMDA receptor NR2B subunit,target,True,not_applicable,modulator,genetic ablation,functional assay,modulator,,,,not_applicable,mouse,adult-born hippocampal neurons (Nestin+ cells) in male and female mice,in_vivo,10.1101/2023.11.28.569043,,"( <i>R,S</i> )-ketamine’s rapid-acting antidepressant effects are modulated by NR2B-containing NMDA receptors on adult-born hippocampal neurons",Nicholas E. Bulthuis; Josephine C. McGowan; Liliana R. Ladner; Christina T. LaGamma; Sean C. Lim; Claire X. Shubeck; Rebecca A. Brachman; Ezra Sydnor; Ina P. Pavlova; Dong-oh Seo,2023,bioRxiv (Cold Spring Harbor Laboratory),posted-content,,2023-11-29,2692-8205,2692-8205,openRxiv,,,,,,,,,eng,,preprint,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,abstract_only,abstract_only,abstract,abstract,genetic ablation study,,,,,,,,,,,,,,,"In this study, we examined whether ( R,S )-ketamine's efficacy depends upon these adult-born hippocampal neurons using a genetic strategy to selectively ablate the NR2B subunit of the NMDAR from Nestin + cells. We report that in male mice, NR2B expression on 6-week-old adult-born neurons is necessary for ( R,S )-ketamine's effects... In female mice, NR2B expression is necessary for effects... In line with previous studies, these results suggest that 6-week-old adult-born hippocampal neurons expressing NR2B partially modulate ( R,S )-ketamine's rapid-acting effects.",,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,MDMA,NMDA receptor,NMDA receptors,molecular_target,not_applicable,NMDA receptor,target,True,not_reported,modulates rewarding effects,conditioned place preference,behavioral assay,modulates rewarding effects,,,,not_applicable,mouse,male mice,preclinical,10.1111/ejn.14190,,Role of <scp>NMDA</scp> and <scp>AMPA</scp> glutamatergic receptors in the effects of social defeat on the rewarding properties of <scp>MDMA</scp> in mice,M. P. García‐Pardo; J. Miñarro; M. Llansola; V. Felipo; M. A. Aguilar,2018,European Journal of Neuroscience,journal-article,,2018-10-02,0953-816X,1460-9568,Wiley,"Adrenergic Uptake Inhibitors / pharmacology | Animals | Conditioning, Psychological / drug effects | Conditioning, Psychological / physiology | Excitatory Amino Acid Antagonists / pharmacology | Male | Mice | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Receptors, AMPA / antagonists & inhibitors | Receptors, AMPA / metabolism | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / metabolism | Reward | Social Behavior | Stress, Psychological / metabolism | Stress, Psychological / psychology",conditioned place preference | drug addiction | glutamate receptor | stress,"Ministerio de Economía y Competitividad (MINECO) | Ministerio de Ciencia, Innovación y Universidades | Instituto de Salud Carlos III | Red de Trastornos Adictivos (RTA)","PSI2014-51847-R | PSI2017-83023 (AEI/FEDER, UE) | RD16/0017/0007",,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,"Control and memantine-treated groups developed place preference, but not defeated mice treated with saline or CNQX, suggesting that the blockade of NMDA receptors reversed the effects of social defeat.",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MDMA,AMPA receptor,"expression of AMPA receptor subunits, mainly GluA1",molecular_target,not_applicable,AMPA receptor,target,True,not_reported,decreased expression,membrane expression determination,molecular assay,decreased expression,,,,not_applicable,mouse,"male mice, striatum and hippocampus",preclinical,10.1111/ejn.14190,,Role of <scp>NMDA</scp> and <scp>AMPA</scp> glutamatergic receptors in the effects of social defeat on the rewarding properties of <scp>MDMA</scp> in mice,M. P. García‐Pardo; J. Miñarro; M. Llansola; V. Felipo; M. A. Aguilar,2018,European Journal of Neuroscience,journal-article,,2018-10-02,0953-816X,1460-9568,Wiley,"Adrenergic Uptake Inhibitors / pharmacology | Animals | Conditioning, Psychological / drug effects | Conditioning, Psychological / physiology | Excitatory Amino Acid Antagonists / pharmacology | Male | Mice | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Receptors, AMPA / antagonists & inhibitors | Receptors, AMPA / metabolism | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / metabolism | Reward | Social Behavior | Stress, Psychological / metabolism | Stress, Psychological / psychology",conditioned place preference | drug addiction | glutamate receptor | stress,"Ministerio de Economía y Competitividad (MINECO) | Ministerio de Ciencia, Innovación y Universidades | Instituto de Salud Carlos III | Red de Trastornos Adictivos (RTA)","PSI2014-51847-R | PSI2017-83023 (AEI/FEDER, UE) | RD16/0017/0007",,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,abstract_only,abstract_only,abstract,abstract,experimental study,,,,,,,,,,,,,,,"Social defeat decreased the expression of several subunits of NMDA and AMPA receptors, mainly GluN1 and GluA1.",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,"2,5-dimethoxy-4-bromoamphetamine",5-HT2A receptor,5-HT(2A) subtype,molecular_target,not_applicable,5-HT2A receptor,target,True,not_reported,agonist,whole cell recordings,electrophysiology,agonist,,,,not_applicable,"rat, mouse","rat and mouse brain slices, 5-HT(2A) receptor knockout mice",in_vitro,10.1111/j.1460-9568.2005.04307.x,,Serotonergic regulation of calcium‐activated potassium currents in rodent prefrontal cortex,Claudio Villalobos; Jean‐Claude Beique; Jay A. Gingrich; Rodrigo Andrade,2005,European Journal of Neuroscience,journal-article,,2005-09-01,0953-816X,1460-9568,Wiley,"Animals | Animals, Newborn | Cadmium / pharmacology | Calcium Channel Blockers / pharmacology | Drug Interactions | Fluorobenzenes / pharmacology | In Vitro Techniques | Male | Mice | Mice, Inbred C57BL | Mice, Knockout | Neurons / drug effects | Neurons / physiology | Piperidines / pharmacology | Potassium Channels, Calcium-Activated / physiology | Prefrontal Cortex / cytology | Prefrontal Cortex / physiology | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / deficiency | Serotonin / physiology | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology",,NIMH NIH HHS,MH 43985,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,abstract_only,abstract_only,abstract,abstract,in vitro electrophysiology,,,,,,,,,,,,,,,"Thus, alpha-methyl-5-HT and 2,5-dimethoxy-4-bromoamphetamine (DOB) mimic the effect of 5-HT and the effect of these agonists is blocked by MDL 100 907. Similarly, administration of alpha-methyl-5-HT is without effect in slices derived from 5-HT(2A) receptor knockout mice.",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
