study_doi,dataset,extraction_scope,best_llm_relevance,included_from_runs,screening_record_count,readiness_status,extraction_input_tier,fulltext_ready,fulltext_artifact_path,fulltext_char_count,has_abstract,pdf_local_path,pdf_download_status,study_title,study_year,authors,study_journal,publication_type,publication_date,pmid,pmcid
10.1124/jpet.107.120600,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Mice with Decreased Cerebral Dopamine Function following a Neurotoxic Dose of MDMA (3,4-Methylenedioxymethamphetamine, “Ecstasy”) Exhibit Increased Ethanol Consumption and Preference",2007,Maria Izco; Ivanny Marchant; Isabel Escobedo; Ines Peraile; Mercedes Delgado; Alejandro Higuera-Matas; Oscar Olias; Emilio Ambrosio; Esther O’Shea; M. Isabel Colado,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-05-26,17526809,
10.1124/jpet.107.122317,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Agonist Induced-Phosphorylation of Gα11 Protein Reduces Coupling to 5-HT2A Receptors,2007,Ju Shi; Katerina J. Damjanoska; Rakesh K. Singh; Gonzalo A. Carrasco; Francisca Garcia; Angela J. Grippo; Michelle Landry; Nicole R. Sullivan; George Battaglia; Nancy A. Muma,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-07-24,17646429,
10.1124/jpet.107.123836,mechanistic,psychedelic_compound_x_target,uncertain,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Pharmacological Characterization of Glycine-Activated Currents in HEK 293 Cells Expressing N-Methyl-D-aspartate NR1 and NR3 Subunits,2007,C. Thetford Smothers; John J. Woodward,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-05-15,17502428,
10.1124/jpet.107.125500,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,A Select Set of Opioid Ligands Induce Up-Regulation by Promoting the Maturation and Stability of the Rat κ-Opioid Receptor in Human Embryonic Kidney 293 Cells,2007,Kenneth M. Wannemacher; Prem N. Yadav; Richard D. Howells,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-08-25,17720886,
10.1124/jpet.107.126169,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"3,4-Methylenedioxymethamphetamine- and 8-Hydroxy-2-di-n-propylamino-tetralin-Induced Hypothermia: Role and Location of 5-Hydroxytryptamine 1A Receptors",2007,Daniel E. Rusyniak; Maria V. Zaretskaia; Dmitry V. Zaretsky; Joseph A. DiMicco,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-08-17,17702902,
10.1124/jpet.107.129023,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,N-Methylacetamide Analog of Salvinorin A: A Highly Potent and Selective κ-Opioid Receptor Agonist with Oral Efficacy,2007,Cécile Béguin; David N. Potter; Jennifer A. DiNieri; Thomas A. Munro; Michele R. Richards; Tracie A. Paine; Loren Berry; Zhiyang Zhao; Bryan L. Roth; Wei Xu,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-10-19,17951511,
10.1124/jpet.107.129056,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Pharmacological Interaction between 3,4-Methylenedioxymethamphetamine (Ecstasy) and Paroxetine: Pharmacological Effects and Pharmacokinetics",2007,Magí Farré; Sergio Abanades; Pere N. Roset; Ana M. Peiró; Marta Torrens; Bryan O’Mathúna; Mireia Segura; Rafael de la Torre,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-09-22,17890444,
10.1124/jpet.107.130625,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Discriminative Stimulus Effects of 1-(2,5-Dimethoxy-4-methylphenyl)-2-aminopropane in Rhesus Monkeys",2007,Jun-Xu Li; Kenner C. Rice; Charles P. France,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-11-10,17993605,
10.1124/jpet.107.132142,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,2-Methoxymethyl-Salvinorin B Is a Potent κ Opioid Receptor Agonist with Longer Lasting Action in Vivo Than Salvinorin A,2007,Yulin Wang; Yong Chen; Wei Xu; David Y.W. Lee; Zhongze Ma; Scott M. Rawls; Alan Cowan; Lee-Yuan Liu-Chen,Journal of Pharmacology and Experimental Therapeutics,journal-article,2007-12-19,18089845,PMC2519046
10.1124/jpet.108.139337,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"MDMA (3,4-Methylenedioxymethamphetamine)-Mediated Distortion of Somatosensory Signal Transmission and Neurotransmitter Efflux in the Ventral Posterior Medial Thalamus",2008,M.A. Starr; M.E. Page; B.D. Waterhouse,Journal of Pharmacology and Experimental Therapeutics,journal-article,2008-07-08,18606872,
10.1124/jpet.108.140079,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"The Effects of Herkinorin, the First μ-Selective Ligand from a Salvinorin A-Derived Scaffold, in a Neuroendocrine Biomarker Assay in Nonhuman Primates",2008,Eduardo R. Butelman; Szymon Rus; Denise S. Simpson; Angela Wolf; Thomas E. Prisinzano; Mary Jeanne Kreek,Journal of Pharmacology and Experimental Therapeutics,journal-article,2008-07-02,18593955,PMC2614932
10.1124/jpet.108.145342,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_108_145342.json,99327,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.108.145342__e3784f6519.pdf,already_present,Unconditioned Behavioral Effects of the Powerful κ-Opioid Hallucinogen Salvinorin A in Nonhuman Primates: Fast Onset and Entry into Cerebrospinal Fluid,2008,Eduardo R. Butelman; Thomas E. Prisinzano; Haiteng Deng; Szymon Rus; Mary Jeanne Kreek,Journal of Pharmacology and Experimental Therapeutics,journal-article,2008-11-11,19001155,PMC2682281
10.1124/jpet.108.145458,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_108_145458.json,61131,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.108.145458__0c8f860b36.pdf,already_present,"Discriminative Stimulus Effects of 1-(2,5-Dimethoxy-4-Methylphenyl)-2-Aminopropane in Rhesus Monkeys: Antagonism and Apparent p A2 Analyses",2008,Jun-Xu Li; Kenner C. Rice; Charles P. France,Journal of Pharmacology and Experimental Therapeutics,journal-article,2008-12-20,19098164,PMC2682264
10.1124/jpet.109.157560,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_109_157560.json,84070,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.109.157560__6ce5976179.pdf,already_present,"Discriminative Stimulus Effects of 1-(2,5-Dimethoxy-4-methylphenyl)-2-aminopropane (DOM), Ketanserin, and (R)-(+)-α-(2,3-Dimethoxyphenyl)-1-[2-(4-fluorophenyl)ethyl]-4-pipidinemethanol (MDL100907) in Rats",2009,Jun-Xu Li; Alison Unzeitig; Martin A. Javors; Kenner C. Rice; Wouter Koek; Charles P. France,Journal of Pharmacology and Experimental Therapeutics,journal-article,2009-08-18,19687292,PMC2775261
10.1124/jpet.109.159947,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_109_159947.json,84430,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.109.159947__64e98821cc.pdf,already_present,5-Hydroxytryptamine Receptor Stimulation of Mitochondrial Biogenesis,2009,Kyle A. Rasbach; Jason A. Funk; Tamilselvan Jayavelu; Peter T. Green; Rick G. Schnellmann,Journal of Pharmacology and Experimental Therapeutics,journal-article,2009-10-30,19875674,PMC2812119
10.1124/jpet.109.163451,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"Differential Effects of Serotonin 5-HT1A Receptor Agonists on the Discriminative Stimulus Effects of the 5-HT2A Receptor Agonist 1-(2,5-Dimethoxy-4-methylphenyl)-2-aminopropane in Rats and Rhesus Monkeys",2010,Jun-Xu Li; Wouter Koek; Kenner C. Rice; Charles P. France,Journal of Pharmacology and Experimental Therapeutics,journal-article,2010-01-07,20053932,PMC2846017
10.1124/jpet.110.166595,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_110_166595.json,110154,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.110.166595__f62e1c89de.pdf,downloaded,"Endocrine and Neurochemical Effects of 3,4-Methylenedioxymethamphetamine and Its Stereoisomers in Rhesus Monkeys",2010,K.S. Murnane; W.E. Fantegrossi; J.R. Godfrey; M.L. Banks; L.L. Howell,Journal of Pharmacology and Experimental Therapeutics,journal-article,2010-05-14,20466795,PMC2913775
10.1124/jpet.110.167320,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_110_167320.json,94410,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.110.167320__adcfb8aced.pdf,already_present,Dopamine Uptake Inhibitors but Not Dopamine Releasers Induce Greater Increases in Motor Behavior and Extracellular Dopamine in Adolescent Rats Than in Adult Male Rats,2010,Q. David Walker; Sarah E. Morris; Andrew E. Arrant; Jacqueline M. Nagel; Sarah Parylak; Guiying Zhou; Joseph M. Caster; Cynthia M. Kuhn,Journal of Pharmacology and Experimental Therapeutics,journal-article,2010-07-07,20605908,PMC2957786
10.1124/jpet.110.172247,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_110_172247.json,85107,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.110.172247__9d44cf95e5.pdf,already_present,"Interaction of 5-HT2A and 5-HT2C Receptors in R(−)-2,5-Dimethoxy-4-iodoamphetamine-Elicited Head Twitch Behavior in Mice",2010,W.E. Fantegrossi; J. Simoneau; M.S. Cohen; S.M. Zimmerman; C.M. Henson; K.C. Rice; J.H. Woods,Journal of Pharmacology and Experimental Therapeutics,journal-article,2010-09-22,20858706,PMC2993545
10.1124/jpet.110.173880,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Awake Rat Pharmacological Magnetic Resonance Imaging as a Translational Pharmacodynamic Biomarker: Metabotropic Glutamate 2/3 Agonist Modulation of Ketamine-Induced Blood Oxygenation Level Dependence Signals,2010,Chih-Liang Chin; Jaymin Upadhyay; Gerard J. Marek; Scott J. Baker; Min Zhang; Mario Mezler; Gerard B. Fox; Mark Day,Journal of Pharmacology and Experimental Therapeutics,journal-article,2010-12-21,21172908,
10.1124/jpet.111.179572,mechanistic,psychedelic_compound_x_target,uncertain,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Characterization of Vabicaserin (SCA-136), a Selective 5-Hydroxytryptamine 2C Receptor Agonist",2011,John Dunlop; Stephanie W. Watts; James E. Barrett; Joseph Coupet; Boyd Harrison; Hossein Mazandarani; Stanley Nawoschik; Menelas N. Pangalos; Siva Ramamoorthy; Lee Schechter,Journal of Pharmacology and Experimental Therapeutics,journal-article,2011-03-15,21402690,
10.1124/jpet.111.179606,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Toward Selective Drug Development for the Human 5-Hydroxytryptamine 1E Receptor: A Comparison of 5-Hydroxytryptamine 1E and 1F Receptor Structure-Affinity Relationships,2011,Michael T. Klein; Małgorzata Dukat; Richard A. Glennon; Milt Teitler,Journal of Pharmacology and Experimental Therapeutics,journal-article,2011-03-22,21422162,PMC3101003
10.1124/jpet.111.179705,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_111_179705.json,87412,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.111.179705__6084179c2b.pdf,already_present,Abuse Liability Profile of Three Substituted Tryptamines,2011,Michael B. Gatch; Michael J. Forster; Aaron Janowsky; Amy J. Eshleman,Journal of Pharmacology and Experimental Therapeutics,journal-article,2011-04-08,21474568,PMC3126641
10.1124/jpet.111.185728,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_111_185728.json,94992,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.111.185728__492bb30bab.pdf,already_present,"Effects of Repeated 3,4-Methylenedioxymethamphetamine Administration on Neurotransmitter Efflux and Sensory-Evoked Discharge in the Ventral Posterior Medial Thalamus",2011,M.A. Starr; M.E. Page; B.D. Waterhouse,Journal of Pharmacology and Experimental Therapeutics,journal-article,2011-10-08,21984836,PMC3251029
10.1124/jpet.111.186783,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Effects of Peripherally Restricted κ Opioid Receptor Agonists on Pain-Related Stimulation and Depression of Behavior in Rats,2011,S. Stevens Negus; Robert O’Connell; Ember Morrissey; Kejun Cheng; Kenner C. Rice,Journal of Pharmacology and Experimental Therapeutics,journal-article,2011-12-01,22128346,PMC3286312
10.1124/jpet.113.208637,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_113_208637.json,127859,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.113.208637__5f855af302.pdf,already_present,Molecular Pharmacology and Ligand Docking Studies Reveal a Single Amino Acid Difference between Mouse and Human Serotonin 5-HT2A Receptors That Impacts Behavioral Translation of Novel 4-Phenyl-2-dimethylaminotetralin Ligands,2013,Clinton E. Canal; Tania Cordova-Sintjago; Yue Liu; Myong S. Kim; Drake Morgan; Raymond G. Booth,Journal of Pharmacology and Experimental Therapeutics,journal-article,2013-10-01,24080681,PMC3836315
10.1124/jpet.113.211185,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"mGluR5 Antagonist-Induced Psychoactive Properties: MTEP Drug Discrimination, a Pharmacologically Selective Non–NMDA Effect with Apparent Lack of Reinforcing Properties",2014,Michael D.B. Swedberg; Maria Ellgren; Patrick Raboisson,Journal of Pharmacology and Experimental Therapeutics,journal-article,2014-01-29,24472725,
10.1124/jpet.114.213959,mechanistic,psychedelic_compound_x_target,uncertain,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,The [18F]FDG μPET Readout of a Brain Activation Model to Evaluate the Metabotropic Glutamate Receptor 2 Positive Allosteric Modulator JNJ-42153605,2014,Tine Wyckhuys; Leonie wyffels; Xavier Langlois; Mark Schmidt; Sigrid Stroobants; Steven Staelens,Journal of Pharmacology and Experimental Therapeutics,journal-article,2014-06-01,24898267,
10.1124/jpet.114.214288,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Differential Substitution for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine and Methylphenidate in Rats",2014,Tomohisa Mori; Naoki Uzawa; Haruyo Kazawa; Hirohiko Watanabe; Ayano Mochizuki; Masahiro Shibasaki; Kazumi Yoshizawa; Kimio Higashiyama; Tsutomu Suzuki,Journal of Pharmacology and Experimental Therapeutics,journal-article,2014-06-01,24917544,
10.1124/jpet.114.219337,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_114_219337.json,91360,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.114.219337__8c00a02a9a.pdf,already_present,Tolerance and Cross-Tolerance to Head Twitch Behavior Elicited by Phenethylamine- and Tryptamine-Derived Hallucinogens in Mice,2014,Douglas A. Smith; Jessica M. Bailey; Diarria Williams; William E. Fantegrossi,Journal of Pharmacology and Experimental Therapeutics,journal-article,2014-10-01,25271256,PMC4309922
10.1124/jpet.114.222356,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Interactions between Bupropion and 3,4-Methylenedioxymethamphetamine in Healthy Subjects",2015,Yasmin Schmid; Anna Rickli; Antonia Schaffner; Urs Duthaler; Eric Grouzmann; Cédric M. Hysek; Matthias E. Liechti,Journal of Pharmacology and Experimental Therapeutics,journal-article,2015-02-06,25655950,
10.1124/jpet.115.225664,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"The Prodrug 4-Chlorokynurenine Causes Ketamine-Like Antidepressant Effects, but Not Side Effects, by NMDA/GlycineB-Site Inhibition",2015,Panos Zanos; Sean C. Piantadosi; Hui-Qiu Wu; Heather J. Pribut; Matthew J. Dell; Adem Can; H. Ralph Snodgrass; Carlos A. Zarate; Robert Schwarcz; Todd D. Gould,Journal of Pharmacology and Experimental Therapeutics,journal-article,2015-08-12,26265321,PMC4576668
10.1124/jpet.115.225896,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Functional Selectivity of Kappa Opioid Receptor Agonists in Peripheral Sensory Neurons,2015,Raehannah J. Jamshidi; Blaine A. Jacobs; Laura C. Sullivan; Teresa A. Chavera; Rachel M. Saylor; Thomas E. Prisinzano; William P. Clarke; Kelly A. Berg,Journal of Pharmacology and Experimental Therapeutics,journal-article,2015-08-22,26297384,PMC4613959
10.1124/jpet.115.228395,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_115_228395.json,106720,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.115.228395__0c8b8f03b2.pdf,already_present,5-HT2 Receptor Regulation of Mitochondrial Genes: Unexpected Pharmacological Effects of Agonists and Antagonists,2016,Jennifer L. Harmon; Lauren P. Wills; Caitlin E. McOmish; Elena Y. Demireva; Jay A. Gingrich; Craig C. Beeson; Rick G. Schnellmann,Journal of Pharmacology and Experimental Therapeutics,journal-article,2016-01-20,26787771,PMC4809314
10.1124/jpet.115.230391,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_115_230391.json,153655,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.115.230391__cff2f21e5a.pdf,already_present,GluN2D N-Methyl-d-Aspartate Receptor Subunit Contribution to the Stimulation of Brain Activity and Gamma Oscillations by Ketamine: Implications for Schizophrenia,2015,Kiran Sapkota; Zhihao Mao; Paul Synowicki; Dillon Lieber; Meng Liu; Tsuneya Ikezu; Vivek Gautam; Daniel T. Monaghan,Journal of Pharmacology and Experimental Therapeutics,journal-article,2015-12-17,26675679,PMC4767398
10.1124/jpet.116.234146,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Integrated Strategy for Use of Positron Emission Tomography in Nonhuman Primates to Confirm Multitarget Occupancy of Novel Psychotropic Drugs: An Example with AZD3676,2016,Katarina Varnäs; Anders Juréus; Peter Johnström; Charlotte Ahlgren; Pär Schött; Magnus Schou; Susanne Gruber; Eva Jerning; Jonas Malmborg; Christer Halldin,Journal of Pharmacology and Experimental Therapeutics,journal-article,2016-07-12,27402278,
10.1124/jpet.116.235838,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_116_235838.json,144469,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.116.235838__01de60895b.pdf,already_present,"Effects of Ketamine and Ketamine Metabolites on Evoked Striatal Dopamine Release, Dopamine Receptors, and Monoamine Transporters",2016,Adem Can; Panos Zanos; Ruin Moaddel; Hye Jin Kang; Katinia S.S. Dossou; Irving W. Wainer; Joseph F. Cheer; Douglas O. Frost; Xi-Ping Huang; Todd D. Gould,Journal of Pharmacology and Experimental Therapeutics,journal-article,2016-07-28,27469513,PMC5034706
10.1124/jpet.116.236349,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_116_236349.json,132430,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.116.236349__492442b375.pdf,already_present,"Structure-Activity Relationships of Substituted Cathinones, with Transporter Binding, Uptake, and Release",2016,Amy J. Eshleman; Katherine M. Wolfrum; John F. Reed; Sunyoung O. Kim; Tracy Swanson; Robert A. Johnson; Aaron Janowsky,Journal of Pharmacology and Experimental Therapeutics,journal-article,2016-11-01,27799294,PMC5193076
10.1124/jpet.116.239228,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Antidepressant Potential of (R)-Ketamine in Rodent Models: Comparison with (S)-Ketamine,2017,Kenichi Fukumoto; Hidetoh Toki; Michihiko Iijima; Takashi Hashihayata; Jun-ichi Yamaguchi; Kenji Hashimoto; Shigeyuki Chaki,Journal of Pharmacology and Experimental Therapeutics,journal-article,2017-01-24,28115553,
10.1124/jpet.117.239905,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"Detailed Characterization of the In Vitro Pharmacological and Pharmacokinetic Properties of N-(2-Hydroxybenzyl)-2,5-Dimethoxy-4-Cyanophenylethylamine (25CN-NBOH), a Highly Selective and Brain-Penetrant 5-HT2A Receptor Agonist",2017,Anders A. Jensen; John D. McCorvy; Sebastian Leth-Petersen; Christoffer Bundgaard; Gudrun Liebscher; Terry P. Kenakin; Hans Bräuner-Osborne; Jan Kehler; Jesper Langgaard Kristensen,Journal of Pharmacology and Experimental Therapeutics,journal-article,2017-03-31,28360333,
10.1124/jpet.118.250217,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,5-HT2A Receptor Agonist-Induced Hyperthermia Is Induced via Vasoconstriction by Peripheral 5-HT2A Receptors and Brown Adipose Tissue Thermogenesis by Peripheral Serotonin Loss at a High Ambient Temperature,2018,Mami Nakamura; Kaori Shintani-Ishida; Hiroshi Ikegaya,Journal of Pharmacology and Experimental Therapeutics,journal-article,2018-09-11,30206108,
10.1124/jpet.119.256354,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_119_256354.json,108645,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.119.256354__291fa69761.pdf,already_present,Impact of Pharmacological Manipulation of the κ-Opioid Receptor System on Self-grooming and Anhedonic-like Behaviors in Male Mice,2019,Eduardo R. Butelman; Bryan D. McElroy; Thomas E. Prisinzano; Mary Jeanne Kreek,Journal of Pharmacology and Experimental Therapeutics,journal-article,2019-04-11,30975792,PMC6538891
10.1124/jpet.122.001278,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1124_jpet_122_001278.json,118615,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_jpet.122.001278__bb3959afe6.pdf,downloaded,"Antinociceptive and Analgesic Effects of (2R,6R)-Hydroxynorketamine.",2022,Yost JG; Wulf HA; Browne CA; Lucki I,The Journal of pharmacology and experimental therapeutics,"Journal Article | Research Support, U.S. Gov't, Non-P.H.S.",2022-07-02,35779947,PMC9426759
