normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,population,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,language,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,funders,grant_ids,keywords,related_dois,publication_relations,is_retracted
not_graph_candidate,graph_include_candidate is false,MDMA,,Suicidal ideation,MDMA,Suicidal ideation,,,,,Past Yr. S.I,symptom_or_problem,none,none,False,10.1038/s41598-022-18645-3,Race and ethnicity moderate the associations between lifetime psychedelic use (MDMA and psilocybin) and psychological distress and suicidality,compound_disorder,Hispanic participants,"The endpoint is a symptom/problem or outcome measure, not a formal therapeutic indication.",mental health outcome,Suicidality,positive,Past year suicidal ideation,Hispanic participants from a nationally representative sample of the United States population,clinical,Grant M. Jones; Matthew K. Nock,2022,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Hispanic MDMA 0.81* (0.65, 0.99)",full_text_seen,table,Table 3,observational,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Scientific Reports,journal-article,not_reported,2022-10-10,2045-2322,2045-2322,Springer Science and Business Media LLC,"Ethnicity | Hallucinogens / adverse effects | Humans | Minority Groups | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Psilocybin / pharmacology | Psychological Distress | Suicide",eng,"484,732",no lifetime MDMA use,lifetime MDMA use,not_reported,not_reported,lifetime use,past year,,,,not_reported,low,disorder,disorders,label,label,MDMA,Suicidal ideation,needs_external_id_lookup,needs_external_id_lookup,{},{},Suicidal ideation,1.0,,,,,,
not_graph_candidate,graph_include_candidate is false,Psilocybin,,Psychological distress,Psilocybin,,,,,,Past Mo. distress,symptom_or_problem,none,none,False,10.1038/s41598-022-18645-3,Race and ethnicity moderate the associations between lifetime psychedelic use (MDMA and psilocybin) and psychological distress and suicidality,compound_disorder,Hispanic participants,"The endpoint is a symptom/problem or outcome measure, not a formal therapeutic indication.",mental health outcome,Psychological distress,positive,Past month psychological distress,Hispanic participants from a nationally representative sample of the United States population,clinical,Grant M. Jones; Matthew K. Nock,2022,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Hispanic Psilocybin 0.61*** (0.48, 0.79)",full_text_seen,table,Table 3,observational,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Scientific Reports,journal-article,not_reported,2022-10-10,2045-2322,2045-2322,Springer Science and Business Media LLC,"Ethnicity | Hallucinogens / adverse effects | Humans | Minority Groups | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Psilocybin / pharmacology | Psychological Distress | Suicide",eng,"484,732",no lifetime psilocybin use,lifetime psilocybin use,not_reported,not_reported,lifetime use,past month,,,,not_reported,low,disorder,disorders,label,,Psilocybin,Psychological distress,needs_external_id_lookup,,{},{},existential distress,0.619,,,,,,
not_graph_candidate,graph_include_candidate is false,Psilocybin,,Psychological distress,Psilocybin,,,,,,Past Mo. distress,symptom_or_problem,none,none,False,10.1038/s41598-022-18645-3,Race and ethnicity moderate the associations between lifetime psychedelic use (MDMA and psilocybin) and psychological distress and suicidality,compound_disorder,Asian participants,"The endpoint is a symptom/problem or outcome measure, not a formal therapeutic indication.",mental health outcome,Psychological distress,positive,Past month psychological distress,Asian participants from a nationally representative sample of the United States population,clinical,Grant M. Jones; Matthew K. Nock,2022,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Asian Psilocybin 0.34** (0.18, 0.64)",full_text_seen,table,Table 3,observational,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Scientific Reports,journal-article,not_reported,2022-10-10,2045-2322,2045-2322,Springer Science and Business Media LLC,"Ethnicity | Hallucinogens / adverse effects | Humans | Minority Groups | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Psilocybin / pharmacology | Psychological Distress | Suicide",eng,"484,732",no lifetime psilocybin use,lifetime psilocybin use,not_reported,not_reported,lifetime use,past month,,,,not_reported,low,disorder,disorders,label,,Psilocybin,Psychological distress,needs_external_id_lookup,,{},{},existential distress,0.619,,,,,,
not_graph_candidate,graph_include_candidate is false,Peyote,,Psychological distress,,,,,,,past month psychological distress,symptom_or_problem,none,none,False,10.1038/s41598-022-18645-3,Race and ethnicity moderate the associations between lifetime psychedelic use (MDMA and psilocybin) and psychological distress and suicidality,compound_disorder,Indigenous participants,"The endpoint is a symptom/problem or outcome measure, not a formal therapeutic indication.",mental health outcome,Psychological distress,positive,Past month psychological distress,Indigenous participants from a nationally representative sample of the United States population,clinical,Grant M. Jones; Matthew K. Nock,2022,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.8,False,"Notably, lifetime peyote use conferred significantly lowered odds of past month psychological distress for Indigenous participants (aOR: 0.55).",full_text_seen,text,C008,observational,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.8; needs_human_review=False,Scientific Reports,journal-article,not_reported,2022-10-10,2045-2322,2045-2322,Springer Science and Business Media LLC,"Ethnicity | Hallucinogens / adverse effects | Humans | Minority Groups | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Psilocybin / pharmacology | Psychological Distress | Suicide",eng,"484,732",no lifetime peyote use,lifetime peyote use,not_reported,not_reported,lifetime use,past month,,,,not_reported,low,disorder,disorders,,,Peyote,Psychological distress,,,{},{},existential distress,0.619,,,,,,
not_graph_candidate,graph_include_candidate is false,Mescaline,,Suicidal ideation,Mescaline,Suicidal ideation,,,,,past year suicidal ideation,symptom_or_problem,none,none,False,10.1038/s41598-022-18645-3,Race and ethnicity moderate the associations between lifetime psychedelic use (MDMA and psilocybin) and psychological distress and suicidality,compound_disorder,Multiracial individuals,"The endpoint is a symptom/problem or outcome measure, not a formal therapeutic indication.",mental health outcome,Suicidality,positive,Past year suicidal ideation,Multiracial individuals from a nationally representative sample of the United States population,clinical,Grant M. Jones; Matthew K. Nock,2022,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.8,False,"Additionally, lifetime mescaline use yielded lowered odds of past year suicidal ideation for Multiracial individuals (aOR: 0.57).",full_text_seen,text,C008,observational,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.8; needs_human_review=False,Scientific Reports,journal-article,not_reported,2022-10-10,2045-2322,2045-2322,Springer Science and Business Media LLC,"Ethnicity | Hallucinogens / adverse effects | Humans | Minority Groups | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Psilocybin / pharmacology | Psychological Distress | Suicide",eng,"484,732",no lifetime mescaline use,lifetime mescaline use,not_reported,not_reported,lifetime use,past year,,,,not_reported,low,disorder,disorders,label,label,Mescaline,Suicidal ideation,needs_external_id_lookup,needs_external_id_lookup,{},{},Suicidal ideation,1.0,,,,,,
compound_unmapped,compound `classical psychedelics and MDMA` did not match registry,classical psychedelics and MDMA,,traumatic stress,,Post-traumatic stress disorder,,,,,reductions in traumatic stress (d = 1.051),outcome_measure,Post-traumatic stress disorder,indication,True,10.1080/02791072.2025.2520224,Exploring Self-Reported Effects of Naturalistic Psychedelic Use Among Gender and Sexual Minorities: A Quantitative Survey Study,compound_disorder,LGBTQIA+ individuals,not_applicable,Therapeutic outcome,Mental Health,positive,traumatic stress (PCPTSD-5),LGBTQIA+ population,clinical,Rafaelle Lancelotta; Meghan DellaCrosse; Diana Quinn; Syre Saniyah; Micah Saniyah; Natalie Gukasyan; Sasha Narayan; Aki Nikolaidis; Jae Sevelius; Alan K. Davis,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,Mental health improvements included reductions in traumatic stress (d = 1.051),full_text_seen,abstract,"Abstract, C023",Quantitative Survey Study (naturalistic use),NIDA NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Journal of Psychoactive Drugs,journal-article,not_reported,2025-06-18,0279-1072,2159-9777,Informa UK Limited,,eng,346 individuals,not_applicable,naturalistic psychedelic use,moderately high (46.7%) or high dose (17.2%),not_reported,not_reported,before and after the psychedelic experience,,,,"Challenging acute experiences (M CEQ = 0.30, SD = 0.25)",low,disorder,disorders,,label,classical psychedelics and MDMA,Post-traumatic stress disorder,,needs_external_id_lookup,{},{},Post-traumatic stress disorder,1.0,NIDA NIH HHS,K24 DA051328,LGBTQIA+ | Psychedelics | identity | mental health | naturalistic use | survey study,,,
compound_unmapped,compound `classical psychedelics and MDMA` did not match registry,classical psychedelics and MDMA,,depression,,,,,,,depression (d = 0.756),outcome_measure,Depression,indication,True,10.1080/02791072.2025.2520224,Exploring Self-Reported Effects of Naturalistic Psychedelic Use Among Gender and Sexual Minorities: A Quantitative Survey Study,compound_disorder,LGBTQIA+ individuals,not_applicable,Therapeutic outcome,Mental Health,positive,depression (PHQ-9),LGBTQIA+ population,clinical,Rafaelle Lancelotta; Meghan DellaCrosse; Diana Quinn; Syre Saniyah; Micah Saniyah; Natalie Gukasyan; Sasha Narayan; Aki Nikolaidis; Jae Sevelius; Alan K. Davis,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,depression (d = 0.756),full_text_seen,abstract,"Abstract, C023",Quantitative Survey Study (naturalistic use),NIDA NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Journal of Psychoactive Drugs,journal-article,not_reported,2025-06-18,0279-1072,2159-9777,Informa UK Limited,,eng,346 individuals,not_applicable,naturalistic psychedelic use,moderately high (46.7%) or high dose (17.2%),not_reported,not_reported,before and after the psychedelic experience,,,,"Challenging acute experiences (M CEQ = 0.30, SD = 0.25)",low,disorder,disorders,,,classical psychedelics and MDMA,Depression,,,{},{},major depression,0.7692,NIDA NIH HHS,K24 DA051328,LGBTQIA+ | Psychedelics | identity | mental health | naturalistic use | survey study,,,
compound_unmapped,compound `classical psychedelics and MDMA` did not match registry,classical psychedelics and MDMA,,anxiety,,,,,,,anxiety (d = 0.859),outcome_measure,Anxiety,indication,True,10.1080/02791072.2025.2520224,Exploring Self-Reported Effects of Naturalistic Psychedelic Use Among Gender and Sexual Minorities: A Quantitative Survey Study,compound_disorder,LGBTQIA+ individuals,not_applicable,Therapeutic outcome,Mental Health,positive,anxiety (GAD-7),LGBTQIA+ population,clinical,Rafaelle Lancelotta; Meghan DellaCrosse; Diana Quinn; Syre Saniyah; Micah Saniyah; Natalie Gukasyan; Sasha Narayan; Aki Nikolaidis; Jae Sevelius; Alan K. Davis,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,anxiety (d = 0.859),full_text_seen,abstract,"Abstract, C023",Quantitative Survey Study (naturalistic use),NIDA NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Journal of Psychoactive Drugs,journal-article,not_reported,2025-06-18,0279-1072,2159-9777,Informa UK Limited,,eng,346 individuals,not_applicable,naturalistic psychedelic use,moderately high (46.7%) or high dose (17.2%),not_reported,not_reported,before and after the psychedelic experience,,,,"Challenging acute experiences (M CEQ = 0.30, SD = 0.25)",low,disorder,disorders,,,classical psychedelics and MDMA,Anxiety,,,{},{},,0.0,NIDA NIH HHS,K24 DA051328,LGBTQIA+ | Psychedelics | identity | mental health | naturalistic use | survey study,,,
not_graph_candidate,graph_include_candidate is false,classical psychedelics and MDMA,,not_applicable,,,,,,,increased psychological flexibility (d = 0.996),functional_outcome,none,none,False,10.1080/02791072.2025.2520224,Exploring Self-Reported Effects of Naturalistic Psychedelic Use Among Gender and Sexual Minorities: A Quantitative Survey Study,compound_disorder,LGBTQIA+ individuals,"Not a direct therapeutic indication, but a functional outcome.",Functional outcome,Psychological Functioning,positive,psychological flexibility (MPFI Flexibility subscales),LGBTQIA+ population,clinical,Rafaelle Lancelotta; Meghan DellaCrosse; Diana Quinn; Syre Saniyah; Micah Saniyah; Natalie Gukasyan; Sasha Narayan; Aki Nikolaidis; Jae Sevelius; Alan K. Davis,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,increased psychological flexibility (d = 0.996),full_text_seen,abstract,"Abstract, C023",Quantitative Survey Study (naturalistic use),NIDA NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Journal of Psychoactive Drugs,journal-article,not_reported,2025-06-18,0279-1072,2159-9777,Informa UK Limited,,eng,346 individuals,not_applicable,naturalistic psychedelic use,moderately high (46.7%) or high dose (17.2%),not_reported,not_reported,before and after the psychedelic experience,,,,"Challenging acute experiences (M CEQ = 0.30, SD = 0.25)",low,disorder,disorders,,,classical psychedelics and MDMA,not_applicable,,,{},{},,0.0,NIDA NIH HHS,K24 DA051328,LGBTQIA+ | Psychedelics | identity | mental health | naturalistic use | survey study,,,
not_graph_candidate,graph_include_candidate is false,classical psychedelics and MDMA,,not_applicable,,,,,,,"significant changes in sexual identity and commitment, with effects ranging from small to large",functional_outcome,none,none,False,10.1080/02791072.2025.2520224,Exploring Self-Reported Effects of Naturalistic Psychedelic Use Among Gender and Sexual Minorities: A Quantitative Survey Study,compound_disorder,LGBTQIA+ individuals,"Not a direct therapeutic indication, but an identity-related outcome.",Functional outcome,Identity Development,positive,sexual identity and commitment (MoSIEC subscales),LGBTQIA+ population,clinical,Rafaelle Lancelotta; Meghan DellaCrosse; Diana Quinn; Syre Saniyah; Micah Saniyah; Natalie Gukasyan; Sasha Narayan; Aki Nikolaidis; Jae Sevelius; Alan K. Davis,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Retrospective self-reports indicated significant changes in sexual identity and commitment, with effects ranging from small to large.",full_text_seen,abstract,"Abstract, C022",Quantitative Survey Study (naturalistic use),NIDA NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Journal of Psychoactive Drugs,journal-article,not_reported,2025-06-18,0279-1072,2159-9777,Informa UK Limited,,eng,346 individuals,not_applicable,naturalistic psychedelic use,moderately high (46.7%) or high dose (17.2%),not_reported,not_reported,post-experience,,,,"Challenging acute experiences (M CEQ = 0.30, SD = 0.25)",low,disorder,disorders,,,classical psychedelics and MDMA,not_applicable,,,{},{},,0.0,NIDA NIH HHS,K24 DA051328,LGBTQIA+ | Psychedelics | identity | mental health | naturalistic use | survey study,,,
not_graph_candidate,graph_include_candidate is false,classical psychedelics and MDMA,,not_applicable,,,,,,,changes in gender identity attitudes post-experience,functional_outcome,none,none,False,10.1080/02791072.2025.2520224,Exploring Self-Reported Effects of Naturalistic Psychedelic Use Among Gender and Sexual Minorities: A Quantitative Survey Study,compound_disorder,LGBTQIA+ individuals,"Not a direct therapeutic indication, but an identity-related outcome.",Functional outcome,Identity Development,positive,gender identity attitudes,LGBTQIA+ population,clinical,Rafaelle Lancelotta; Meghan DellaCrosse; Diana Quinn; Syre Saniyah; Micah Saniyah; Natalie Gukasyan; Sasha Narayan; Aki Nikolaidis; Jae Sevelius; Alan K. Davis,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,65.3% reported changes in gender identity attitudes post-experience.,full_text_seen,abstract,"Abstract, C021",Quantitative Survey Study (naturalistic use),NIDA NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Journal of Psychoactive Drugs,journal-article,not_reported,2025-06-18,0279-1072,2159-9777,Informa UK Limited,,eng,346 individuals,not_applicable,naturalistic psychedelic use,moderately high (46.7%) or high dose (17.2%),not_reported,not_reported,post-experience,,,,"Challenging acute experiences (M CEQ = 0.30, SD = 0.25)",low,disorder,disorders,,,classical psychedelics and MDMA,not_applicable,,,{},{},,0.0,NIDA NIH HHS,K24 DA051328,LGBTQIA+ | Psychedelics | identity | mental health | naturalistic use | survey study,,,
compound_unmapped,compound `psychedelics` did not match registry,psychedelics,,gender dysphoria,,,,,,,therapeutic potential of psychedelics for gender dysphoria,therapeutic_indication,Gender dysphoria,indication,True,10.1080/02791072.2025.2520224,Exploring Self-Reported Effects of Naturalistic Psychedelic Use Among Gender and Sexual Minorities: A Quantitative Survey Study,compound_disorder,LGBTQIA+ population,not_applicable,Perception of therapeutic potential,Mental Health,positive,Endorsement of therapeutic potential,LGBTQIA+ population,clinical,Rafaelle Lancelotta; Meghan DellaCrosse; Diana Quinn; Syre Saniyah; Micah Saniyah; Natalie Gukasyan; Sasha Narayan; Aki Nikolaidis; Jae Sevelius; Alan K. Davis,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,Most (77.2%) endorsed the therapeutic potential of psychedelics for gender dysphoria,full_text_seen,abstract,"Abstract, C021",Quantitative Survey Study (naturalistic use),NIDA NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Journal of Psychoactive Drugs,journal-article,not_reported,2025-06-18,0279-1072,2159-9777,Informa UK Limited,,eng,346 individuals,not_applicable,psychedelics,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,psychedelics,Gender dysphoria,,,{},{},dysthymia,0.48,NIDA NIH HHS,K24 DA051328,LGBTQIA+ | Psychedelics | identity | mental health | naturalistic use | survey study,,,
not_graph_candidate,graph_include_candidate is false,ketamine,,gambling disorder,Ketamine,,,,,,gambling cue reactivity,outcome_measure,none,none,False,10.1093/ijnp/pyae059.161,EXPLORING THE NEUROBIOLOGICAL AND PSYCHOLOGICAL MECHANISMS OF KETAMINE IN PROBLEMATIC GAMBLING: A MECHANISTIC STUDY,compound_disorder,individuals at risk of gambling disorder,"Outcome measure, not a direct indication.",behavioral,addiction-related behavior,null,gambling cue reactivity,individuals at risk of gambling disorder,clinical,*Joy Krecké; Jessica Ottewill; Sarah Statton; Simon Depla; Flora Fraser; Alex D Shaw; Celia Morgan,2025,conference_abstract,doi,conference_abstract,conference_abstract,primary_evidence,uncertain,supported,0.9,True,"No significant effect of drug was found on any of the cue reactivity, craving, gambling-related and mood measures.",full_text_seen,abstract,Abstract Results,randomised controlled trial,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=True,International Journal of Neuropsychopharmacology,journal-article,not_reported,2025-02,1461-1457,1469-5111,Oxford University Press (OUP),,en,39,placebo lozenge,single-dose sublingual ketamine,100mg,sublingual,single-dose,two hours post drug administration,,,,not_reported,low,disorder,disorders,label,,ketamine,gambling disorder,needs_external_id_lookup,,{},{},eating disorder,0.8125,,,,,,
not_graph_candidate,graph_include_candidate is false,ketamine,,gambling disorder,Ketamine,,,,,,craving,outcome_measure,none,none,False,10.1093/ijnp/pyae059.161,EXPLORING THE NEUROBIOLOGICAL AND PSYCHOLOGICAL MECHANISMS OF KETAMINE IN PROBLEMATIC GAMBLING: A MECHANISTIC STUDY,compound_disorder,individuals at risk of gambling disorder,"Outcome measure, not a direct indication.",symptom,addiction-related symptoms,null,craving,individuals at risk of gambling disorder,clinical,*Joy Krecké; Jessica Ottewill; Sarah Statton; Simon Depla; Flora Fraser; Alex D Shaw; Celia Morgan,2025,conference_abstract,doi,conference_abstract,conference_abstract,primary_evidence,uncertain,supported,0.9,True,"No significant effect of drug was found on any of the cue reactivity, craving, gambling-related and mood measures.",full_text_seen,abstract,Abstract Results,randomised controlled trial,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=True,International Journal of Neuropsychopharmacology,journal-article,not_reported,2025-02,1461-1457,1469-5111,Oxford University Press (OUP),,en,39,placebo lozenge,single-dose sublingual ketamine,100mg,sublingual,single-dose,two hours post drug administration,,,,not_reported,low,disorder,disorders,label,,ketamine,gambling disorder,needs_external_id_lookup,,{},{},eating disorder,0.8125,,,,,,
not_graph_candidate,graph_include_candidate is false,ketamine,,gambling disorder,Ketamine,,,,,,gambling-related measures,outcome_measure,none,none,False,10.1093/ijnp/pyae059.161,EXPLORING THE NEUROBIOLOGICAL AND PSYCHOLOGICAL MECHANISMS OF KETAMINE IN PROBLEMATIC GAMBLING: A MECHANISTIC STUDY,compound_disorder,individuals at risk of gambling disorder,"Outcome measure, not a direct indication.",behavioral,addiction-related behavior,null,gambling-related measures,individuals at risk of gambling disorder,clinical,*Joy Krecké; Jessica Ottewill; Sarah Statton; Simon Depla; Flora Fraser; Alex D Shaw; Celia Morgan,2025,conference_abstract,doi,conference_abstract,conference_abstract,primary_evidence,uncertain,supported,0.9,True,"No significant effect of drug was found on any of the cue reactivity, craving, gambling-related and mood measures.",full_text_seen,abstract,Abstract Results,randomised controlled trial,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=True,International Journal of Neuropsychopharmacology,journal-article,not_reported,2025-02,1461-1457,1469-5111,Oxford University Press (OUP),,en,39,placebo lozenge,single-dose sublingual ketamine,100mg,sublingual,single-dose,two hours post drug administration,,,,not_reported,low,disorder,disorders,label,,ketamine,gambling disorder,needs_external_id_lookup,,{},{},eating disorder,0.8125,,,,,,
not_graph_candidate,graph_include_candidate is false,ketamine,,gambling disorder,Ketamine,,,,,,mood measures,outcome_measure,none,none,False,10.1093/ijnp/pyae059.161,EXPLORING THE NEUROBIOLOGICAL AND PSYCHOLOGICAL MECHANISMS OF KETAMINE IN PROBLEMATIC GAMBLING: A MECHANISTIC STUDY,compound_disorder,individuals at risk of gambling disorder,"Outcome measure, not a direct indication.",symptom,mood,null,mood measures,individuals at risk of gambling disorder,clinical,*Joy Krecké; Jessica Ottewill; Sarah Statton; Simon Depla; Flora Fraser; Alex D Shaw; Celia Morgan,2025,conference_abstract,doi,conference_abstract,conference_abstract,primary_evidence,uncertain,supported,0.9,True,"No significant effect of drug was found on any of the cue reactivity, craving, gambling-related and mood measures.",full_text_seen,abstract,Abstract Results,randomised controlled trial,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=True,International Journal of Neuropsychopharmacology,journal-article,not_reported,2025-02,1461-1457,1469-5111,Oxford University Press (OUP),,en,39,placebo lozenge,single-dose sublingual ketamine,100mg,sublingual,single-dose,two hours post drug administration,,,,not_reported,low,disorder,disorders,label,,ketamine,gambling disorder,needs_external_id_lookup,,{},{},eating disorder,0.8125,,,,,,
entity_unmapped,graph entity `Depression` did not match registry,Ketamine,,Depression,Ketamine,,,,,,depression,therapeutic_indication,Depression,indication,True,10.1101/2023.01.11.23284248,"Ketamine-assisted psychotherapy provides lasting and effective results in the treatment of depression, anxiety and post traumatic stress disorder at 3 and 6 months: Findings from a large single-arm retrospective effectiveness trial",compound_disorder,treatment resistant affective disorders,not_applicable,clinical_outcome,Mental Health,positive,"PHQ-9 scores, depression case rate, minimal clinically important difference (MCID)","1806 adults with a history of depression, anxiety, or PTSD who had not responded to prior treatment interventions",clinical,Ryan Yermus; Michael Verbora; Sidney Kennedy; Robert McMaster; Sarah Kratina; Elizabeth Wolfson; Ben Medrano; Nathan Bryson; Nabid Zaer; John Bottos,2023,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.8,True,"Large treatment effects were detected at 3 months (d’s=0.75-0.86) that were sustained at 6 months. Case reductions (identified based on cut-off values) ranged from 39-41% at 3 months and 29-37% at 6 months. 50-75% reported a minimal clinically important difference at 3 months and 48-70% at 6 months. CONCLUSIONS AND RELEVANCE KAP produced sustained reductions in anxiety, depression, and PTSD... There was a significant reduction on the PHQ at 1 month, d=0.50, which was amplified at 3 months, d=0.85, and remained detectable at 6 months, d=0.73. In the 315 patients who provided a 3-month PHQ assessment, the depression case rate dropped from 56% at baseline to 17% at 3 months. In the 315 patients who provided a 3-month PHQ assessment, 75% reported a 3-point MCID compared to baseline.",full_text_seen,abstract,"Abstract, C008, C010, C011",retrospective single-arm effectiveness trial,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.8; needs_human_review=True,medRxiv,posted-content,NCT05604794,2023-01-17,,,openRxiv,,,1806 (overall); 315 (3-month PHQ assessment); 92 (6-month PHQ assessment),not_reported,Ketamine-Assisted Psychotherapy (KAP),"Mean 4 doses (SD=3); IM: initial 25-35mg, titrate to 50-70mg, up to 100mg; Sublingual: initial 200mg, increase by 50-100mg up to 500mg",intramuscular injection or sublingual lozenge,4-6 guided ketamine sessions; mean 3 psychotherapy sessions (SD=2),"1, 3, and 6 months post treatment",,,,not_reported,low,disorder,disorders,label,,Ketamine,Depression,needs_external_id_lookup,,{},{},major depression,0.7692,,,,,,
