normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,keywords,language,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,trial_registry_ids,publisher,mesh_terms,funders,grant_ids,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,Lysergic acid diethylamide (LSD),5-HT1A receptor,,LSD,5-HT1A,,,,,5-HT1A receptor,molecular_target,5-HT1A receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In humans, it binds to serotonin (5-HT1A, 5-HT2A, 5-HT2C), dopamine (D2) and α2 adrenergic receptors.",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,target_variant,Lysergic acid diethylamide (LSD),5-HT1A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",5-HT1A,1.0,,Elsevier BV,,,,,,,
normalized,compound and graph entity matched local registry,Lysergic acid diethylamide (LSD),5-HT2A receptor,,LSD,5-HT2A,,,,,5-HT2A receptor,molecular_target,5-HT2A receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In humans, it binds to serotonin (5-HT1A, 5-HT2A, 5-HT2C), dopamine (D2) and α2 adrenergic receptors.",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,alias,Lysergic acid diethylamide (LSD),5-HT2A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Elsevier BV,,,,,,,
normalized,compound and graph entity matched local registry,Lysergic acid diethylamide (LSD),5-HT2C receptor,,LSD,5-HT2C,,,,,5-HT2C receptor,molecular_target,5-HT2C receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In humans, it binds to serotonin (5-HT1A, 5-HT2A, 5-HT2C), dopamine (D2) and α2 adrenergic receptors.",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,target_variant,Lysergic acid diethylamide (LSD),5-HT2C receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",5-HT2C,1.0,,Elsevier BV,,,,,,,
normalized,compound and graph entity matched local registry,Lysergic acid diethylamide (LSD),dopamine D2 receptor,,LSD,Dopamine D2 receptor (DRD2),,,,,dopamine D2 receptor,molecular_target,dopamine D2 receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In humans, it binds to serotonin (5-HT1A, 5-HT2A, 5-HT2C), dopamine (D2) and α2 adrenergic receptors.",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,alias,Lysergic acid diethylamide (LSD),dopamine D2 receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""DRD2""}",Dopamine D2 receptor (DRD2),1.0,,Elsevier BV,,,,,,,
entity_unmapped,graph entity `alpha-2 adrenergic receptor` did not match registry,Lysergic acid diethylamide (LSD),alpha-2 adrenergic receptor,,LSD,,,,,,alpha-2 adrenergic receptor,molecular_target,alpha-2 adrenergic receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In humans, it binds to serotonin (5-HT1A, 5-HT2A, 5-HT2C), dopamine (D2) and α2 adrenergic receptors.",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,,Lysergic acid diethylamide (LSD),alpha-2 adrenergic receptor,needs_external_id_lookup,,{},{},,0.0,,Elsevier BV,,,,,,,
entity_unmapped,graph entity `alpha-1 adrenergic receptor` did not match registry,Lysergic acid diethylamide (LSD),alpha-1 adrenergic receptor,,LSD,,,,,,alpha-1 adrenergic receptor,molecular_target,alpha-1 adrenergic receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In addition, LSD binds less potently to α1 adrenergic, D1 and D3 receptors (Rickli et al., 2015 (Rickli et al., , 2016;; Simmler et al., 2016).",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,,Lysergic acid diethylamide (LSD),alpha-1 adrenergic receptor,needs_external_id_lookup,,{},{},,0.0,,Elsevier BV,,,,,,,
entity_unmapped,graph entity `dopamine D1 receptor` did not match registry,Lysergic acid diethylamide (LSD),dopamine D1 receptor,,LSD,,,,,,dopamine D1 receptor,molecular_target,dopamine D1 receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In addition, LSD binds less potently to α1 adrenergic, D1 and D3 receptors (Rickli et al., 2015 (Rickli et al., , 2016;; Simmler et al., 2016).",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,,Lysergic acid diethylamide (LSD),dopamine D1 receptor,needs_external_id_lookup,,{},{},,0.0,,Elsevier BV,,,,,,,
entity_unmapped,graph entity `dopamine D3 receptor` did not match registry,Lysergic acid diethylamide (LSD),dopamine D3 receptor,,LSD,,,,,,dopamine D3 receptor,molecular_target,dopamine D3 receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In addition, LSD binds less potently to α1 adrenergic, D1 and D3 receptors (Rickli et al., 2015 (Rickli et al., , 2016;; Simmler et al., 2016).",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,,Lysergic acid diethylamide (LSD),dopamine D3 receptor,needs_external_id_lookup,,{},{},,0.0,,Elsevier BV,,,,,,,
normalized,compound and graph entity matched local registry,Lysergic acid diethylamide (LSD),trace amine-associated receptor 1,,LSD,TAAR1,,,,,trace amine-associated receptor 1,molecular_target,trace amine-associated receptor 1,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In rats and mice, LSD additionally activates trace amine-associated receptor 1 (Rickli et al., 2016; Simmler et al., 2016).",secondary_summary,full_text_seen,text,S021,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,alias,alias,Lysergic acid diethylamide (LSD),trace amine-associated receptor 1,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""TAAR1""}",TAAR1,1.0,,Elsevier BV,,,,,,,
entity_unmapped,graph entity `serotonin receptors` did not match registry,Psilocin,serotonin receptors,,Psilocin,,,,,,serotonin receptors,molecular_target,serotonin receptors,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"As psilocybin turns into its active form psilocin whose effect on neurotransmitter systems is rather complex, most of its effects can be attributed to its structural similarity to serotonin which results in serotonin receptor stimulation (Mckenna et al., 1990; Puschner, 2018).",secondary_summary,full_text_seen,text,S026,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,label,,Psilocin,serotonin receptors,needs_external_id_lookup,,{},{},,0.0,,Elsevier BV,,,,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT1A receptor,,Psilocin,5-HT1A,,,,,5-HT1A receptor,molecular_target,5-HT1A receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocin and similar hallucinogens behave as non-specific serotonin receptor agonists that bind to 5-HT1A, 5-HT2A and 5-HT2C receptors with different affinities.",secondary_summary,full_text_seen,text,S026,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,label,target_variant,Psilocin,5-HT1A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",5-HT1A,1.0,,Elsevier BV,,,,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2A receptor,,Psilocin,5-HT2A,,,,,5-HT2A receptor,molecular_target,5-HT2A receptor,target,True,10.1016/j.vas.2023.100288,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocin and similar hallucinogens behave as non-specific serotonin receptor agonists that bind to 5-HT1A, 5-HT2A and 5-HT2C receptors with different affinities. Some specific manifestations, such as head-twitch response in rats and mice, seem to arise due to the activation of 5-HT2A receptors (Matsumoto et al., 1997; Zhuk et al., 2015).",secondary_summary,full_text_seen,text,S026,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Veterinary and Animal Science,journal-article,2023-01-30,2451-943X,2451-943X,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,eng,low,mechanistic,targets,label,alias,Psilocin,5-HT2A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Elsevier BV,,,,,,,
